,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,64.36,5,0.0,166,3
1,2,3,209.67,5,0.0,75,3
2,3,1,52.91,5,0.0,121,3
3,4,3,193.41,7,0.0,135,4
4,5,2,102.94,13,0.0,119,4
5,6,1,56.84,9,0.0,248,4
6,7,1,70.08,6,0.0,32,5
7,8,3,105.3,2,0.0,1,5
8,9,2,36.36,8,0.0,36,5
9,10,2,34.72,12,0.0,77,6
10,11,2,18.9,10,0.0,15,6
11,12,1,38.05,8,0.0,213,6
12,13,2,116.48,12,0.0,209,10
13,14,1,9.82,6,0.0,55,10
14,15,4,100.28,3,0.0,39,10
15,16,1,60.64,9,0.0,130,11
16,17,3,56.49,10,0.0,232,11
17,18,4,201.64,10,0.0,12,11
18,19,1,53.94,4,0.0,148,18
19,20,4,113.88,9,0.0,103,18
20,21,1,43.14,9,0.0,168,18
21,22,2,55.9,1,0.0,96,20
22,23,2,47.94,3,0.0,231,20
23,24,1,58.45,9,0.0,87,20
24,25,1,58.68,12,0.0,181,21
25,26,1,18.96,2,0.0,219,21
26,27,3,128.01,2,0.0,62,21
27,28,1,30.08,15,0.0,2,22
28,29,4,18.8,1,0.0,83,22
29,30,4,162.32,2,0.0,14,22
30,31,4,139.76,10,0.0,134,23
31,32,1,44.47,1,0.0,147,23
32,33,4,37.8,10,18.9,15,23
33,34,2,47.5,5,0.0,31,29
34,35,2,73.72,7,0.0,212,29
35,36,3,76.56,13,0.0,177,29
36,37,2,43.58,12,0.0,65,30
37,38,4,9.84,8,0.0,128,30
38,39,3,101.7,8,0.0,88,30
39,40,1,2.46,8,9.84,128,33
40,41,1,62.91,14,0.0,210,33
41,42,4,30.16,12,0.0,92,33
42,43,1,36.15,12,0.0,225,34
43,44,1,10.65,11,0.0,243,34
44,45,2,148.5,3,0.0,71,34
45,46,2,51.18,8,0.0,82,35
46,47,3,125.67,6,0.0,151,35
47,48,2,114.96,14,0.0,167,35
48,49,3,115.2,3,0.0,61,36
49,50,2,136.06,15,0.0,164,36
