,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,4,99.56,9,0.0,134,4
1,2,4,76.2,11,0.0,74,4
2,3,3,182.52,7,0.0,5,4
3,4,3,72.72,5,0.0,51,7
4,5,2,39.4,8,0.0,94,7
5,6,3,61.56,13,0.0,215,7
6,7,1,23.89,11,0.0,249,8
7,8,2,6.48,3,0.0,86,8
8,9,4,166.28,1,0.0,93,8
9,10,3,39.66,11,0.0,244,9
10,11,4,37.0,1,0.0,166,9
11,12,2,24.06,6,0.0,4,9
12,13,2,15.5,12,0.0,8,13
13,14,1,68.59,6,0.0,200,13
14,15,3,112.02,1,0.0,175,13
15,16,1,40.18,10,0.0,164,15
16,17,1,14.18,14,0.0,241,15
17,18,4,126.8,2,0.0,221,15
18,19,1,56.23,7,0.0,118,16
19,20,1,72.6,4,0.0,157,16
20,21,3,23.43,13,0.0,250,16
21,22,1,20.4,11,0.0,113,17
22,23,2,75.76,12,0.0,210,17
23,24,3,95.52,11,0.0,54,17
24,25,3,41.67,1,0.0,165,18
25,26,3,60.96,3,0.0,43,18
26,27,2,110.32,9,0.0,128,18
27,28,2,155.86,10,0.0,47,23
28,29,3,89.28,9,0.0,150,23
29,30,2,67.36,12,0.0,179,23
30,31,2,117.18,1,0.0,91,24
31,32,2,86.08,1,0.0,243,24
32,33,1,53.75,14,0.0,34,24
33,34,3,59.61,13,0.0,19,26
34,35,3,165.48,9,110.32,128,26
35,36,3,40.68,3,0.0,192,26
36,37,3,146.19,8,0.0,15,27
37,38,4,78.8,8,39.4,94,27
38,39,3,100.11,2,0.0,223,27
39,40,1,48.73,8,146.19,15,28
40,41,1,77.45,10,0.0,209,28
41,42,1,25.87,1,0.0,38,28
42,43,2,9.34,1,0.0,201,30
43,44,2,69.2,1,0.0,129,30
44,45,1,75.84,13,0.0,39,30
45,46,2,20.56,11,0.0,11,33
46,47,1,48.73,8,194.92,15,33
47,48,2,137.08,3,0.0,17,33
48,49,1,34.75,7,0.0,35,34
49,50,2,66.74,2,100.11,223,34
50,51,1,32.02,3,0.0,116,34
51,52,3,87.33,5,0.0,75,35
52,53,2,9.08,2,0.0,132,35
53,54,1,8.43,2,0.0,162,35
54,55,2,39.4,8,118.2,94,36
55,56,1,49.41,11,0.0,117,36
56,57,1,14.18,14,14.18,241,36
57,58,3,57.15,11,76.2,74,38
58,59,2,75.76,12,75.76,210,38
59,60,3,142.2,4,0.0,79,38
60,61,3,151.08,6,0.0,125,40
61,62,1,75.44,5,0.0,71,40
62,63,1,41.76,12,0.0,119,40
63,64,2,42.0,6,0.0,25,42
64,65,1,7.81,13,23.43,250,42
65,66,1,76.17,10,0.0,99,42
66,67,4,46.76,7,0.0,188,43
67,68,4,185.32,14,0.0,207,43
68,69,3,76.95,5,0.0,231,43
69,70,3,202.5,2,0.0,59,46
70,71,2,16.0,3,0.0,6,46
71,72,2,37.26,6,0.0,229,46
72,73,3,36.09,6,24.06,4,47
73,74,4,73.08,2,0.0,114,47
74,75,1,13.56,3,40.68,192,47
75,76,1,4.74,9,0.0,96,49
76,77,2,99.02,7,0.0,12,49
77,78,2,55.68,1,0.0,42,49
78,79,3,27.75,1,37.0,166,1
79,80,1,43.04,1,86.08,243,1
80,81,3,65.16,5,0.0,115,1
81,82,1,21.72,5,65.16,115,6
82,83,3,14.22,9,4.74,96,6
83,84,1,53.15,13,0.0,121,6
84,85,2,27.78,1,41.67,165,20
85,86,2,6.48,3,6.48,86,20
86,87,1,49.41,11,49.41,117,20
87,88,3,76.77,4,0.0,18,22
88,89,1,28.12,3,0.0,92,22
89,90,2,73.34,6,0.0,32,22
90,91,1,7.7,4,0.0,57,23
91,92,4,24.12,8,0.0,133,23
92,93,1,22.65,4,0.0,135,23
93,94,3,17.16,5,0.0,137,28
94,95,4,38.08,10,0.0,20,28
95,96,3,129.84,2,0.0,143,28
96,97,2,129.24,8,0.0,247,31
97,98,3,11.82,7,0.0,211,31
98,99,4,48.84,3,0.0,234,31
99,100,4,102.6,5,76.95,231,39
100,101,3,196.89,13,0.0,50,39
101,102,1,15.87,2,0.0,29,39
102,103,2,18.5,1,64.75,166,42
103,104,2,92.0,3,0.0,40,42
104,105,4,11.48,1,0.0,205,42
105,106,3,6.99,6,0.0,199,44
106,107,1,32.47,3,0.0,28,44
107,108,2,38.1,11,133.35,74,44
108,109,1,24.24,5,72.72,51,49
109,110,1,70.15,12,0.0,163,49
110,111,1,51.99,4,0.0,219,49
111,112,2,47.78,11,23.89,249,3
112,113,4,106.16,13,0.0,105,3
113,114,1,19.62,14,0.0,49,3
114,115,3,13.02,8,0.0,23,11
115,116,2,51.3,1,0.0,197,11
116,117,1,7.64,5,0.0,155,11
117,118,1,47.8,3,0.0,61,32
118,119,1,72.6,4,72.6,157,32
119,120,2,94.8,4,142.2,79,32
120,121,2,110.36,13,0.0,239,41
121,122,4,9.32,6,6.99,199,41
122,123,3,99.06,14,0.0,64,41
123,124,2,16.0,3,16.0,6,45
124,125,3,23.1,4,7.7,57,45
125,126,1,41.8,12,0.0,95,45
126,127,3,208.32,2,0.0,212,14
127,128,1,18.63,6,37.26,229,14
128,129,3,137.4,11,0.0,154,14
129,130,4,18.68,1,9.34,201,30
130,131,1,23.82,13,0.0,208,30
131,132,3,63.0,6,42.0,25,30
132,133,1,51.91,13,0.0,106,34
133,134,1,4.54,2,9.08,132,34
134,135,1,23.92,10,0.0,76,34
135,136,3,13.02,8,13.02,23,2
136,137,2,45.66,5,0.0,126,2
137,138,1,12.21,3,48.84,234,2
138,139,3,46.74,6,0.0,82,7
139,140,4,33.6,9,0.0,10,7
140,141,1,25.87,1,25.87,38,7
141,142,1,25.59,4,76.77,18,12
142,143,3,104.76,4,0.0,248,12
143,144,1,32.47,3,32.47,28,12
144,145,1,18.27,2,73.08,114,29
145,146,1,46.55,10,0.0,101,29
146,147,1,67.86,10,0.0,182,29
147,148,1,40.44,4,0.0,21,35
148,149,1,36.21,7,0.0,77,35
149,150,3,143.4,3,47.8,61,35
150,151,3,76.77,2,0.0,3,45
151,152,2,35.86,13,0.0,226,45
152,153,3,9.72,3,12.96,86,45
153,154,2,56.38,8,0.0,176,47
154,155,1,44.41,7,0.0,120,47
155,156,1,32.02,3,32.02,116,47
156,157,1,25.59,4,102.36,18,6
157,158,3,141.03,6,0.0,60,6
158,159,1,37.22,8,0.0,173,6
159,160,3,97.83,14,0.0,169,21
160,161,1,28.12,3,28.12,92,21
161,162,1,56.96,5,0.0,110,21
162,163,1,35.94,3,0.0,146,26
163,164,2,51.62,13,0.0,24,26
164,165,2,6.48,3,22.68,86,26
165,166,1,62.76,8,0.0,225,34
166,167,3,25.29,2,8.43,162,34
167,168,1,6.09,1,0.0,159,34
168,169,1,59.88,5,0.0,156,37
169,170,4,95.28,13,23.82,208,37
170,171,1,3.94,7,11.82,211,37
171,172,1,24.24,5,96.96,51,1
172,173,2,60.76,12,0.0,218,1
173,174,2,92.66,14,185.32,207,1
174,175,4,48.84,3,61.05,234,4
175,176,1,25.59,2,76.77,3,4
176,177,2,51.74,1,51.74,38,4
177,178,1,66.19,1,0.0,14,7
178,179,2,43.44,5,86.88,115,7
179,180,1,22.83,5,45.66,126,7
180,181,1,36.67,6,73.34,32,9
181,182,2,112.88,3,0.0,81,9
182,183,4,15.76,7,15.76,211,9
183,184,1,35.94,3,35.94,146,10
184,185,3,23.85,3,0.0,149,10
185,186,1,44.41,7,44.41,120,10
186,187,1,53.26,10,0.0,198,11
187,188,1,29.11,5,87.33,75,11
188,189,2,137.18,6,68.59,200,11
189,190,1,32.58,11,0.0,72,12
