,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,35.72,1,0.0,199,1
1,2,3,48.24,3,0.0,5,1
2,3,3,59.4,6,0.0,183,1
3,4,3,153.42,13,0.0,131,2
4,5,1,45.97,8,0.0,187,2
5,6,2,105.3,13,0.0,94,2
6,7,1,61.03,7,0.0,39,5
7,8,2,20.12,13,0.0,84,5
8,9,4,148.32,3,0.0,121,5
9,10,1,73.73,5,0.0,162,6
10,11,2,16.32,12,0.0,110,6
11,12,4,226.56,15,0.0,24,6
12,13,4,78.2,13,0.0,126,7
13,14,4,61.76,3,0.0,140,7
14,15,1,79.22,11,0.0,182,7
15,16,2,64.42,13,0.0,230,9
16,17,4,134.08,13,0.0,218,9
17,18,2,16.32,12,-250.41,110,9
18,19,3,81.75,11,0.0,41,10
19,20,4,265.84,12,0.0,16,10
20,21,2,38.82,15,0.0,85,10
21,22,1,22.29,9,0.0,92,11
22,23,2,92.88,15,0.0,133,11
23,24,4,277.92,14,0.0,88,11
24,25,2,11.6,7,0.0,196,12
25,26,1,34.88,11,0.0,172,12
26,27,2,102.28,13,153.42,131,12
27,28,1,76.69,7,0.0,21,14
28,29,3,54.63,15,0.0,60,14
29,30,3,86.43,9,0.0,243,14
30,31,4,238.0,12,0.0,87,17
31,32,3,82.05,13,0.0,67,17
32,33,2,107.98,4,0.0,19,17
33,34,1,20.23,2,0.0,1,19
34,35,1,46.8,15,0.0,158,19
35,36,2,39.1,13,78.2,126,19
36,37,1,39.55,15,0.0,61,20
37,38,4,8.68,11,0.0,185,20
38,39,2,144.84,5,0.0,139,20
39,40,4,42.56,7,0.0,42,21
40,41,1,72.56,9,0.0,64,21
41,42,1,31.43,10,0.0,70,21
42,43,3,220.86,10,0.0,68,22
43,44,3,94.77,7,0.0,234,22
44,45,2,91.14,8,0.0,90,22
45,46,1,8.35,11,0.0,205,24
46,47,1,47.89,6,0.0,83,24
47,48,2,44.5,4,0.0,103,24
48,49,1,2.07,4,0.0,80,25
49,50,3,27.99,4,0.0,95,25
50,51,1,44.16,14,0.0,97,25
51,52,4,46.56,11,0.0,247,28
52,53,1,76.69,7,76.69,21,28
53,54,3,22.29,4,0.0,160,28
54,55,4,176.64,14,44.16,97,32
55,56,2,75.6,5,0.0,210,32
56,57,3,78.48,9,0.0,217,32
57,58,1,19.81,5,0.0,203,34
58,59,3,167.55,5,0.0,175,34
59,60,3,118.23,3,0.0,115,34
60,61,1,4.52,4,0.0,188,40
61,62,1,69.17,1,0.0,4,40
62,63,4,89.16,9,22.29,92,40
63,64,3,158.97,14,0.0,127,42
64,65,3,147.78,8,0.0,120,42
65,66,3,24.72,1,0.0,195,42
66,67,2,124.34,7,0.0,132,43
67,68,1,48.16,9,0.0,65,43
68,69,4,19.72,11,0.0,153,43
69,70,1,13.37,12,0.0,193,44
70,71,3,183.69,9,0.0,154,44
71,72,3,168.33,6,0.0,17,44
72,73,2,134.06,7,0.0,51,45
73,74,1,43.95,10,0.0,239,45
74,75,2,45.9,15,0.0,186,45
75,76,1,77.11,9,0.0,200,47
76,77,3,4.95,11,0.0,166,47
77,78,2,7.56,7,0.0,151,47
78,79,2,114.22,14,0.0,138,48
79,80,2,28.36,9,0.0,27,48
80,81,3,118.23,3,118.23,115,48
81,82,3,85.92,6,0.0,47,49
82,83,3,104.64,11,34.88,172,49
83,84,1,7.88,15,0.0,6,49
84,85,2,22.74,6,0.0,213,3
85,86,1,16.08,3,48.24,5,3
86,87,3,24.72,1,24.72,195,3
87,88,2,75.6,5,75.6,210,15
88,89,1,53.16,4,0.0,7,15
89,90,1,10.64,7,42.56,42,15
90,91,4,176.96,15,0.0,250,18
91,92,2,45.62,4,0.0,152,18
92,93,3,141.75,13,0.0,102,18
93,94,1,36.99,9,0.0,125,26
94,95,3,86.07,10,0.0,212,26
95,96,1,21.79,14,0.0,180,26
96,97,1,22.5,9,0.0,54,29
97,98,1,5.8,7,11.6,196,29
98,99,4,194.12,12,0.0,59,29
99,100,1,49.42,3,0.0,14,35
100,101,3,169.92,15,226.56,24,35
101,102,2,89.76,11,0.0,56,35
102,103,2,20.4,9,0.0,197,37
103,104,1,7.72,7,0.0,71,37
104,105,1,52.38,9,0.0,35,37
105,106,3,30.75,5,0.0,34,39
106,107,1,7.43,4,22.29,160,39
107,108,1,64.3,7,0.0,167,39
108,109,2,98.84,3,49.42,14,40
109,110,2,91.94,8,45.97,187,40
110,111,1,19.8,6,59.4,183,40
111,112,3,15.12,14,0.0,179,45
112,113,1,48.14,11,0.0,101,45
113,114,1,17.46,5,0.0,37,45
114,115,3,132.48,14,220.8,97,47
115,116,1,36.74,7,0.0,40,47
116,117,1,45.54,12,0.0,86,47
117,118,1,55.21,11,0.0,173,4
118,119,2,44.58,9,111.45,92,4
119,120,4,26.88,8,0.0,134,4
120,121,2,7.56,7,7.56,151,9
121,122,4,22.32,2,0.0,145,9
122,123,2,147.92,15,0.0,2,9
123,124,1,48.52,9,0.0,104,19
124,125,1,14.07,3,0.0,111,19
125,126,2,114.22,7,0.0,174,19
126,127,2,18.66,4,27.99,95,29
127,128,3,6.21,4,2.07,80,29
128,129,1,52.63,7,0.0,105,29
129,130,1,43.29,15,0.0,245,36
130,131,1,49.28,6,0.0,246,36
131,132,1,23.79,4,0.0,221,36
132,133,1,7.72,7,7.72,71,38
133,134,2,128.6,7,64.3,167,38
134,135,1,33.57,13,0.0,177,38
135,136,3,30.75,5,30.75,34,46
136,137,1,72.56,9,72.56,64,46
137,138,2,30.98,11,0.0,216,46
138,139,4,32.96,1,49.44,195,3
