,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,3,154.11,3,0.0,209,1
1,2,2,15.5,3,0.0,158,1
2,3,1,14.74,3,0.0,218,1
3,4,2,25.56,8,0.0,151,2
4,5,1,3.01,6,0.0,138,2
5,6,2,38.14,14,0.0,77,2
6,7,1,36.05,5,0.0,174,4
7,8,2,61.2,4,0.0,186,4
8,9,1,64.7,15,0.0,221,4
9,10,1,41.75,4,0.0,143,5
10,11,4,110.96,8,0.0,184,5
11,12,1,31.17,7,0.0,102,5
12,13,2,42.08,2,0.0,64,8
13,14,4,222.4,10,0.0,227,8
14,15,1,9.48,15,0.0,10,8
15,16,1,15.01,8,0.0,236,9
16,17,3,171.72,11,0.0,242,9
17,18,1,65.77,4,0.0,59,9
18,19,4,74.04,3,0.0,79,10
19,20,3,88.38,1,0.0,165,10
20,21,3,44.22,3,14.74,218,10
21,22,1,12.17,12,0.0,120,11
22,23,2,55.48,8,110.96,184,11
23,24,4,112.72,1,0.0,50,11
24,25,3,106.53,15,0.0,196,12
25,26,2,94.14,12,0.0,215,12
26,27,3,37.65,15,0.0,250,12
27,28,3,21.51,15,0.0,228,13
28,29,3,28.44,15,9.48,10,13
29,30,3,13.41,14,0.0,89,13
30,31,1,68.04,2,0.0,146,14
31,32,4,17.88,14,13.41,89,14
32,33,3,55.53,3,74.04,79,14
33,34,4,111.12,2,0.0,247,15
34,35,1,53.95,11,0.0,34,15
35,36,3,73.11,14,0.0,237,15
36,37,3,18.6,3,0.0,134,16
37,38,4,33.8,5,0.0,82,16
38,39,3,42.6,2,0.0,212,16
39,40,3,19.92,4,0.0,189,17
40,41,4,197.6,12,0.0,56,17
41,42,2,70.92,7,0.0,124,17
42,43,2,118.4,14,0.0,171,18
43,44,1,39.34,11,0.0,225,18
44,45,2,102.74,3,154.11,209,18
45,46,4,87.04,3,0.0,141,19
46,47,3,168.63,3,0.0,38,19
47,48,3,9.03,6,-129.59,138,19
48,49,2,107.9,11,53.95,34,21
49,50,3,69.84,13,0.0,58,21
50,51,2,89.44,6,0.0,57,21
51,52,4,221.08,6,0.0,159,22
52,53,2,58.28,8,0.0,180,22
53,54,4,122.4,4,61.2,186,22
54,55,2,87.58,15,0.0,100,23
55,56,2,11.58,6,0.0,185,23
56,57,2,56.64,13,0.0,238,23
57,58,2,93.22,9,0.0,239,24
58,59,2,122.68,10,0.0,157,24
59,60,4,9.84,12,0.0,233,24
60,61,1,57.61,3,0.0,24,29
61,62,1,31.57,8,0.0,128,29
62,63,3,151.41,10,0.0,194,29
63,64,1,12.4,3,0.0,114,37
64,65,2,4.18,3,0.0,230,37
65,66,1,21.22,2,0.0,19,37
66,67,4,33.8,5,33.8,82,38
67,68,4,170.0,5,0.0,219,38
68,69,1,29.28,6,0.0,55,38
69,70,1,18.51,3,129.57,79,40
70,71,2,85.36,14,0.0,76,40
71,72,2,20.56,1,0.0,235,40
72,73,1,54.6,14,0.0,81,41
73,74,4,25.08,5,0.0,156,41
74,75,4,68.32,3,0.0,60,41
75,76,4,24.8,3,18.6,134,43
76,77,4,247.52,14,0.0,115,43
77,78,4,158.2,7,0.0,117,43
78,79,1,39.25,13,0.0,25,44
79,80,3,194.82,2,0.0,39,44
80,81,1,59.15,11,0.0,103,44
81,82,2,6.64,3,0.0,78,45
82,83,4,178.88,6,89.44,57,45
83,84,4,19.64,14,0.0,187,45
84,85,3,83.22,8,166.44,184,48
85,86,3,134.16,6,268.32,57,48
86,87,4,148.36,14,0.0,147,48
87,88,1,2.22,8,0.0,245,12
88,89,2,36.96,15,0.0,142,12
89,90,1,3.17,15,0.0,145,12
90,91,3,4.17,4,0.0,191,15
91,92,2,20.86,1,0.0,132,15
92,93,3,61.17,8,0.0,182,15
93,94,1,61.51,10,0.0,206,16
94,95,3,38.34,8,25.56,151,16
95,96,4,17.88,14,31.29,89,16
96,97,1,28.32,13,56.64,238,20
97,98,1,56.39,4,0.0,154,20
98,99,2,22.82,6,0.0,91,20
99,100,1,52.54,10,0.0,122,25
100,101,2,138.64,10,0.0,32,25
101,102,2,37.02,3,148.08,79,25
102,103,4,144.2,5,36.05,174,32
103,104,4,113.84,8,0.0,61,32
104,105,1,28.34,11,0.0,71,32
105,106,2,93.22,9,93.22,239,33
106,107,1,26.32,9,0.0,179,33
107,108,1,17.52,6,0.0,104,33
108,109,2,55.18,12,0.0,222,35
109,110,2,134.28,1,0.0,203,35
110,111,3,106.38,7,70.92,124,35
111,112,4,205.48,3,256.85,209,37
112,113,1,28.18,1,112.72,50,37
113,114,4,49.6,3,12.4,114,37
114,115,1,42.17,3,0.0,161,39
115,116,2,112.78,4,56.39,154,39
116,117,4,63.52,3,0.0,86,39
117,118,3,124.74,9,0.0,37,40
118,119,1,52.73,11,0.0,49,40
119,120,3,18.81,2,0.0,83,40
120,121,2,89.92,11,0.0,110,46
121,122,3,54.6,3,0.0,3,46
122,123,1,67.65,4,0.0,54,46
123,124,3,56.91,2,0.0,16,47
124,125,3,94.71,8,31.57,128,47
125,126,1,28.46,8,113.84,61,47
126,127,2,95.28,6,0.0,62,49
127,128,1,39.05,12,0.0,29,49
128,129,1,30.45,2,0.0,175,49
129,130,3,108.45,3,0.0,208,50
130,131,2,135.8,8,0.0,205,50
131,132,2,132.82,7,0.0,113,50
132,133,2,20.26,14,0.0,70,4
133,134,1,64.7,15,64.7,221,4
134,135,2,85.0,5,170.0,219,4
135,136,2,104.92,4,0.0,8,26
136,137,1,5.79,6,11.58,185,26
137,138,2,53.42,6,0.0,177,26
138,139,3,74.82,7,0.0,210,31
139,140,2,58.28,8,58.28,180,31
140,141,4,100.04,6,0.0,172,31
141,142,1,37.29,14,0.0,211,34
142,143,3,63.66,2,21.22,19,34
143,144,1,23.23,10,0.0,129,34
144,145,1,2.76,5,0.0,234,46
145,146,1,57.24,11,171.72,242,46
146,147,3,79.44,3,0.0,42,46
147,148,2,102.74,3,462.33,209,6
148,149,4,8.36,3,4.18,230,6
149,150,4,78.76,11,0.0,92,6
150,151,2,32.58,11,0.0,243,14
151,152,1,34.99,10,0.0,220,14
152,153,4,105.92,3,79.44,42,14
153,154,3,10.53,15,0.0,131,30
154,155,1,62.93,7,0.0,74,30
155,156,3,125.25,4,41.75,143,30
156,157,3,31.29,1,20.86,132,7
157,158,3,59.07,11,78.76,92,7
158,159,3,89.19,6,0.0,4,7
159,160,4,45.64,6,22.82,91,45
160,161,1,3.32,3,6.64,78,45
161,162,3,65.28,3,87.04,141,45
162,163,1,27.74,8,249.66,184,1
163,164,1,36.05,5,180.25,174,1
164,165,1,15.01,8,15.01,236,1
165,166,2,135.8,8,135.8,205,2
166,167,2,4.44,8,2.22,245,2
167,168,3,86.61,6,0.0,48,2
168,169,3,47.64,3,63.52,86,4
169,170,4,142.04,15,106.53,196,4
170,171,3,54.6,3,54.6,3,4
171,172,2,79.5,6,0.0,150,5
172,173,2,19.2,7,0.0,69,5
173,174,4,24.8,3,43.4,134,5
174,175,1,1.58,9,0.0,43,6
175,176,3,89.19,6,89.19,4,6
176,177,1,51.68,13,0.0,85,6
177,178,1,10.28,1,20.56,235,8
178,179,3,111.87,14,37.29,211,8
179,180,4,178.88,6,402.48,57,8
180,181,1,31.29,7,0.0,204,9
181,182,4,72.8,3,109.2,3,9
182,183,3,7.38,12,9.84,233,9
183,184,4,25.08,2,18.81,83,10
184,185,2,71.02,15,248.57,196,10
185,186,2,101.42,9,0.0,111,10
186,187,4,11.2,15,0.0,80,11
187,188,4,120.64,5,0.0,130,11
188,189,3,4.17,4,4.17,191,11
189,190,1,21.76,3,152.32,141,12
190,191,1,59.15,11,59.15,103,12
191,192,3,84.96,13,84.96,238,12
192,193,3,75.93,15,0.0,40,14
193,194,4,56.8,2,42.6,212,14
194,195,1,46.82,13,0.0,140,14
195,196,1,50.47,10,151.41,194,16
