,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,17.36,93,984,12.67,12784.0,17082.2,4298.21,11
1,2,21.85,42,845,15.95,13509.6,18463.2,4953.6,5
2,3,34.18,74,679,24.95,17964.0,23208.2,5244.22,2
3,4,54.76,90,405,39.97,18666.0,22177.8,3511.81,10
4,5,11.86,117,950,8.66,9041.04,11267.0,2225.96,14
5,6,49.51,85,438,36.14,17853.2,21685.4,3832.22,7
6,7,25.73,50,758,18.78,14291.6,19503.3,5211.76,7
7,8,35.36,50,678,25.81,17215.3,23974.1,6758.81,1
8,9,51.72,52,415,37.75,16647.8,21463.8,4816.05,5
9,10,61.2,104,372,44.67,18270.0,22766.4,4496.37,7
10,11,63.03,79,326,46.01,16977.7,20547.8,3570.09,14
11,12,33.95,31,728,24.78,17792.0,24715.6,6923.56,15
12,13,18.89,21,982,13.79,12962.6,18550.0,5587.38,15
13,14,48.48,43,491,35.39,17942.7,23803.7,5860.95,11
14,15,17.08,61,958,12.47,11983.7,16362.6,4378.97,2
15,16,6.23,50,1152,4.55,5332.6,7176.96,1844.36,2
16,17,66.06,95,305,48.22,16009.0,20148.3,7755.76,7
17,18,45.77,66,475,33.41,17172.7,21740.8,4568.01,15
18,19,7.74,80,1149,5.65,6746.1,8893.26,2147.16,9
19,20,69.01,25,269,50.37,12189.5,18563.7,6374.15,12
20,21,15.11,31,1005,11.03,11107.2,15185.5,4078.34,14
21,22,22.95,26,760,16.75,12043.2,17442.0,5398.75,2
22,23,34.36,110,619,25.08,17054.4,21268.8,4214.44,8
23,24,5.22,75,1165,3.81,4640.58,6081.3,1440.72,13
24,25,62.25,42,306,45.44,13313.9,19048.5,5734.58,11
25,26,60.23,44,385,43.96,16485.0,23188.6,6703.55,11
26,27,66.55,32,297,48.58,14962.6,19765.4,4802.71,2
27,28,2.6,70,1211,1.9,2337.0,3148.6,811.6,3
28,29,62.84,95,373,45.87,20182.8,23439.3,3256.52,5
29,30,20.04,110,876,14.63,13649.8,17555.0,3905.25,6
30,31,27.77,55,747,20.27,15526.8,20744.2,5217.37,11
31,32,66.72,34,305,48.7,14463.9,20349.6,5885.7,6
32,33,21.24,133,897,15.5,14895.5,19052.3,4156.78,11
33,34,15.45,46,990,11.28,10907.8,15295.5,4387.74,7
34,35,30.29,66,644,22.11,14990.6,19506.8,4516.18,15
35,36,49.55,132,466,36.17,19278.6,23090.3,3811.69,1
36,37,67.38,62,288,49.18,15540.9,19405.4,3864.56,12
37,38,19.32,85,894,14.1,13507.8,17272.1,3764.28,12
38,39,51.81,66,381,37.82,15846.6,19739.6,5632.75,14
39,40,54.12,74,391,39.5,16432.0,21160.9,4728.92,9
40,41,56.76,142,352,41.43,19140.7,19979.5,838.859,2
41,42,48.95,92,429,35.73,17614.9,20999.6,3384.66,15
42,43,40.47,34,568,29.54,16690.1,22987.0,6296.86,1
43,44,55.22,135,457,40.31,21203.1,25235.5,4032.48,10
44,45,46.24,125,433,33.75,17718.8,20021.9,2303.17,12
45,46,3.47,62,1236,2.53,3165.03,4288.92,1123.89,13
46,47,43.26,139,470,31.58,17053.2,20332.2,3279.0,7
47,48,54.39,66,365,39.7,15086.0,19852.3,4766.35,9
48,49,54.57,28,386,39.83,15414.2,21064.0,5649.81,9
49,50,57.51,155,390,41.98,22039.5,22428.9,389.398,1
50,51,53.06,36,406,38.73,14678.7,21542.4,6863.69,11
51,52,34.92,34,598,25.49,14962.6,20882.2,5919.53,14
52,53,61.24,27,382,44.7,17164.8,23393.7,6228.88,4
53,54,53.39,81,433,38.97,18082.1,23117.9,5035.79,12
54,55,28.96,48,850,21.14,17926.7,24616.0,6689.28,10
55,56,22.81,28,824,16.65,13070.2,18795.4,5725.19,8
56,57,32.76,60,659,23.91,16521.8,21588.8,6047.34,4
57,58,43.92,51,445,32.06,14843.8,19544.4,4700.62,8
