,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,48.87,105,414,34.91,16582.2,20232.2,3649.93,13
1,2,57.25,63,361,40.89,16028.9,20667.2,4638.37,5
2,3,37.17,132,581,26.55,17576.1,21595.8,4019.67,1
3,4,3.22,96,1209,2.3,2872.7,3892.98,1020.28,9
4,5,3.39,23,1247,2.42,2991.12,4227.33,1236.21,4
5,6,50.67,45,362,36.19,13933.1,18342.5,4409.39,14
6,7,11.14,42,981,7.96,7800.8,10928.3,3127.54,3
7,8,20.68,55,799,14.77,11624.0,16523.3,5460.59,3
8,9,70.85,26,290,50.61,14727.5,20546.5,5818.99,12
9,10,8.53,54,1137,6.09,7052.22,9698.61,2646.39,2
10,11,23.58,144,784,16.84,14634.0,18486.7,3852.76,9
11,12,12.88,82,1019,9.2,9641.6,13124.7,3483.12,5
12,13,6.79,59,1060,4.85,5228.3,7197.4,1969.1,9
13,14,52.44,68,384,37.46,14422.1,20137.0,5714.86,1
14,15,46.66,46,435,33.33,14031.9,20297.1,6265.17,15
15,16,21.56,79,792,15.4,12597.2,17075.5,4478.32,12
16,17,23.06,80,861,16.47,15168.9,19854.7,4685.79,8
17,18,27.87,47,785,19.91,15848.4,21878.0,6029.59,1
18,19,50.23,22,427,35.88,14316.1,21448.2,7132.09,6
19,20,2.39,51,1189,1.71,2014.38,2841.71,827.33,7
20,21,64.06,24,245,45.76,9289.28,15694.7,6405.42,6
21,22,14.35,42,1004,10.25,10301.2,14407.4,4106.15,10
22,23,66.18,119,296,47.27,18009.9,19589.3,1579.41,15
23,24,41.16,81,485,29.4,15052.8,19962.6,4909.8,14
24,25,25.23,64,699,18.02,12992.4,17635.8,4643.35,9
25,26,44.72,49,464,31.94,14373.0,20750.1,6377.08,1
26,27,2.98,120,1208,2.13,2779.65,3599.84,820.19,2
27,28,4.02,45,1188,2.87,3377.99,4775.76,1397.77,5
28,29,2.87,30,1398,2.05,2839.25,4012.26,1173.01,6
29,30,44.09,24,431,31.49,12533.0,19002.8,6469.77,13
30,31,62.15,70,270,44.39,13760.9,16780.5,3019.6,1
31,32,64.57,137,280,46.12,17986.8,18079.6,92.8008,6
32,33,34.08,65,664,24.34,16843.3,22629.1,5785.84,3
33,34,55.19,42,363,39.42,14270.0,20034.0,5763.93,10
34,35,66.98,46,236,47.84,12486.2,15807.3,3321.04,5
35,36,14.73,77,1008,10.52,10762.0,14847.8,4085.88,12
36,37,16.77,61,885,11.98,10853.9,14841.5,3987.57,2
37,38,21.1,130,927,15.07,15205.6,19559.7,4354.07,12
