,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,4.92,125,981,2.72,2926.72,4826.52,1899.8,13
1,2,3.19,118,1138,1.76,2122.56,3630.22,1507.66,8
2,3,28.44,73,579,15.71,9504.55,16466.8,6962.21,14
3,4,23.86,94,784,13.18,10754.9,18706.2,7951.36,6
4,5,21.39,92,786,11.82,10106.1,16812.5,6706.44,8
5,6,22.01,27,645,12.16,7563.52,14196.5,6632.93,15
6,7,68.07,140,250,37.61,13878.1,17017.5,3139.41,3
7,8,77.18,23,180,42.64,6396.0,13892.4,7496.4,3
8,9,15.4,119,756,8.51,7182.44,11642.4,4459.96,1
9,10,38.7,50,529,21.38,11352.8,20472.3,9119.52,7
10,11,2.43,69,1071,1.34,1464.62,2602.53,1137.91,14
11,12,64.82,129,284,35.81,13822.7,18408.9,4586.22,12
12,13,66.88,154,295,36.95,15519.0,19729.6,4210.6,7
13,14,78.55,23,163,43.4,6727.0,12803.7,6076.65,11
14,15,5.05,101,995,2.79,2957.4,5024.75,2067.35,5
15,16,63.4,86,275,35.03,11489.8,17435.0,5945.16,8
16,17,85.05,48,171,46.99,8411.21,14543.6,6132.34,10
17,18,87.91,49,141,48.57,6654.09,12395.3,5741.22,3
18,19,29.77,82,658,16.45,11169.6,19588.7,8419.11,13
19,20,3.35,27,1091,1.85,2023.9,3654.85,1630.95,13
20,21,23.26,80,731,12.85,9843.1,17003.1,7159.96,11
21,22,39.17,116,496,21.64,12031.8,19428.3,7396.48,7
22,23,69.96,58,196,38.65,8928.15,13712.2,4784.01,4
23,24,31.84,42,495,17.59,8900.54,15760.8,6860.26,8
24,25,65.2,118,255,36.02,12246.8,16626.0,4379.2,14
25,26,39.53,48,484,21.84,11007.4,19132.5,8125.16,12
26,27,16.83,82,830,9.3,8137.5,13968.9,5831.4,4
27,28,66.88,94,272,36.95,11861.0,18191.4,6330.41,8
28,29,32.31,63,573,17.85,10692.2,18513.6,7821.48,5
29,30,51.51,56,358,28.46,10131.8,18440.6,8308.82,6
30,31,19.11,46,740,10.56,7592.64,14141.4,6548.76,14
31,32,78.79,29,161,43.53,5963.61,12685.2,6721.58,11
32,33,5.85,61,1010,3.23,3307.52,5908.5,2600.98,1
33,34,70.55,57,208,38.98,8419.68,14674.4,6254.72,3
34,35,50.23,33,361,27.75,9296.25,18133.0,8836.78,10
35,36,43.91,34,391,24.26,9509.92,17168.8,7658.89,7
36,37,87.75,128,141,48.48,9744.48,12372.8,2628.27,6
37,38,65.09,67,242,35.96,9169.8,15751.8,6581.98,3
38,39,3.38,42,1032,1.87,1907.4,3488.16,1580.76,4
39,40,71.57,131,240,39.54,12336.5,17176.8,4840.32,2
40,41,90.95,115,167,50.25,12060.0,15188.6,3128.65,11
41,42,27.31,56,601,15.09,9416.16,16413.3,6997.15,13
42,43,49.65,46,386,27.43,11246.3,19164.9,7918.6,1
43,44,77.41,69,192,42.77,10008.2,14862.7,4854.54,13
44,45,45.88,141,452,25.35,13410.2,20737.8,7327.61,13
45,46,46.9,85,469,25.91,13240.0,21996.1,8756.09,15
46,47,13.27,75,893,7.33,6912.19,11850.1,4937.92,14
47,48,38.03,32,509,21.01,10904.2,19357.3,8453.08,3
48,49,50.21,137,376,27.74,12594.0,18879.0,6285.0,7
49,50,56.09,47,274,30.99,8367.3,15368.7,7838.09,10
50,51,59.06,74,290,32.63,10115.3,17127.4,7012.1,2
51,52,62.06,55,225,34.29,8092.44,13963.5,5871.06,5
52,53,14.35,118,918,7.93,7922.07,13173.3,5251.23,9
53,54,56.36,53,343,31.14,10992.4,19331.5,8339.06,5
54,55,24.91,130,657,13.76,10498.9,16365.9,5866.99,10
55,56,81.65,122,146,45.11,9833.98,11920.9,2086.92,4
56,57,53.14,97,335,29.36,11362.3,17801.9,6439.58,11
57,58,51.53,58,357,28.47,11245.7,18396.2,7150.56,1
58,59,79.12,85,151,43.71,8173.77,11947.1,3773.35,3
59,60,75.22,138,210,41.56,12758.9,15796.2,3037.28,15
60,61,47.77,65,452,26.39,11928.3,21592.0,9663.76,9
61,62,41.23,143,491,22.78,13235.2,20243.9,7008.75,15
62,63,16.81,94,778,9.29,7794.31,13078.2,5283.87,1
63,64,80.09,54,152,44.25,7301.25,12173.7,4872.43,6
64,65,74.72,131,192,41.28,11475.8,14346.2,2870.4,1
65,66,62.46,33,245,34.51,8869.07,15302.7,6433.63,14
66,67,43.31,137,439,23.93,12898.3,19013.1,6114.82,15
67,68,56.6,93,341,31.27,11976.4,19300.6,7324.19,7
68,69,37.97,108,505,20.98,11539.0,19174.9,7635.85,1
69,70,80.16,48,158,44.29,7706.46,12665.3,4958.82,1
70,71,16.54,22,746,9.14,6407.14,12338.8,5931.7,7
71,72,67.78,74,236,37.45,10860.5,15996.1,5135.58,12
72,73,40.18,27,469,22.2,10345.2,18844.4,8499.22,12
73,74,79.98,31,150,44.19,5833.08,11997.0,6163.92,15
74,75,83.44,79,178,46.1,9773.2,14852.3,5079.12,11
75,76,55.55,59,267,30.69,8808.03,14831.8,6023.82,4
76,77,76.35,56,189,42.18,7845.48,14430.1,6584.67,10
77,78,77.0,154,166,42.54,11528.3,12782.0,1253.66,5
78,79,62.25,67,262,34.39,10007.5,16309.5,6302.01,14
79,80,85.45,58,147,47.21,8450.59,12561.1,4110.56,9
80,81,15.22,49,870,8.41,7207.37,13241.4,6034.03,8
81,82,8.6,34,916,4.75,4189.5,7877.6,3688.1,12
82,83,21.77,48,743,12.03,8926.26,16175.1,7248.85,7
83,84,89.18,32,147,49.27,6799.26,13109.5,6310.2,10
84,85,62.79,38,280,34.69,9851.96,17581.2,7729.24,14
85,86,10.73,122,853,5.93,5520.83,9152.69,3631.86,4
86,87,53.47,99,396,29.54,12938.5,21174.1,8235.6,1
87,88,40.94,151,457,22.62,12825.5,18709.6,5884.04,14
88,89,21.0,29,681,11.6,7957.6,14301.0,6343.4,13
89,90,66.61,103,250,36.8,11739.2,16652.5,4913.3,13
90,91,33.41,27,534,18.46,9119.24,17840.9,8721.7,7
91,92,16.22,92,762,8.96,7033.6,12359.6,5971.16,5
92,93,1.9,74,1183,1.05,1263.15,2247.7,984.55,12
93,94,44.94,23,408,24.83,9658.87,18335.5,8676.65,15
94,95,18.59,36,803,10.27,7907.9,14927.8,7019.87,2
95,96,40.91,40,533,22.6,12249.2,21805.0,10075.6,1
96,97,32.6,113,641,18.01,12769.1,20896.6,9802.44,1
97,98,36.56,127,534,20.2,12099.8,19523.0,7423.24,4
98,99,16.6,51,871,9.17,8234.66,14458.6,6223.94,11
99,100,45.0,85,403,24.86,11112.4,18135.0,7022.58,1
100,101,22.86,116,766,12.63,10369.2,17510.8,7141.53,3
101,102,66.14,41,241,36.54,9500.4,15939.7,6439.34,4
102,103,48.69,28,414,26.9,11136.6,20157.7,9021.06,14
103,104,50.92,49,381,28.13,10548.8,19400.5,8851.77,14
104,105,56.82,47,298,31.39,8663.64,16932.4,8268.72,12
105,106,64.33,84,233,35.54,10448.8,14988.9,4540.13,12
106,107,87.68,22,150,48.44,5667.48,13152.0,7484.52,15
107,108,8.49,125,912,4.69,4614.96,7742.88,3127.92,5
108,109,38.5,34,431,21.27,8912.13,16593.5,7681.37,14
109,110,25.56,68,660,14.12,9587.48,16869.6,7282.12,9
110,111,23.51,106,638,12.99,9404.76,14999.4,5594.62,14
111,112,46.23,63,412,25.54,11544.1,19046.8,7502.68,7
112,113,6.48,97,999,3.58,3690.98,6473.52,2782.54,12
113,114,11.66,93,896,6.44,6188.84,10447.4,4258.52,12
114,115,33.38,58,572,18.44,11174.6,19093.4,7918.72,4
115,116,55.78,128,260,30.82,10109.0,14502.8,4393.84,1
116,117,50.21,95,394,27.74,12732.7,19782.7,7050.08,15
117,118,30.68,26,595,16.95,9915.75,18254.6,8338.85,11
118,119,52.24,71,356,28.86,11168.8,18597.4,7428.62,1
119,120,59.6,49,272,32.93,9187.47,16211.2,7023.73,4
120,121,60.22,97,307,33.27,11245.3,18487.5,7242.28,9
121,122,7.1,113,953,3.92,4092.48,6766.3,2673.82,15
122,123,19.39,43,789,10.71,8182.44,15298.7,7116.27,3
123,124,29.09,53,681,16.07,11200.8,19810.3,8609.5,2
124,125,77.74,23,211,42.95,8332.3,16403.1,8070.84,7
125,126,47.53,47,355,26.26,8928.4,16873.2,7944.75,8
126,127,84.24,125,151,46.54,11914.2,12720.2,805.999,15
127,128,55.24,111,303,30.52,10559.9,16737.7,6177.8,11
128,129,22.61,38,652,12.49,8205.93,14741.7,6535.79,14
129,130,27.42,55,703,15.15,10605.0,19276.3,8671.26,6
130,131,88.78,57,145,49.05,8878.05,12873.1,3995.05,1
131,132,3.57,144,1069,1.97,2308.84,3816.33,1507.49,12
132,133,72.98,60,198,40.32,9555.84,14450.0,4894.2,5
133,134,18.81,27,847,10.39,8540.58,15932.1,7391.49,15
134,135,58.14,158,343,32.12,14678.8,19942.0,5263.18,9
135,136,30.15,87,632,16.66,11345.5,19054.8,7709.34,14
136,137,59.02,36,297,32.61,9880.83,17528.9,7648.11,11
137,138,85.56,92,144,47.27,9501.27,12320.6,2819.37,3
138,139,18.62,100,819,10.29,9250.71,15249.8,5999.07,6
139,140,14.19,80,812,7.84,6765.92,11522.3,4756.36,13
140,141,49.65,26,381,27.43,10176.5,18916.7,8740.12,10
141,142,72.76,59,214,40.2,8281.2,15570.6,7289.44,14
142,143,9.36,83,982,5.17,5247.55,9191.52,3943.97,8
143,144,25.85,46,717,14.28,10467.2,18534.5,8067.21,10
144,145,18.01,64,747,9.95,7462.5,13453.5,5990.97,11
145,146,44.24,34,407,24.44,9360.52,18005.7,8645.16,10
146,147,16.24,92,821,8.97,7741.11,13333.0,5591.93,7
147,148,34.17,91,544,18.88,11082.6,18588.5,7505.92,9
148,149,53.2,106,384,29.39,13049.2,20428.8,7379.64,2
149,150,88.17,25,134,48.71,5504.23,11814.8,6310.55,3
150,151,76.26,40,193,42.13,7541.27,14718.2,7176.91,11
151,152,75.75,86,213,41.85,11676.1,16134.8,4458.6,14
152,153,66.5,28,267,36.74,9662.62,17755.5,8092.88,13
153,154,67.31,67,227,37.19,9929.73,15279.4,5349.64,4
154,155,7.69,119,1011,4.25,4717.5,7774.59,3057.09,15
155,156,35.04,106,560,19.36,12003.2,19622.4,7619.2,8
156,157,2.91,85,1040,1.61,1746.85,3026.4,1279.55,13
157,158,20.85,27,782,11.52,9089.28,16304.7,7215.42,3
158,159,26.15,34,625,14.45,8901.2,16343.8,7442.55,2
159,160,41.83,26,510,23.11,11832.3,21333.3,9500.98,13
160,161,27.67,34,590,15.29,8577.69,16325.3,7747.61,10
161,162,82.92,46,153,45.81,6550.83,12686.8,6135.93,3
162,163,4.05,74,994,2.24,2291.52,4025.7,1734.18,6
163,164,76.62,66,183,42.33,7746.39,14021.5,6275.07,14
164,165,81.87,116,141,45.23,10041.1,11543.7,1502.61,12
165,166,30.61,33,563,16.91,9723.25,17233.4,7510.18,5
166,167,44.49,80,414,24.58,11331.4,18418.9,7087.48,14
167,168,30.53,27,584,16.87,9767.73,17829.5,8061.79,4
168,169,22.39,76,775,12.37,9722.82,17352.2,7629.43,15
169,170,24.31,101,657,13.43,9508.44,15971.7,6463.23,11
170,171,14.43,84,893,7.97,7324.43,12886.0,5561.56,12
171,172,18.19,51,739,10.05,7426.95,13442.4,6015.46,3
172,173,49.79,150,396,27.51,13479.9,19716.8,9840.75,3
173,174,54.52,77,332,30.12,10963.7,18100.6,7136.96,11
174,175,51.55,57,425,28.48,12474.2,21908.8,9434.51,1
175,176,61.03,30,244,33.72,7620.72,14891.3,7270.6,2
176,177,70.16,65,202,38.76,7868.28,14172.3,6304.04,3
177,178,64.89,48,270,35.85,9141.75,17520.3,8378.55,1
178,179,68.87,57,250,38.05,9398.35,17217.5,7819.15,9
179,180,6.93,32,1015,3.83,3921.92,7033.95,3112.03,6
180,181,55.4,99,318,30.61,11356.3,17617.2,6260.89,4
181,182,66.39,28,235,36.68,8363.04,15601.6,7238.61,9
182,183,75.59,155,181,41.76,12945.6,13681.8,736.189,3
183,184,86.83,104,137,47.97,9785.88,11895.7,2109.83,11
184,185,50.75,39,413,28.04,11075.8,20959.8,9883.95,9
185,186,79.13,53,157,43.72,6208.24,12423.4,6215.17,13
186,187,61.68,84,293,34.08,11757.6,18072.2,6314.64,9
187,188,77.02,104,145,42.55,9658.85,11167.9,5125.8,12
188,189,59.02,47,326,32.61,10076.5,19240.5,9164.03,7
189,190,87.06,152,138,48.1,12457.9,12014.3,-443.62,3
190,191,38.28,129,511,21.15,12626.5,19561.1,6934.53,3
191,192,67.39,50,261,37.23,10163.8,17588.8,7425.0,10
192,193,24.05,28,672,13.29,9023.91,16161.6,7137.69,14
193,194,91.73,49,129,50.68,5726.84,11833.2,6106.33,7
194,195,64.64,34,260,35.71,9213.18,16806.4,7593.22,1
195,196,21.48,74,671,11.87,8320.87,14413.1,6092.21,11
196,197,40.47,40,515,22.36,11202.4,20842.1,9639.69,3
197,198,84.2,102,152,46.52,10234.4,12798.4,2564.0,4
198,199,72.58,130,205,40.1,12390.9,14878.9,2488.0,3
199,200,23.33,29,640,12.89,7966.02,14931.2,6965.18,4
200,201,50.34,121,325,27.81,11290.9,16360.5,5069.64,1
201,202,86.72,114,170,47.91,12552.4,14742.4,2189.98,10
202,203,28.31,104,628,15.64,10822.9,17778.7,6955.8,7
203,204,28.05,115,635,15.5,10586.5,17811.8,7225.25,7
204,205,40.76,100,452,22.52,11597.8,18423.5,6825.72,9
205,206,30.81,32,606,17.02,10075.8,18670.9,8595.02,8
206,207,74.83,45,201,41.34,9053.46,15040.8,5987.37,8
207,208,80.82,69,164,44.65,8438.85,13254.5,4815.63,13
208,209,79.75,99,153,44.06,9428.84,12201.8,2772.91,13
209,210,9.36,77,910,5.17,4906.33,8517.6,3611.27,1
210,211,71.3,81,214,39.39,9768.72,15258.2,5489.48,10
211,212,39.3,53,445,21.71,9791.21,17488.5,7697.29,5
212,213,89.23,69,132,49.3,7247.1,11778.4,4531.26,10
213,214,36.54,22,547,20.19,10599.8,19987.4,9387.63,7
214,215,68.26,45,275,37.71,9917.73,18771.5,8853.77,6
215,216,53.76,80,426,29.7,14018.4,22901.8,8883.36,6
216,217,63.64,42,228,35.16,8192.28,14509.9,6317.64,11
217,218,26.86,43,607,14.84,8904.0,16304.0,7400.02,6
218,219,68.6,105,190,37.9,10308.8,13034.0,2725.2,14
219,220,89.12,39,154,49.24,8173.84,13724.5,5550.64,2
220,221,87.59,34,150,48.39,6629.43,13138.5,6509.07,11
221,222,66.77,112,258,36.89,11177.7,17226.7,6048.99,7
222,223,47.89,56,364,26.46,10213.6,17432.0,7218.4,12
223,224,91.19,65,135,50.38,7254.72,12310.7,5055.93,4
224,225,8.8,100,981,4.86,4981.5,8632.8,3651.3,14
225,226,64.85,46,258,35.83,8706.69,16731.3,8024.61,14
226,227,91.79,64,122,50.71,7606.5,11198.4,3591.88,13
227,228,88.04,142,110,48.64,10798.1,9684.4,-1113.68,4
228,229,44.98,28,413,24.85,9542.4,18576.7,9034.34,3
229,230,73.16,58,217,40.42,10185.8,15875.7,5689.88,1
230,231,76.83,40,217,42.45,8914.5,16672.1,7757.61,2
231,232,3.37,42,1024,1.86,1921.38,3450.88,1529.5,9
232,233,42.46,30,495,23.46,10744.7,21017.7,10273.0,6
233,234,42.59,58,405,23.53,10070.8,17248.9,7178.11,2
234,235,49.45,132,381,27.32,12157.4,18840.5,6683.05,4
235,236,76.6,115,186,42.32,11257.1,14247.6,2990.48,10
236,237,33.14,85,551,18.31,11004.3,18260.1,7255.83,14
237,238,63.39,21,257,35.02,8229.7,16291.2,8061.53,15
