,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,58.02,37,352,35.38,12418.4,20423.0,8004.66,13
1,2,60.99,58,334,37.19,12681.8,20370.7,7688.87,3
2,3,16.65,35,901,10.15,9084.25,15001.6,5917.4,14
3,4,32.37,127,672,19.74,15180.1,21752.6,6572.58,13
4,5,47.61,84,485,29.03,14602.1,23090.8,8488.76,12
5,6,34.52,55,612,21.05,12693.1,21126.2,8433.09,9
6,7,74.42,62,242,45.38,11571.9,18009.6,6437.74,3
7,8,46.31,62,485,28.24,14543.6,22460.4,7916.75,2
8,9,53.82,44,383,32.82,11946.5,20613.1,8666.58,6
9,10,68.63,59,251,41.85,12136.5,17226.1,5089.63,3
10,11,79.15,46,226,48.26,11968.5,17887.9,5919.42,1
11,12,74.06,38,261,45.16,12599.6,19329.7,6730.02,9
12,13,41.89,53,504,25.54,12821.1,21112.6,8291.48,6
13,14,29.93,99,713,18.25,14435.8,21340.1,6904.34,6
14,15,53.33,72,414,32.52,14438.9,22078.6,7639.74,15
15,16,75.21,82,283,45.86,14766.9,21284.4,6517.51,3
16,17,41.44,106,568,25.27,16299.1,23537.9,7238.77,7
17,18,61.71,43,374,37.63,14073.6,23079.5,9005.92,9
18,19,37.72,159,622,23.0,17319.0,23461.8,6142.84,13
19,20,68.93,119,354,42.03,18114.9,24401.2,6286.29,10
20,21,52.37,57,423,31.93,13538.3,22152.5,8614.19,7
21,22,58.94,35,375,35.94,12974.3,22102.5,9128.16,7
22,23,36.6,131,590,22.32,14575.0,21594.0,7019.04,9
23,24,17.6,43,848,10.73,9013.2,14924.8,5911.6,5
24,25,79.15,95,241,48.26,14960.6,19075.2,4114.55,7
25,26,57.99,33,406,35.36,14426.9,23543.9,9117.06,3
26,27,15.73,138,1023,9.59,10903.8,16091.8,5187.96,3
27,28,51.41,24,378,31.35,11975.7,19433.0,7457.28,3
28,29,28.36,41,711,17.29,12103.0,20164.0,8060.96,13
29,30,68.62,62,304,41.84,13598.0,20860.5,7262.48,11
30,31,14.15,77,886,8.63,8008.64,12536.9,4528.26,12
31,32,51.33,101,456,31.3,15274.4,23406.5,8132.08,2
32,33,43.49,30,597,26.52,14798.2,25963.5,11165.4,9
33,34,80.79,121,263,49.26,16945.4,21247.8,4302.33,1
34,35,77.33,67,255,47.15,13343.5,19719.2,6375.7,6
35,36,20.65,62,866,12.59,11079.2,17882.9,6803.7,13
36,37,46.85,147,506,28.57,17056.3,23706.1,6649.81,2
37,38,39.29,75,583,23.96,14711.4,22906.1,8194.63,4
38,39,7.58,31,1081,4.62,5045.04,8193.98,3148.94,4
39,40,50.68,64,487,30.9,15233.7,24681.2,9447.46,4
40,41,63.4,59,272,38.66,11327.4,17244.8,5917.42,5
41,42,5.94,123,1070,3.62,4163.0,6355.8,2192.8,8
42,43,34.98,47,627,21.33,13715.2,21932.5,8217.27,6
43,44,83.31,56,172,50.8,9652.0,14329.3,4677.32,4
44,45,35.44,21,583,21.61,12274.5,20661.5,8387.04,11
45,46,64.62,86,312,39.4,13632.4,20161.4,6529.04,11
46,47,35.74,36,665,21.79,14250.7,23767.1,9516.44,4
47,48,24.73,38,758,15.08,11355.2,18745.3,7390.1,3
48,49,61.01,46,367,37.2,13392.0,22390.7,8998.67,15
49,50,69.57,28,247,42.42,8950.62,17183.8,8233.17,3
50,51,8.79,76,1090,5.36,6105.04,9581.1,3476.06,13
51,52,60.7,39,334,37.01,13027.5,20273.8,7246.28,3
52,53,46.17,79,532,28.15,15679.5,24562.4,8882.89,8
53,54,16.78,128,865,10.23,9585.51,14514.7,4929.19,2
54,55,22.25,85,857,13.57,12158.7,19068.2,6909.53,4
55,56,51.1,30,418,31.16,11934.3,21359.8,9425.52,5
56,57,11.09,60,1045,6.76,7084.48,11589.0,4504.57,4
57,58,83.15,47,202,50.7,9734.4,16796.3,7061.9,2
58,59,28.01,95,747,17.08,13886.0,20923.5,7037.43,8
59,60,50.15,79,480,30.58,15137.1,24072.0,8934.9,14
60,61,37.8,51,609,23.05,14083.5,23020.2,8936.65,9
61,62,54.32,54,440,33.12,14738.4,23900.8,9162.4,14
62,63,5.25,44,1232,3.2,3897.6,6468.0,2570.4,2
63,64,61.7,136,331,37.62,16176.6,20422.7,4246.1,12
64,65,42.89,92,468,26.15,13153.5,20072.5,6919.07,1
65,66,60.35,23,424,36.8,13984.0,25588.4,11604.4,12
66,67,3.23,21,1191,1.97,2328.54,3846.93,1518.39,9
67,68,12.33,21,979,7.52,7076.32,12071.1,4994.75,6
68,69,47.35,29,551,28.87,15994.0,26089.8,10095.9,10
69,70,42.43,59,599,25.87,15703.1,25415.6,9712.48,4
70,71,15.17,70,961,9.25,9176.0,14578.4,5402.37,4
71,72,54.28,110,470,33.1,18304.3,25511.6,7207.3,5
72,73,3.3,56,1184,2.01,2422.05,3907.2,1485.15,9
73,74,20.04,41,798,12.22,9995.96,15991.9,5995.96,2
74,75,53.02,133,421,32.33,15809.4,22321.4,6512.05,7
75,76,32.11,24,699,19.58,13099.0,22444.9,9345.87,3
76,77,7.95,51,1122,4.85,5558.1,8919.9,3361.8,4
77,78,3.61,29,1129,2.2,2404.6,4075.69,1671.09,1
78,79,14.24,151,950,8.68,9001.16,13528.0,4526.84,6
79,80,58.61,31,358,35.74,12437.5,20982.4,8544.86,15
80,81,37.52,83,606,22.88,14528.8,22737.1,8208.32,15
81,82,66.11,56,320,40.31,13866.6,21155.2,7288.56,15
82,83,39.57,55,560,24.13,14212.6,22159.2,7946.63,6
83,84,21.06,50,797,12.84,10028.0,16784.8,6756.78,9
84,85,51.74,31,470,31.55,14923.2,24317.8,9394.65,11
85,86,72.44,72,290,44.17,13251.0,21007.6,7756.6,3
86,87,22.52,72,850,13.73,11931.4,19142.0,7210.63,6
87,88,11.18,41,1099,6.82,7433.8,12286.8,4853.02,5
88,89,20.99,51,830,12.8,10560.0,17421.7,6861.7,15
89,90,79.36,65,207,48.39,10742.6,16427.5,5684.94,9
90,91,65.53,34,286,39.96,10589.4,18741.6,8152.18,14
91,92,33.31,35,612,20.31,12673.4,20385.7,7712.28,5
92,93,37.82,32,599,23.06,13420.9,22654.2,9233.26,14
93,94,74.29,34,236,45.3,10328.4,17532.4,7204.04,7
94,95,22.03,91,851,13.43,12194.4,18747.5,6553.09,6
95,96,54.68,106,445,33.34,16736.7,24332.6,7595.92,1
96,97,59.37,85,432,36.2,17774.2,25647.8,7873.64,10
97,98,20.75,48,816,12.65,10436.2,16932.0,6495.75,12
