,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,2,133.54,3,0.0,77,1
1,2,2,81.08,15,0.0,78,1
2,3,2,144.54,12,0.0,45,1
3,4,1,31.62,10,0.0,44,3
4,5,3,88.59,8,0.0,61,3
5,6,1,16.89,6,0.0,120,3
6,7,3,30.69,12,0.0,94,4
7,8,2,110.3,10,0.0,150,4
8,9,1,38.51,10,0.0,225,4
9,10,1,74.78,7,0.0,160,5
10,11,1,74.13,12,0.0,66,5
11,12,1,16.77,11,0.0,199,5
12,13,1,46.11,12,0.0,106,7
13,14,2,42.78,9,0.0,87,7
14,15,4,75.2,9,0.0,176,7
15,16,3,173.67,14,0.0,218,9
16,17,2,76.02,12,0.0,244,9
17,18,2,4.62,14,0.0,127,9
18,19,2,28.78,15,0.0,240,10
19,20,2,61.18,10,0.0,186,10
20,21,4,67.08,9,0.0,140,10
21,22,4,122.0,10,0.0,203,15
22,23,3,137.49,15,0.0,198,15
23,24,2,98.14,4,0.0,241,15
24,25,2,47.92,11,0.0,50,16
25,26,1,18.58,8,0.0,3,16
26,27,2,30.7,6,0.0,169,16
27,28,2,91.12,13,0.0,108,18
28,29,2,120.12,3,0.0,223,18
29,30,1,14.39,15,28.78,240,18
30,31,2,8.68,12,0.0,233,21
31,32,3,30.96,2,0.0,221,21
32,33,4,82.48,15,0.0,62,21
33,34,1,50.35,6,0.0,117,31
34,35,1,11.23,11,0.0,209,31
35,36,4,283.84,2,0.0,212,31
36,37,2,76.36,6,0.0,170,33
37,38,4,57.2,7,0.0,65,33
38,39,1,8.0,6,0.0,156,33
39,40,2,84.06,1,0.0,141,35
40,41,1,74.03,8,0.0,237,35
41,42,4,211.64,15,0.0,33,35
42,43,4,77.32,4,0.0,2,37
43,44,2,91.12,13,91.12,108,37
44,45,3,88.56,8,0.0,30,37
45,46,4,105.2,8,0.0,230,39
46,47,2,83.56,7,0.0,181,39
47,48,3,114.03,12,76.02,244,39
48,49,1,39.45,12,0.0,115,41
49,50,3,104.22,4,0.0,217,41
50,51,4,74.44,3,0.0,215,41
51,52,3,8.43,4,0.0,250,43
52,53,4,69.08,1,0.0,190,43
53,54,3,221.73,12,0.0,137,43
54,55,1,69.56,6,0.0,6,44
55,56,1,38.18,6,76.36,170,44
56,57,1,17.58,6,0.0,20,44
57,58,1,67.99,1,0.0,121,46
58,59,3,162.96,11,0.0,100,46
59,60,4,24.64,2,0.0,67,46
60,61,1,55.89,3,0.0,180,47
61,62,2,5.62,4,8.43,250,47
62,63,1,26.74,2,0.0,112,47
63,64,2,95.72,1,0.0,219,48
64,65,1,20.62,15,82.48,62,48
65,66,2,90.7,10,0.0,71,48
66,67,1,47.86,1,95.72,219,50
67,68,3,94.86,10,31.62,44,50
68,69,2,32.98,4,0.0,220,50
69,70,3,223.29,4,0.0,113,2
70,71,2,94.34,13,0.0,29,2
71,72,3,50.01,14,0.0,102,2
72,73,4,270.96,14,0.0,138,13
73,74,3,76.59,5,0.0,27,13
74,75,4,12.88,3,0.0,239,13
75,76,2,33.78,6,16.89,120,14
76,77,1,18.99,6,0.0,166,14
77,78,3,156.81,7,0.0,143,14
78,79,2,112.04,12,0.0,122,17
79,80,1,46.61,6,0.0,9,17
80,81,1,20.29,2,0.0,68,17
81,82,1,57.15,15,0.0,98,20
82,83,2,72.06,12,0.0,135,20
83,84,2,43.74,6,0.0,162,20
84,85,2,50.96,12,0.0,222,22
