,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,56.2,74,325,42.9,16087.5,18265.0,2177.5,10
1,2,38.55,76,535,29.43,16186.5,20624.2,4437.75,8
2,3,36.31,41,573,27.72,15467.8,20805.6,5337.87,12
3,4,60.21,61,314,45.96,15948.1,18905.9,2957.82,1
4,5,18.3,126,1002,13.97,14864.1,18336.6,3472.52,10
5,6,30.33,93,656,23.15,16205.0,19896.5,3691.48,6
6,7,36.1,41,559,27.56,15957.2,20179.9,4222.66,15
7,8,46.28,137,481,35.33,20350.1,22260.7,1910.6,14
8,9,23.24,81,761,17.74,14192.0,17685.6,3493.64,13
9,10,17.72,76,835,13.53,11554.6,14796.2,3241.58,1
10,11,23.34,47,747,17.82,13329.4,17435.0,4105.62,2
11,12,16.09,75,870,12.28,11088.8,13998.3,2909.46,3
12,13,43.52,89,556,33.22,20330.6,24197.1,3866.48,7
13,14,32.58,105,625,24.87,16662.9,20362.5,5813.55,3
14,15,27.21,22,747,20.77,14995.9,20325.9,5329.93,12
15,16,13.18,85,957,10.06,10231.0,12613.3,2382.24,12
16,17,64.6,60,271,49.31,13067.2,17506.6,4439.45,3
17,18,22.65,79,774,17.29,14091.4,17531.1,3439.75,10
18,19,13.1,128,984,10.0,10730.0,12890.4,2160.4,4
19,20,10.55,100,1056,8.05,8838.9,11140.8,2301.9,12
20,21,55.1,137,352,42.06,18927.0,19395.2,468.199,10
21,22,63.95,38,325,48.82,15671.2,20783.8,5112.53,15
22,23,11.19,90,969,8.54,8565.62,10843.1,2277.49,9
23,24,47.59,93,446,36.33,18673.6,21225.1,2551.52,7
24,25,41.68,21,493,31.82,15496.3,20548.2,5051.9,5
25,26,23.89,54,738,18.24,13588.8,17630.8,4042.02,3
26,27,10.18,48,1065,7.77,8275.05,10841.7,2799.75,9
27,28,29.07,72,674,22.19,15067.0,19593.2,4526.17,8
28,29,6.68,27,1075,5.1,5283.6,7181.0,1897.4,14
29,30,21.31,96,788,16.27,13260.0,16792.3,3532.23,1
30,31,63.19,106,218,48.24,13410.7,13775.4,364.7,9
