,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,21.22,30,683,12.48,8648.64,14493.3,5844.62,11
1,2,76.14,110,152,44.79,10570.4,11573.3,1002.84,11
2,3,80.94,111,160,47.61,9998.1,12950.4,2952.3,6
3,4,41.87,79,428,24.63,11502.2,17920.4,6418.15,3
4,5,42.07,74,444,24.75,11830.5,18679.1,6848.58,8
5,6,63.04,94,228,37.08,9826.2,14373.1,4546.92,2
6,7,62.36,68,250,36.68,10857.3,15590.0,4732.72,6
7,8,32.62,42,542,19.19,10669.6,17680.0,7010.4,11
8,9,30.23,42,556,17.78,9565.64,16807.9,7242.24,7
9,10,78.61,51,167,46.24,8739.36,13127.9,4388.51,13
10,11,53.06,82,354,31.21,12733.7,18783.2,6049.56,2
11,12,66.37,25,233,39.04,7729.92,15464.2,7734.29,2
12,13,36.52,48,475,21.48,10460.8,17347.0,6886.24,11
13,14,37.55,93,506,22.09,12171.6,19000.3,6828.71,8
14,15,42.52,111,413,25.01,12555.0,17560.8,5005.74,9
15,16,39.24,41,440,23.08,10293.7,17265.6,6971.92,11
16,17,79.83,142,180,46.96,13477.5,14369.4,891.881,2
17,18,6.54,91,1048,3.85,4227.3,6853.92,2626.62,13
18,19,17.17,73,768,10.1,8261.8,13186.6,4924.76,13
19,20,27.9,99,555,16.41,10141.4,15484.5,5343.12,9
20,21,71.59,39,207,42.11,9516.86,14819.1,5302.27,2
21,22,52.72,98,333,31.01,12590.1,17555.8,4965.7,13
22,23,26.37,70,628,15.51,10438.2,16560.4,6122.13,4
23,24,27.66,52,617,16.27,10152.5,17066.2,6913.74,6
24,25,75.73,125,159,44.55,11449.3,12041.1,591.721,5
25,26,54.76,67,295,32.21,9824.05,16154.2,6330.15,9
26,27,67.3,82,210,39.59,10055.9,14133.0,4077.14,10
27,28,59.09,24,271,34.76,9072.36,16013.4,6941.03,3
28,29,8.28,67,851,4.87,4193.07,7046.28,2853.21,10
29,30,40.24,61,446,23.67,11030.2,17947.0,6916.82,7
30,31,36.26,94,477,21.33,11582.2,17296.0,5713.83,12
31,32,54.79,108,290,32.23,11957.3,15889.1,3931.77,4
32,33,86.53,132,119,50.9,9874.6,10297.1,422.47,12
33,34,58.34,74,308,34.32,12183.6,17968.7,5785.12,13
34,35,39.32,58,439,23.13,10177.2,17261.5,7084.28,12
35,36,41.82,31,447,24.6,10209.0,18693.5,8484.54,10
36,37,61.51,105,240,36.18,10347.5,14762.4,4414.92,6
37,38,65.65,60,201,38.62,9191.56,13195.7,4004.09,11
38,39,39.51,34,435,23.24,10155.9,17186.8,7030.97,9
39,40,39.76,51,554,23.39,12700.8,22027.0,9326.27,12
40,41,34.95,47,523,20.56,11081.8,18278.8,7197.01,12
41,42,43.3,58,413,25.47,10748.3,17882.9,7134.56,4
42,43,83.28,99,130,48.99,9798.0,10826.4,1028.4,13
43,44,39.83,95,507,23.43,12535.1,20193.8,7658.76,9
44,45,49.64,45,347,29.2,10482.8,17225.1,6742.28,1
45,46,85.77,116,114,50.45,9282.8,9777.78,494.979,3
46,47,80.7,133,178,47.47,13576.4,14364.6,788.179,1
47,48,34.03,70,488,20.02,10410.4,16606.6,6196.24,8
48,49,76.96,56,163,45.27,9008.73,12544.5,3535.75,13
49,50,48.74,48,381,28.67,10349.9,18569.9,8220.07,9
50,51,77.47,50,177,45.57,7883.61,13712.2,5828.58,4
51,52,53.46,64,284,31.45,9969.65,15182.6,5212.99,15
52,53,8.18,46,1008,4.81,4800.38,8245.44,3445.06,6
53,54,25.36,92,684,14.92,11055.7,17346.2,6290.52,6
54,55,73.0,114,183,42.94,11207.3,13359.0,2151.66,2
55,56,29.34,128,623,17.26,12582.5,18278.8,5696.28,8
56,57,37.71,29,446,22.18,9936.64,16818.7,6882.02,6
57,58,10.68,82,881,6.28,5758.76,9409.08,3650.32,9
58,59,69.53,79,217,40.9,10143.2,15088.0,4944.81,6
59,60,83.96,82,148,49.39,10273.1,12426.1,2152.96,15
60,61,56.37,166,263,33.16,12733.4,14825.3,6933.23,1
61,62,46.65,105,382,27.44,12649.8,17820.3,5170.46,1
62,63,72.47,51,191,42.63,7843.92,13841.8,5997.85,3
63,64,32.55,62,571,19.15,11241.0,18586.0,7345.0,14
64,65,2.48,145,1108,1.46,1782.66,2747.84,965.18,1
65,66,27.17,107,611,15.98,10642.7,16600.9,5958.19,2
66,67,67.49,37,190,39.7,7106.3,12823.1,5716.8,7
67,68,7.97,97,1087,4.69,5285.63,8663.39,3377.76,13
68,69,61.06,28,245,35.92,8548.96,14959.7,6410.74,6
69,70,82.64,63,113,48.61,7048.45,9338.32,2289.87,8
70,71,55.54,79,278,32.67,9637.65,15440.1,5802.47,14
71,72,19.5,27,768,11.47,8418.98,14976.0,6557.02,5
72,73,40.82,103,472,24.01,13181.5,19267.0,6085.55,7
73,74,40.58,49,430,23.87,10049.3,17449.4,7400.13,5
74,75,85.29,61,129,50.17,7425.16,11002.4,3577.25,11
75,76,65.84,95,258,38.73,12277.4,16986.7,4709.31,4
76,77,6.92,29,953,4.07,3768.82,6594.76,2825.94,8
77,78,37.2,119,465,21.88,11771.4,17298.0,5526.56,13
78,79,75.31,24,174,44.3,5759.0,13103.9,7344.94,12
79,80,15.69,82,885,9.23,8630.05,13885.6,5255.6,10
80,81,46.21,92,395,27.18,11442.8,18252.9,6810.17,7
81,82,79.78,120,170,46.93,10840.8,13562.6,2721.77,4
82,83,14.64,124,747,8.61,6999.93,10936.1,4831.59,7
83,84,51.61,98,310,30.36,11263.6,15999.1,4735.54,5
84,85,43.67,132,396,25.69,12177.1,17293.3,5116.26,15
85,86,57.9,42,265,34.06,9400.56,15343.5,5942.94,8
86,87,65.11,22,187,38.3,6740.8,12175.6,5434.77,5
87,88,55.71,59,283,32.77,9536.07,15765.9,6229.86,14
88,89,17.27,80,786,10.16,8128.0,13574.2,5446.22,9
89,90,72.08,113,215,42.4,11320.8,15497.2,4176.4,13
90,91,20.38,65,766,11.99,9675.93,15611.1,5935.15,9
91,92,21.74,90,750,12.79,10372.7,16305.0,5932.31,7
92,93,8.48,44,982,4.99,4890.2,8327.36,3437.16,12
93,94,67.63,25,170,39.78,5489.64,11497.1,6007.46,8
94,95,51.53,64,284,30.31,8517.11,14634.5,7481.36,3
95,96,15.4,95,797,9.06,7565.1,12273.8,4708.7,5
96,97,64.06,43,222,37.68,8779.44,14221.3,5441.88,15
97,98,48.84,95,388,28.73,12842.3,18949.9,6107.61,9
98,99,85.54,29,113,50.32,5182.96,9666.02,4483.06,5
99,100,66.67,49,226,39.22,9373.58,15067.4,5693.84,15
100,101,57.77,37,306,33.98,10907.6,17677.6,6770.04,3
101,102,53.98,106,314,31.75,12541.2,16949.7,4408.47,7
102,103,56.47,35,281,33.22,8869.74,15868.1,6998.33,7
103,104,71.64,69,210,42.14,10408.6,15044.4,4635.82,13
104,105,23.92,49,639,14.07,9173.64,15284.9,6111.24,9
105,106,78.8,36,156,46.35,6720.75,12292.8,5572.05,7
106,107,64.74,23,239,38.08,8758.4,15472.9,6714.46,4
107,108,27.51,52,610,16.18,10322.8,16781.1,6458.26,12
108,109,21.69,28,731,12.76,9212.72,15855.4,6642.67,8
109,110,81.4,90,158,47.88,9767.52,12861.2,3093.68,8
