,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,46.8,6,0.0,145,1
1,2,2,77.28,9,0.0,12,1
2,3,2,143.24,14,0.0,42,1
3,4,2,59.12,4,0.0,100,2
4,5,1,35.66,14,0.0,193,2
5,6,1,24.66,5,0.0,52,2
6,7,1,7.76,3,0.0,172,7
7,8,1,34.96,11,0.0,131,7
8,9,2,129.48,7,0.0,124,7
9,10,1,45.68,15,0.0,135,8
10,11,4,23.84,4,0.0,77,8
11,12,3,243.9,14,0.0,196,8
12,13,1,46.8,6,46.8,145,11
13,14,4,182.72,15,45.68,135,11
14,15,1,38.6,14,0.0,239,11
15,16,1,71.48,2,0.0,144,12
16,17,1,38.6,14,38.6,239,12
17,18,2,34.24,2,0.0,104,12
18,19,3,16.14,15,0.0,221,14
19,20,3,38.94,7,0.0,84,14
20,21,4,23.12,2,0.0,143,14
21,22,2,71.32,14,35.66,193,15
22,23,2,44.24,15,0.0,5,15
23,24,1,29.36,13,0.0,46,15
24,25,1,14.24,3,0.0,198,16
25,26,1,65.24,4,0.0,116,16
26,27,1,35.78,7,0.0,140,16
27,28,1,89.54,15,0.0,113,17
28,29,1,51.7,12,0.0,208,17
29,30,3,57.3,2,0.0,225,17
30,31,2,158.36,12,0.0,4,19
31,32,2,9.24,15,0.0,128,19
32,33,3,6.36,12,0.0,98,19
33,34,2,59.12,4,59.12,100,20
34,35,2,12.08,6,0.0,63,20
35,36,1,23.74,3,0.0,1,20
36,37,4,23.84,4,23.84,77,21
37,38,1,51.18,10,0.0,72,21
38,39,1,56.44,2,0.0,168,21
39,40,1,47.46,3,0.0,245,22
40,41,1,39.32,9,0.0,115,22
41,42,2,123.92,1,0.0,133,22
42,43,3,298.32,1,0.0,235,25
43,44,1,25.52,6,0.0,105,25
44,45,2,59.12,4,118.24,100,25
45,46,2,38.72,3,0.0,109,27
46,47,2,23.6,8,0.0,222,27
47,48,3,67.56,4,0.0,117,27
48,49,2,109.0,8,0.0,150,29
49,50,3,13.86,15,9.24,128,29
50,51,2,109.6,7,0.0,214,29
51,52,3,35.4,8,23.6,222,32
52,53,1,48.3,14,0.0,223,32
53,54,2,122.28,8,0.0,127,32
54,55,1,91.78,6,0.0,112,33
55,56,3,245.28,6,0.0,8,33
56,57,1,85.28,9,0.0,41,33
57,58,1,72.72,8,0.0,165,36
58,59,3,173.22,11,0.0,153,36
59,60,4,94.96,3,23.74,1,36
60,61,1,48.94,10,0.0,64,37
61,62,3,96.9,14,0.0,194,37
62,63,3,75.6,4,0.0,206,37
63,64,2,45.68,6,0.0,87,40
64,65,2,37.28,13,0.0,33,40
65,66,1,37.22,7,0.0,55,40
66,67,2,29.72,13,0.0,178,43
67,68,3,65.7,15,0.0,218,43
68,69,2,68.36,9,0.0,36,43
69,70,4,182.72,15,228.4,135,45
70,71,3,6.36,12,6.36,98,45
71,72,3,66.18,12,0.0,25,45
72,73,1,18.4,7,0.0,158,50
73,74,2,114.8,10,0.0,89,50
74,75,2,9.96,9,0.0,108,50
75,76,1,60.94,8,0.0,229,4
76,77,2,57.16,1,0.0,54,4
77,78,2,173.16,10,0.0,130,4
78,79,3,208.38,3,0.0,250,14
79,80,3,55.92,13,37.28,33,14
80,81,1,13.2,5,0.0,160,14
81,82,1,21.9,15,65.7,218,20
82,83,2,58.72,13,29.36,46,20
83,84,3,19.44,13,0.0,119,20
84,85,3,13.86,15,23.1,128,23
85,86,3,53.4,1,0.0,227,23
86,87,2,142.08,12,0.0,24,23
87,88,2,21.36,5,0.0,217,24
88,89,3,19.44,13,19.44,119,24
89,90,2,109.0,8,109.0,150,24
90,91,2,69.92,11,34.96,131,37
91,92,2,34.24,2,34.24,104,37
92,93,1,66.9,4,0.0,243,37
93,94,1,51.18,10,51.18,72,40
94,95,1,71.62,14,143.24,42,40
95,96,4,51.92,7,38.94,84,40
96,97,1,20.68,8,0.0,173,47
97,98,1,22.12,15,44.24,5,47
98,99,4,342.8,1,0.0,34,47
99,100,1,55.72,8,0.0,197,5
100,101,1,59.12,11,0.0,60,5
101,102,3,51.36,2,68.48,104,5
102,103,3,96.9,14,96.9,194,16
103,104,1,47.9,8,0.0,61,16
104,105,1,38.64,9,77.28,12,16
105,106,4,70.72,11,0.0,151,35
106,107,1,10.68,5,21.36,217,35
107,108,2,91.08,13,0.0,247,35
108,109,1,63.68,11,0.0,48,41
109,110,4,69.36,12,0.0,230,41
110,111,4,187.84,13,0.0,83,41
111,112,2,19.88,13,0.0,228,6
112,113,2,89.68,8,0.0,18,6
113,114,3,59.64,6,0.0,81,6
114,115,1,83.18,1,0.0,146,9
115,116,2,197.76,12,0.0,232,9
116,117,1,17.12,2,119.84,104,9
117,118,1,55.84,4,0.0,226,13
118,119,1,26.6,4,0.0,107,13
119,120,3,14.94,9,9.96,108,13
120,121,2,145.72,8,0.0,205,31
121,122,1,38.6,14,77.2,239,31
122,123,3,14.28,7,0.0,13,31
123,124,4,56.96,3,14.24,198,34
124,125,2,71.56,7,35.78,140,34
125,126,1,71.62,14,214.86,42,34
126,127,2,182.16,4,0.0,167,18
127,128,1,89.5,14,0.0,39,18
128,129,1,92.6,8,0.0,219,18
129,130,2,4.56,14,0.0,187,24
130,131,3,177.36,11,59.12,60,24
131,132,1,34.64,12,0.0,129,24
132,133,1,90.42,9,0.0,101,26
133,134,1,30.16,6,0.0,202,26
134,135,1,47.32,5,0.0,57,26
135,136,1,17.68,11,70.72,151,28
136,137,2,77.32,3,0.0,207,28
137,138,2,57.76,12,0.0,161,28
138,139,3,17.34,2,23.12,143,38
139,140,3,52.02,12,69.36,230,38
140,141,3,19.44,13,38.88,119,38
141,142,2,26.72,13,0.0,93,42
142,143,1,81.98,9,0.0,200,42
143,144,2,60.84,12,0.0,195,42
144,145,2,96.28,12,0.0,139,44
145,146,2,77.32,3,77.32,207,44
146,147,1,34.08,8,0.0,110,44
147,148,2,93.08,5,0.0,43,3
148,149,2,57.16,1,57.16,54,3
149,150,2,154.8,13,0.0,157,3
150,151,1,35.5,6,0.0,220,3
151,152,1,38.6,14,-308.8,239,3
152,153,4,115.52,12,57.76,161,3
