,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,2,116.68,4,0.0,66,13
1,2,2,265.36,10,0.0,247,13
2,3,1,36.05,5,0.0,119,13
3,4,4,62.76,2,0.0,10,31
4,5,3,119.04,5,0.0,96,31
5,6,1,93.37,9,0.0,103,31
6,7,1,90.3,15,0.0,221,36
7,8,2,27.78,1,0.0,180,36
8,9,1,26.88,6,0.0,148,36
9,10,4,139.0,5,0.0,193,38
10,11,3,75.81,5,0.0,130,38
11,12,4,62.76,2,62.76,10,38
12,13,1,117.03,11,0.0,191,39
13,14,1,39.68,5,119.04,96,39
14,15,3,45.21,5,0.0,152,39
15,16,1,53.69,15,0.0,194,46
16,17,2,116.68,4,116.68,66,46
17,18,4,204.12,12,0.0,169,46
18,19,2,186.44,5,0.0,73,5
19,20,1,79.33,6,0.0,188,5
20,21,2,27.34,13,0.0,195,5
21,22,1,62.62,11,0.0,160,6
22,23,1,125.86,14,0.0,114,6
23,24,1,54.31,5,0.0,2,6
24,25,1,9.77,13,0.0,182,19
25,26,2,315.64,15,0.0,201,19
26,27,3,76.92,2,0.0,110,19
27,28,3,142.11,8,0.0,116,22
28,29,1,40.42,5,0.0,183,22
29,30,1,19.44,10,0.0,55,22
30,31,1,53.23,3,0.0,151,24
31,32,3,59.25,11,0.0,72,24
32,33,1,109.34,4,0.0,75,24
33,34,2,123.62,13,0.0,212,27
34,35,3,57.48,5,0.0,53,27
35,36,3,143.58,13,0.0,186,27
36,37,2,94.3,11,0.0,126,33
37,38,2,90.58,7,0.0,226,33
38,39,1,42.07,10,0.0,49,33
39,40,1,34.94,11,0.0,162,34
40,41,1,107.04,10,0.0,213,34
41,42,1,156.21,15,0.0,219,34
42,43,4,214.76,15,53.69,194,50
43,44,1,58.34,4,233.36,66,50
44,45,1,34.75,5,139.0,193,50
45,46,1,46.53,6,0.0,147,1
46,47,1,18.41,15,0.0,238,1
47,48,2,139.0,11,0.0,22,1
48,49,1,61.23,13,0.0,98,3
49,50,3,47.43,5,0.0,12,3
50,51,2,53.76,6,26.88,148,3
51,52,3,29.31,13,9.77,182,10
52,53,3,180.42,3,0.0,136,10
53,54,1,40.42,5,40.42,183,10
54,55,1,54.09,9,0.0,8,14
55,56,1,25.64,2,76.92,110,14
56,57,1,109.0,15,0.0,176,14
57,58,1,30.04,9,0.0,168,15
58,59,2,50.54,5,75.81,130,15
59,60,1,36.05,5,36.05,119,15
60,61,1,28.92,6,0.0,54,26
61,62,2,60.08,9,30.04,168,26
62,63,2,171.06,3,0.0,33,26
63,64,1,53.69,15,268.45,194,20
64,65,2,237.08,12,0.0,205,20
65,66,2,59.22,2,0.0,244,20
66,67,2,102.06,12,204.12,169,29
67,68,1,47.12,12,0.0,225,29
68,69,1,12.96,5,0.0,231,29
69,70,2,20.84,1,0.0,172,7
70,71,2,176.14,1,0.0,20,7
71,72,1,95.7,7,0.0,112,7
72,73,1,95.2,8,0.0,164,25
73,74,1,57.35,2,0.0,199,25
74,75,1,130.2,9,0.0,234,25
75,76,1,133.76,5,0.0,207,5
76,77,1,13.61,4,0.0,166,5
77,78,4,189.36,5,0.0,246,5
78,79,2,108.56,3,0.0,70,13
79,80,2,288.06,10,0.0,240,13
80,81,1,25.27,5,126.35,130,13
81,82,1,88.07,4,0.0,190,20
