,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,87.2,21,130,33.54,4326.66,11336.0,7009.34,2
1,2,56.32,43,283,21.66,6324.72,15938.6,9613.84,12
2,3,24.93,133,572,9.59,6530.79,14260.0,7729.17,8
3,4,106.52,135,66,40.97,5940.65,7030.32,1089.67,10
4,5,129.92,83,49,49.97,3248.05,6366.08,3118.03,2
5,6,5.28,50,830,2.03,1729.56,4382.4,2652.84,1
6,7,61.85,111,245,23.79,7184.58,15153.2,7968.67,1
7,8,122.98,62,65,47.3,3642.1,7993.7,4351.6,15
8,9,38.77,96,453,14.91,7648.83,17562.8,9913.98,13
9,10,122.88,85,74,47.26,5718.46,9093.12,3374.66,1
10,11,20.44,23,683,7.86,5109.0,13960.5,8851.52,7
11,12,56.39,106,218,21.69,6420.24,12293.0,5872.78,13
12,13,27.51,123,602,10.58,7257.88,16561.0,9303.14,11
13,14,17.06,102,707,6.56,4874.08,12061.4,7187.34,15
14,15,14.82,84,656,5.7,4052.7,9721.92,5669.22,6
15,16,36.71,62,463,14.12,6579.92,16996.7,10416.8,6
16,17,83.33,148,151,32.05,8172.75,12582.8,4410.08,1
17,18,35.62,33,515,13.7,7124.0,18344.3,11220.3,7
18,19,29.17,95,507,11.22,6260.76,14789.2,8528.43,6
19,20,45.99,42,386,17.69,6757.58,17752.1,10994.6,10
20,21,90.97,24,106,34.99,3114.11,9642.82,6528.71,12
21,22,123.24,114,57,47.4,5308.8,7024.68,1715.88,10
22,23,13.75,141,849,5.29,4962.02,11673.8,6711.73,13
23,24,117.0,116,59,45.0,5490.0,6903.0,1413.0,5
24,25,55.3,54,276,21.27,6487.35,15262.8,8775.45,6
25,26,120.51,62,46,46.35,3290.85,5543.46,2252.61,12
26,27,18.88,94,697,7.26,5299.8,13159.4,7859.56,4
27,28,112.01,64,73,43.08,4609.56,8176.73,3567.17,6
28,29,81.67,23,158,31.41,3832.02,12903.9,9071.84,1
29,30,54.31,35,311,20.89,6392.34,16890.4,10498.1,6
30,31,51.45,81,290,19.79,6550.49,14920.5,8370.01,7
31,32,43.89,40,378,16.88,6178.08,16590.4,10412.3,7
32,33,79.48,26,124,30.57,2751.3,9855.52,7104.22,8
33,34,109.95,104,74,42.29,4990.22,8136.3,3146.08,14
34,35,51.79,67,287,19.92,5796.72,14863.7,9067.01,13
35,36,17.19,113,724,6.61,5301.22,12445.6,7144.34,2
36,37,91.65,105,130,35.25,6662.25,11914.5,5252.25,7
37,38,27.61,20,583,10.62,5979.06,16096.6,10117.6,10
38,39,24.26,92,586,9.33,5877.9,14216.4,8338.46,10
39,40,14.27,53,742,5.49,4051.62,10588.3,6536.72,11
40,41,51.71,72,342,19.89,7239.96,17684.8,10444.9,8
41,42,14.43,82,755,5.55,4456.65,10894.7,6438.0,5
42,43,13.26,126,721,5.1,4207.5,9560.46,5352.96,4
43,44,79.33,123,142,30.51,6864.75,11264.9,4400.11,2
44,45,24.02,56,525,9.24,5026.56,12610.5,7583.94,15
45,46,34.01,25,480,13.08,6108.36,16324.8,10216.4,4
46,47,115.83,107,44,44.55,4187.7,5096.52,908.82,7
47,48,35.02,47,454,13.47,6061.5,15899.1,9837.58,10
48,49,39.94,50,405,15.36,6190.08,16175.7,9985.62,1
49,50,68.8,23,224,26.46,5900.58,15411.2,9510.62,2
50,51,3.51,95,953,1.35,1355.4,3345.03,1989.63,1
51,52,111.12,107,66,42.74,5727.16,7333.92,1606.76,10
52,53,123.21,131,63,47.39,6871.55,7762.23,890.68,1
53,54,79.77,30,153,30.68,4172.48,12204.8,8032.33,13
54,55,90.22,33,131,34.7,4233.4,11818.8,7585.42,10
55,56,75.45,39,191,29.02,5310.66,14410.9,9100.29,8
56,57,54.63,49,275,21.01,6050.88,15023.2,8972.37,6
57,58,70.69,78,180,27.19,6308.08,12724.2,6416.12,2
58,59,33.23,44,525,12.78,6581.7,17445.8,10864.0,4
59,60,111.44,24,69,42.86,2657.32,7689.36,5032.04,1
60,61,8.19,107,833,3.15,2800.35,6822.27,4021.92,8
61,62,60.89,40,245,23.42,5878.42,14918.0,9039.63,4
62,63,22.75,113,596,8.75,5696.25,13559.0,7862.75,15
63,64,92.85,38,106,35.71,3963.81,9842.1,5878.29,9
64,65,112.79,107,81,43.38,5422.5,9135.99,3713.49,3
65,66,69.29,24,211,26.65,5436.6,14620.2,9183.59,15
66,67,68.2,146,206,26.23,8708.36,14049.2,5340.84,15
67,68,71.42,71,179,27.47,5933.52,12784.2,8251.63,15
68,69,76.31,62,122,29.35,3404.6,9309.82,5905.22,13
69,70,74.7,49,186,28.73,5659.81,13894.2,8234.39,14
70,71,69.81,43,183,26.85,4671.9,12775.2,8103.33,15
71,72,48.62,26,362,18.7,6526.3,17600.4,11074.1,15
72,73,85.12,68,170,32.74,6220.6,14470.4,8249.8,13
73,74,36.17,72,464,13.91,6509.88,16782.9,10273.0,7
74,75,45.71,124,371,17.58,7594.56,16958.4,9363.85,1
75,76,93.89,104,110,36.11,6897.01,10327.9,3430.89,13
76,77,60.19,64,230,23.15,5810.65,13843.7,8033.05,8
77,78,10.19,113,816,3.92,3441.76,8315.04,4873.28,12
78,79,107.9,54,85,41.5,3652.0,9171.5,5519.5,11
79,80,93.55,139,118,35.98,8023.54,11038.9,3015.36,2
80,81,61.28,81,230,23.57,6646.74,14094.4,7447.66,15
81,82,33.49,39,488,12.88,5976.32,16343.1,10366.8,8
82,83,127.63,23,39,49.09,0.0,4977.57,4977.57,11
83,84,91.0,61,99,35.0,3920.0,9009.0,5089.0,11
84,85,5.75,157,896,2.21,2181.27,5152.0,2970.73,4
85,86,26.57,106,527,10.22,5835.62,14002.4,8166.77,3
86,87,5.49,75,860,2.11,1896.89,4721.4,2824.51,9
87,88,56.99,22,311,21.92,6817.12,17723.9,10906.8,12
88,89,17.73,22,663,6.82,4473.92,11755.0,7281.07,13
89,90,60.84,119,245,23.4,7160.4,14905.8,7745.4,13
90,91,15.81,23,732,6.08,4274.24,11572.9,7298.68,5
91,92,67.73,102,222,26.05,7372.15,15036.1,9826.06,13
92,93,58.01,74,304,22.31,7451.54,17635.0,10183.5,3
93,94,106.44,112,72,40.94,5567.84,7663.68,2095.84,1
94,95,85.83,28,138,33.01,4786.45,11844.5,7058.09,11
95,96,108.55,60,93,41.75,4175.0,10095.2,5920.15,8
96,97,110.81,42,78,42.62,3324.36,8643.18,5318.82,8
97,98,18.9,36,704,7.27,5168.97,13305.6,8136.63,14
98,99,19.24,96,624,7.4,5069.0,12005.8,6936.76,8
99,100,95.52,39,91,36.74,3343.34,8692.32,5348.98,5
100,101,11.91,66,779,4.58,3641.1,9277.89,5636.79,14
101,102,112.74,57,87,43.36,3859.04,9808.38,5949.34,5
102,103,67.65,158,222,26.02,8742.72,15018.3,6275.58,15
103,104,122.25,102,51,47.02,4090.74,6234.75,2144.01,9
104,105,68.02,75,186,26.16,6304.56,12651.7,6347.16,8
105,106,78.78,38,157,30.3,4363.2,12368.5,8005.26,10
106,107,103.22,112,73,39.7,4724.3,7535.06,2810.76,3
107,108,73.94,112,148,28.44,5830.2,10943.1,5112.92,1
108,109,58.14,39,248,22.36,5388.76,14418.7,9029.96,3
109,110,93.78,105,137,36.07,6636.88,12847.9,6210.98,11
110,111,87.98,26,116,33.84,3519.36,10205.7,6686.32,12
111,112,55.38,112,276,21.3,7135.5,15284.9,8149.38,8
112,113,20.72,137,626,7.97,5834.04,12970.7,7136.68,3
113,114,126.07,139,49,48.49,5915.78,6177.43,261.65,3
114,115,13.62,107,753,5.24,4218.2,10255.9,6037.66,7
115,116,6.21,39,842,2.39,2053.01,5228.82,3175.81,6
116,117,112.68,147,66,43.34,6847.72,7436.88,589.16,5
117,118,50.36,54,325,19.37,6430.84,16367.0,9936.16,14
118,119,89.41,128,130,34.39,6912.39,11623.3,4710.91,8
119,120,96.12,131,118,36.97,7578.85,11342.2,3763.31,15
120,121,77.95,56,141,29.98,4736.84,10990.9,6254.11,11
121,122,65.36,41,241,25.14,5581.08,15751.8,10170.7,14
122,123,122.64,99,56,47.17,5943.42,6867.84,924.42,7
123,124,5.51,58,865,2.12,1886.8,4766.15,2879.35,5
124,125,81.51,96,143,31.35,6802.95,11655.9,4852.98,1
125,126,58.03,52,275,22.32,6562.08,15958.2,9396.17,11
126,127,100.41,74,101,38.62,5020.6,10141.4,5120.81,1
127,128,12.17,85,785,4.68,3748.68,9553.45,5804.77,4
128,129,4.94,97,860,1.9,1721.4,4248.4,2527.0,13
129,130,86.03,50,122,33.09,4798.05,10495.7,5697.61,10
130,131,3.25,87,949,1.25,1245.0,3084.25,1839.25,14
131,132,18.95,52,721,7.29,5321.7,13663.0,8341.25,11
132,133,15.63,21,738,6.01,4231.04,11534.9,7303.9,4
133,134,99.42,39,92,38.24,4015.2,9146.64,5131.44,4
134,135,58.68,131,262,22.57,8125.2,15374.2,7248.96,12
135,136,106.03,76,101,40.78,5586.86,10709.0,5122.17,12
136,137,99.19,33,94,38.15,2441.6,9323.86,6882.26,13
137,138,90.48,68,124,34.8,4906.8,11219.5,6312.72,12
138,139,110.27,94,74,42.41,6234.27,8159.98,1925.71,1
139,140,12.58,66,763,4.84,3862.32,9598.54,5736.22,12
140,141,32.92,29,500,12.66,6203.4,16460.0,10256.6,8
141,142,88.37,30,109,33.99,2379.3,9632.33,7253.03,11
142,143,41.65,41,381,16.02,6151.68,15868.7,9716.97,5
143,144,14.43,130,817,5.55,5061.6,11789.3,6727.71,2
144,145,44.15,117,333,16.98,7165.56,14702.0,7536.39,7
145,146,66.17,85,241,25.45,7685.9,15947.0,8261.07,10
146,147,103.3,35,82,39.73,3734.62,8470.6,4735.98,7
147,148,53.79,71,308,20.69,6827.7,16567.3,9739.62,12
148,149,131.14,121,46,50.44,5649.28,6032.44,383.16,3
149,150,62.79,87,234,24.15,6737.85,14692.9,7955.01,12
150,151,16.8,35,572,6.46,3695.12,9609.6,5914.48,9
151,152,127.84,91,51,49.17,5802.06,6519.84,717.78,8
152,153,122.85,30,68,47.25,3260.25,8353.8,5093.55,15
153,154,108.06,91,92,41.56,4987.2,9941.52,4954.32,6
154,155,4.39,99,877,1.69,1580.15,3850.03,2269.88,12
155,156,44.2,38,349,17.0,5831.0,15425.8,9594.8,3
156,157,130.13,80,52,50.05,4604.6,6766.76,2162.16,3
157,158,12.43,100,772,4.78,4034.32,9595.96,5561.64,15
158,159,51.51,115,275,19.81,6973.12,14165.2,7192.13,12
159,160,51.22,93,339,19.7,8116.4,17363.6,9247.18,3
160,161,100.59,68,67,38.69,4023.76,6739.53,2715.77,4
161,162,78.03,80,158,30.01,5371.79,12328.7,6956.95,1
162,163,19.94,78,584,7.67,4916.47,11645.0,6728.49,1
163,164,115.13,26,57,44.28,2745.36,6562.41,3817.05,13
164,165,60.16,86,292,23.14,8052.72,17566.7,9514.0,9
165,166,127.63,134,46,49.09,7118.05,5870.98,-1247.07,9
166,167,71.86,124,168,27.64,7435.16,12072.5,4637.32,4
167,168,102.88,29,91,39.57,3957.0,9362.08,5405.08,10
168,169,56.39,65,237,21.69,5400.81,13364.4,7963.62,13
169,170,88.89,148,116,34.19,6701.24,10311.2,3610.0,11
170,171,70.04,33,209,26.94,5765.16,14638.4,8873.2,6
171,172,129.19,83,42,49.69,4670.86,5425.98,755.12,7
172,173,121.42,33,74,46.7,2008.1,8985.08,6976.98,10
173,174,98.33,95,106,37.82,6694.14,10423.0,3728.84,12
174,175,43.63,50,379,16.78,6661.66,16535.8,9874.11,2
175,176,46.54,91,364,17.9,7195.8,16940.6,9744.76,4
176,177,2.7,83,930,1.04,991.12,2511.0,1519.88,6
177,178,124.46,77,62,47.87,5552.92,7716.52,2163.6,5
178,179,95.42,74,120,36.7,5284.8,11450.4,6165.6,4
179,180,117.42,21,70,45.16,2980.56,8219.4,5238.84,4
180,181,17.34,23,619,6.67,3921.96,10733.5,6811.5,1
181,182,127.56,129,57,49.06,8094.9,7270.92,-823.98,9
182,183,114.37,89,58,43.99,5190.82,6633.46,1442.64,10
183,184,71.66,79,176,27.56,5512.0,12612.2,7100.16,1
184,185,113.83,52,58,43.78,1794.98,6602.14,4807.16,13
185,186,71.63,118,162,27.55,6446.7,11604.1,5157.36,1
186,187,130.49,71,47,50.19,3563.49,6133.03,2569.54,12
187,188,82.81,47,148,31.85,5510.05,12255.9,6745.83,6
188,189,88.79,50,110,34.15,3756.5,9766.9,6010.4,6
189,190,27.12,45,472,10.43,5006.4,12800.6,7794.24,2
190,191,97.5,90,109,37.5,5325.0,10627.5,5302.5,5
191,192,47.87,57,302,18.41,5835.97,14456.7,8620.77,13
192,193,64.19,21,204,24.69,4370.13,13094.8,8724.63,3
193,194,69.58,74,192,26.76,5699.88,13359.4,7659.48,9
194,195,61.65,39,269,23.71,5785.24,16583.8,11272.8,9
195,196,68.12,89,241,26.2,6995.4,16416.9,9421.52,3
196,197,104.18,74,70,40.07,4567.98,7292.6,2724.62,11
197,198,65.05,69,236,25.02,6029.82,15351.8,9321.98,8
198,199,28.16,142,530,10.83,6736.26,14924.8,8188.54,9
199,200,16.35,138,644,6.29,4566.54,10529.4,5962.86,10
200,201,27.27,135,527,10.49,6304.49,14371.3,9283.64,10
201,202,66.46,23,237,25.56,5623.2,15751.0,10127.8,8
202,203,126.88,86,48,48.8,4880.0,6090.24,1210.24,3
203,204,88.4,23,104,34.0,2414.0,9193.6,6779.6,14
204,205,9.85,34,796,3.79,2956.2,7840.6,4884.4,10
205,206,107.46,72,90,41.33,4009.01,9671.4,5662.39,8
206,207,42.82,53,381,16.47,6357.42,16314.4,9957.0,9
207,208,119.57,125,57,45.99,6162.66,6815.49,652.83,12
208,209,59.18,23,258,22.76,5075.48,15268.4,10193.0,4
209,210,132.52,138,43,50.97,6320.28,5698.36,-621.92,5
210,211,15.16,97,698,5.83,4389.99,10581.7,6191.69,3
211,212,111.96,79,73,43.06,5296.38,8173.08,2876.7,4
212,213,31.2,47,511,12.0,5928.0,15943.2,10015.2,14
213,214,97.37,120,118,37.45,7976.85,11489.7,3512.81,8
214,215,13.83,56,774,5.32,4176.2,10704.4,6528.22,14
215,216,72.7,72,164,27.96,4809.12,11922.8,7113.68,13
216,217,52.73,48,300,20.28,6631.56,15819.0,9187.44,6
217,218,94.85,113,115,36.48,6821.76,10907.8,4085.99,9
218,219,5.59,140,947,2.15,2195.15,5293.73,3098.58,3
219,220,39.0,31,443,15.0,6165.0,17277.0,11112.0,7
220,221,124.98,52,45,48.07,2595.78,5624.1,3028.32,14
221,222,39.75,81,418,15.29,6758.18,16615.5,9857.32,2
222,223,53.98,69,305,20.76,6477.12,16463.9,9986.78,5
223,224,43.24,50,417,16.63,7134.27,18031.1,10896.8,3
224,225,2.89,82,912,1.11,1065.6,2635.68,1570.08,11
225,226,108.37,32,94,41.68,3667.84,10186.8,6518.94,6
226,227,83.56,76,105,32.14,4210.34,8773.8,4563.46,7
227,228,92.66,27,114,35.64,3991.68,10563.2,6571.56,5
228,229,26.86,80,537,10.33,6001.73,14423.8,8422.09,5
229,230,107.87,29,70,41.49,2323.44,7550.9,5227.46,14
230,231,28.81,26,507,11.08,5263.0,14606.7,9343.67,2
231,232,17.29,29,637,6.65,3996.65,11013.7,7017.08,15
232,233,26.13,49,532,10.05,5497.35,13901.2,8403.81,13
233,234,47.09,50,398,18.11,7298.33,18741.8,11443.5,9
234,235,71.11,80,175,27.35,6263.15,12444.2,6181.1,5
235,236,109.82,143,90,42.24,8236.8,9883.8,1647.0,6
236,237,51.43,32,296,19.78,5459.28,15223.3,9764.0,14
237,238,127.14,152,61,48.9,7237.2,7755.54,518.34,11
238,239,14.35,30,733,5.52,3985.44,10518.5,6533.11,14
239,240,52.6,48,342,20.23,7060.27,17989.2,10928.9,7
240,241,16.67,29,654,6.41,4108.81,10902.2,6793.37,2
241,242,56.24,89,282,21.63,6964.86,15859.7,8894.82,8
242,243,29.51,75,591,11.35,6912.15,17440.4,10528.3,7
243,244,84.24,72,121,32.4,4730.4,10193.0,5462.64,9
244,245,47.81,95,324,18.39,6749.13,15490.4,8741.31,4
245,246,30.37,84,524,11.68,6318.88,15913.9,9595.0,1
246,247,47.37,76,364,18.22,7178.68,17242.7,10064.0,8
247,248,39.05,88,439,15.02,7615.14,17142.9,9527.81,6
248,249,27.61,35,509,10.62,5246.28,14053.5,8807.21,7
249,250,39.78,24,401,15.3,6058.8,15951.8,9892.98,7
