,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,2,32.6,6,0.0,62,5
1,2,2,191.52,7,0.0,214,5
2,3,1,86.88,1,0.0,98,5
3,4,4,100.88,4,0.0,17,10
4,5,1,22.27,14,0.0,236,10
5,6,1,71.98,1,0.0,226,10
6,7,3,335.82,10,0.0,63,16
7,8,1,16.3,6,32.6,62,16
8,9,1,12.67,3,0.0,40,16
9,10,3,75.54,4,0.0,143,22
10,11,1,59.14,14,0.0,223,22
11,12,3,186.33,9,0.0,110,22
12,13,3,36.42,1,0.0,29,28
13,14,1,49.61,6,0.0,152,28
14,15,2,164.02,8,0.0,73,28
15,16,4,122.12,14,0.0,206,29
16,17,3,87.27,13,0.0,77,29
17,18,1,107.28,4,0.0,8,29
18,19,1,60.36,6,0.0,238,32
19,20,2,215.0,11,0.0,190,32
20,21,3,147.39,1,0.0,64,32
21,22,3,30.3,12,0.0,169,34
22,23,2,98.26,1,147.39,64,34
23,24,3,116.28,14,0.0,195,34
24,25,2,26.26,14,0.0,20,36
25,26,2,119.56,2,0.0,6,36
26,27,3,146.16,6,0.0,16,36
27,28,1,16.85,8,0.0,35,37
28,29,2,150.76,10,0.0,213,37
29,30,3,100.86,4,0.0,88,37
30,31,2,233.08,15,0.0,61,41
31,32,1,23.02,1,0.0,37,41
32,33,3,50.46,1,0.0,136,41
33,34,1,119.5,8,0.0,1,44
34,35,2,96.96,8,0.0,51,44
35,36,3,166.26,12,0.0,59,44
36,37,1,25.18,4,75.54,143,1
37,38,1,63.07,3,0.0,15,1
38,39,1,27.22,5,0.0,117,1
39,40,3,111.75,12,0.0,229,3
40,41,4,27.64,6,0.0,36,3
41,42,1,33.62,4,100.86,88,3
42,43,1,25.01,7,0.0,147,11
43,44,1,35.69,7,0.0,177,11
44,45,4,177.32,5,0.0,231,11
45,46,3,116.13,11,0.0,210,15
46,47,2,166.7,3,0.0,125,15
47,48,2,118.28,14,59.14,223,15
48,49,4,249.4,10,0.0,57,18
49,50,1,6.96,4,0.0,140,18
50,51,2,73.82,8,0.0,241,18
51,52,1,59.06,4,0.0,232,24
52,53,1,104.57,1,0.0,217,24
53,54,1,63.79,13,0.0,55,24
54,55,1,36.91,8,73.82,241,42
55,56,2,124.28,9,0.0,89,42
56,57,4,218.68,15,0.0,164,42
57,58,4,123.08,6,0.0,123,47
58,59,3,38.01,3,12.67,40,47
59,60,2,22.6,10,0.0,54,47
60,61,1,119.38,2,0.0,228,9
61,62,2,200.5,11,0.0,116,9
62,63,2,74.5,12,111.75,229,9
63,64,2,39.08,9,0.0,196,10
64,65,1,6.86,13,0.0,151,10
65,66,1,47.26,4,0.0,187,10
66,67,3,58.62,9,39.08,196,19
67,68,1,54.34,4,0.0,244,19
68,69,2,13.92,4,6.96,140,19
69,70,1,104.21,11,0.0,34,20
70,71,4,65.2,6,48.9,62,20
71,72,1,45.22,1,0.0,174,20
72,73,2,68.26,13,0.0,230,26
73,74,1,55.82,8,0.0,160,26
74,75,1,15.22,3,0.0,104,26
75,76,4,23.24,4,0.0,176,45
76,77,2,176.98,10,0.0,14,45
77,78,1,102.62,2,0.0,181,45
78,79,3,75.54,4,100.72,143,6
79,80,2,121.06,8,0.0,108,6
80,81,1,107.5,4,0.0,10,6
81,82,3,48.6,6,0.0,175,7
82,83,1,88.2,12,0.0,53,7
83,84,1,87.5,6,0.0,141,7
84,85,1,83.35,3,166.7,125,12
85,86,2,23.8,13,0.0,208,12
86,87,2,71.38,7,35.69,177,12
87,88,3,20.88,4,20.88,140,27
88,89,1,25.18,4,176.26,143,27
89,90,4,27.44,13,6.86,151,27
90,91,1,38.76,14,116.28,195,43
91,92,2,61.54,6,123.08,123,43
92,93,3,50.46,14,0.0,198,43
