,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,34.19,106,594,22.79,15200.9,20308.9,5107.93,10
1,2,54.47,99,380,36.31,16012.7,20698.6,4685.89,8
2,3,71.25,98,275,47.5,16007.5,19593.8,3586.25,14
3,4,56.66,46,457,37.77,16505.5,25893.6,9388.13,7
4,5,3.75,84,1196,2.5,3085.0,4485.0,1400.0,10
5,6,38.07,91,508,25.38,14492.0,19339.6,4847.58,3
6,7,41.45,56,526,27.63,14257.1,21802.7,7545.62,13
7,8,75.28,78,282,50.19,16713.3,21229.0,4515.69,6
8,9,30.9,31,713,20.6,14131.6,22031.7,7900.1,6
9,10,49.32,57,417,32.88,14894.6,20566.4,5671.8,11
10,11,16.08,25,829,10.72,8736.8,13330.3,4593.52,6
11,12,73.44,73,256,48.96,13121.3,18800.6,5679.36,12
12,13,53.11,63,432,35.41,16784.3,22943.5,6159.18,8
13,14,76.41,71,225,50.94,11563.4,17192.2,5628.87,11
14,15,59.4,63,342,39.6,13899.6,20314.8,6415.2,14
15,16,74.1,55,235,49.4,11362.0,17413.5,6051.5,3
16,17,44.82,26,502,29.88,15089.4,22499.6,7410.24,6
17,18,54.41,125,368,36.27,16901.8,20022.9,3121.06,2
18,19,17.55,51,803,11.7,9570.6,14092.6,4522.05,8
19,20,62.39,121,346,41.59,18299.6,21586.9,3287.34,13
20,21,67.2,62,247,44.8,11737.6,16598.4,4860.8,9
21,22,63.51,67,265,42.34,12490.3,16830.2,4339.85,1
22,23,14.91,60,891,9.94,8786.96,13284.8,4497.85,12
23,24,61.39,115,248,40.93,12974.8,15224.7,2249.91,9
24,25,57.77,121,339,38.51,16713.3,19584.0,2870.69,13
25,26,4.04,115,1123,2.69,3147.3,4536.92,1389.62,4
26,27,72.0,118,254,48.0,15456.0,18288.0,2832.0,6
27,28,72.41,96,250,48.27,13563.9,18102.5,4538.63,2
28,29,42.54,88,486,28.36,14406.9,20674.4,6267.56,8
29,30,53.74,61,431,35.83,15729.4,23161.9,7432.57,6
30,31,38.71,77,525,25.81,13989.0,20322.8,6333.73,7
31,32,50.16,89,448,33.44,16686.6,22471.7,5785.12,10
32,33,58.28,25,357,38.85,12315.4,20806.0,8490.51,9
33,34,49.35,65,459,32.9,15792.0,22651.6,6859.65,13
34,35,46.48,70,452,30.99,14100.4,21009.0,6908.51,6
35,36,42.0,39,542,28.0,15120.0,22764.0,7644.0,6
36,37,12.12,32,898,8.08,7013.44,10883.8,3870.32,14
37,38,40.59,90,493,27.06,15099.5,20010.9,4911.39,3
38,39,63.42,44,283,42.28,11415.6,17947.9,6532.26,14
39,40,48.78,94,397,32.52,15251.9,19365.7,4113.78,5
40,41,56.78,41,318,37.85,12149.8,18056.0,5906.19,15
41,42,20.98,63,771,13.99,11317.9,16175.6,4857.67,6
42,43,13.23,127,1087,8.82,10310.6,14381.0,4070.43,2
43,44,44.61,130,453,29.74,15405.3,20208.3,4803.01,10
44,45,21.25,69,812,14.17,12030.3,17255.0,5224.67,14
45,46,52.97,98,374,35.31,14335.9,19810.8,5474.92,8
46,47,15.88,138,911,10.59,10823.0,14466.7,3643.7,15
47,48,25.2,53,732,16.8,12667.2,18446.4,5779.2,10
48,49,20.28,59,740,13.52,10126.5,15007.2,4880.72,15
49,50,28.72,65,658,19.15,12677.3,18897.8,6220.46,9
50,51,14.09,34,932,9.39,8882.94,13131.9,4248.94,7
51,52,12.48,39,1137,8.32,9293.44,14189.8,4896.32,5
52,53,50.32,103,410,33.55,15399.4,20631.2,5231.75,6
53,54,22.04,151,758,14.69,12354.3,16706.3,6320.49,13
54,55,20.0,78,861,13.33,11690.4,17220.0,5529.59,4
55,56,17.09,142,787,11.39,9909.3,13449.8,3540.53,1
56,57,34.84,41,645,23.23,14611.7,22471.8,7860.13,12
57,58,64.5,28,276,43.0,10363.0,17802.0,7439.0,15
58,59,47.89,29,463,31.93,13729.9,22173.1,8443.17,4
59,60,31.45,22,670,20.97,13966.0,21071.5,7105.48,4
60,61,19.79,124,866,13.19,12596.4,17138.1,4541.69,2
61,62,12.18,42,965,8.12,7884.52,11753.7,3869.18,15
62,63,28.32,44,743,18.88,13839.0,21041.8,7202.72,12
63,64,50.61,52,455,33.74,15554.1,23027.6,7473.41,12
64,65,50.8,26,422,33.87,12972.2,21437.6,8465.39,13
65,66,65.47,138,301,43.65,18202.1,19706.5,1504.42,14
66,67,43.04,36,461,28.69,12623.6,19841.4,7217.84,1
67,68,38.27,22,563,25.51,14132.5,21546.0,7413.47,13
68,69,48.36,98,485,32.24,16797.0,23454.6,6657.56,6
69,70,11.04,67,1022,7.36,7764.8,11282.9,3518.08,6
70,71,72.15,26,264,48.1,12265.5,19047.6,6782.1,9
71,72,52.98,57,415,35.32,14869.7,21986.7,7116.98,1
72,73,11.05,127,991,7.37,7915.38,10950.5,3035.17,2
73,74,49.08,64,455,32.72,15313.0,22331.4,7018.44,13
74,75,71.09,115,232,47.39,15212.2,16492.9,1280.69,12
75,76,29.79,72,664,19.86,14001.3,19780.6,5779.26,7
76,77,23.94,65,786,15.96,12688.2,18816.8,6128.64,5
77,78,59.28,53,338,39.52,13594.9,20036.6,6441.76,13
78,79,34.39,46,608,22.93,14170.7,20909.1,6738.38,10
79,80,32.98,34,633,21.99,13369.9,20876.3,7506.42,13
80,81,36.67,24,520,24.45,11809.4,19068.4,7259.05,4
81,82,15.29,74,883,10.19,9527.65,13501.1,3973.42,2
82,83,25.35,69,824,16.9,14043.9,20888.4,6844.5,3
83,84,69.38,102,253,46.25,14245.0,17553.1,3308.14,9
84,85,64.44,115,330,42.96,17355.8,21265.2,3909.36,8
85,86,59.66,62,344,39.77,13561.6,20523.0,6961.47,14
86,87,25.5,96,826,17.0,15334.0,21063.0,5729.0,9
87,88,35.64,57,619,23.76,14873.8,22061.2,7187.4,1
88,89,42.05,35,506,28.03,14575.6,21277.3,6701.7,14
89,90,34.89,90,463,23.26,12397.6,16154.1,3756.49,5
90,91,14.82,34,946,9.88,9000.68,14019.7,5019.04,10
91,92,9.68,126,1028,6.45,7011.15,9951.04,2939.89,6
92,93,55.84,87,330,37.23,13551.7,18427.2,4875.48,6
93,94,65.91,27,273,43.94,12215.3,17993.4,5778.11,13
94,95,46.7,111,391,31.13,14786.8,18259.7,3472.95,9
95,96,62.97,35,321,41.98,12929.8,20213.4,7283.53,15
96,97,39.45,40,633,26.3,16069.3,24971.8,8902.55,7
97,98,53.49,68,456,35.66,16974.2,24391.4,7417.28,3
98,99,33.31,135,691,22.21,17768.0,23017.2,5249.21,2
99,100,58.86,21,367,39.24,12713.8,21601.6,8887.86,12
100,101,71.39,77,263,47.59,14324.6,18775.6,4450.98,10
101,102,29.1,40,673,19.4,13114.4,19584.3,6469.9,5
102,103,57.97,110,329,38.65,14377.8,19072.1,4694.33,5
103,104,3.71,123,1186,2.47,3127.02,4400.06,1273.04,1
104,105,71.58,94,237,47.72,13886.5,16964.5,3077.94,11
105,106,75.03,111,274,50.02,16506.6,20558.2,4051.62,5
106,107,14.1,130,1015,9.4,10114.4,14311.5,4197.1,3
107,108,50.95,102,425,33.97,16305.6,21653.8,5348.15,12
