,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,61.76,9,0.0,129,3
1,2,4,167.76,12,0.0,190,3
2,3,1,20.38,9,0.0,91,3
3,4,2,15.92,14,0.0,194,6
4,5,2,13.08,13,0.0,18,6
5,6,2,164.6,9,0.0,180,6
6,7,4,69.08,9,0.0,89,8
7,8,1,44.15,1,0.0,199,8
8,9,2,51.24,9,0.0,234,8
9,10,1,40.24,7,0.0,30,10
10,11,2,61.78,4,0.0,229,10
11,12,4,145.04,12,0.0,31,10
12,13,2,171.54,3,0.0,46,11
13,14,4,37.32,2,0.0,196,11
14,15,2,44.1,6,0.0,240,11
15,16,4,138.52,4,0.0,172,13
16,17,1,30.62,14,0.0,214,13
17,18,2,43.48,1,0.0,188,13
18,19,3,239.34,4,0.0,82,15
19,20,1,7.97,13,0.0,68,15
20,21,2,94.82,10,0.0,127,15
21,22,4,147.76,9,0.0,116,18
22,23,2,75.1,8,0.0,14,18
23,24,1,75.92,13,0.0,139,18
24,25,3,228.42,11,0.0,2,21
25,26,3,48.96,1,0.0,245,21
26,27,2,95.34,5,0.0,177,21
27,28,2,13.84,8,0.0,77,22
28,29,1,7.96,14,15.92,194,22
29,30,2,105.44,13,0.0,22,22
30,31,1,7.97,13,7.97,68,23
31,32,1,8.28,10,0.0,29,23
32,33,3,199.11,2,0.0,12,23
33,34,4,107.04,7,0.0,233,24
34,35,1,48.02,4,0.0,202,24
35,36,3,173.7,8,0.0,86,24
36,37,2,19.32,5,0.0,181,26
37,38,2,101.46,7,0.0,123,26
38,39,2,29.3,11,0.0,146,26
39,40,1,76.14,11,228.42,2,30
40,41,3,232.41,4,0.0,51,30
41,42,1,80.07,9,0.0,152,30
42,43,3,180.45,10,0.0,187,31
43,44,1,20.38,9,20.38,91,31
44,45,1,30.89,4,61.78,229,31
45,46,4,111.6,9,0.0,20,32
46,47,4,58.6,11,29.3,146,32
47,48,3,68.43,4,0.0,238,32
48,49,4,52.48,7,0.0,239,33
49,50,1,48.74,9,0.0,50,33
50,51,2,16.56,10,8.28,29,33
51,52,2,54.34,2,0.0,66,34
52,53,4,159.04,12,0.0,40,34
53,54,3,60.6,7,0.0,157,34
54,55,2,115.8,8,173.7,86,36
55,56,2,131.58,15,0.0,135,36
56,57,1,75.73,5,0.0,25,36
57,58,4,167.88,12,0.0,210,39
58,59,1,77.08,8,0.0,168,39
59,60,1,84.06,13,0.0,205,39
60,61,1,58.26,4,0.0,120,41
61,62,1,41.94,12,167.76,190,41
62,63,2,115.54,3,0.0,101,41
63,64,1,11.07,9,0.0,164,43
64,65,4,150.2,8,75.1,14,43
65,66,1,43.01,9,0.0,166,43
66,67,1,78.81,2,0.0,125,2
67,68,4,69.24,3,0.0,112,2
68,69,1,37.71,6,0.0,57,2
69,70,1,41.43,12,0.0,225,12
70,71,3,43.95,11,87.9,146,12
71,72,1,75.73,5,75.73,25,12
72,73,1,19.36,11,0.0,136,24
73,74,2,7.64,5,0.0,244,24
74,75,2,53.52,7,107.04,233,24
75,76,1,14.5,4,0.0,171,27
76,77,2,29.28,7,0.0,83,27
77,78,1,28.95,13,0.0,237,27
78,79,1,39.51,9,0.0,39,35
79,80,3,82.98,6,0.0,24,35
80,81,1,68.92,7,0.0,147,35
81,82,1,39.83,9,0.0,44,47
82,83,1,7.97,13,15.94,68,47
83,84,4,150.2,8,225.3,14,47
84,85,2,76.2,10,0.0,221,48
85,86,2,100.6,13,0.0,175,48
86,87,3,117.96,12,0.0,35,48
87,88,4,78.0,5,0.0,72,7
88,89,1,15.03,2,0.0,247,7
89,90,1,29.04,9,0.0,249,7
90,91,3,76.08,6,0.0,54,28
91,92,1,76.3,3,0.0,165,28
92,93,2,131.68,2,0.0,185,28
93,94,1,37.71,6,37.71,57,37
94,95,2,96.04,4,48.02,202,37
95,96,3,24.84,10,24.84,29,37
96,97,2,58.44,8,0.0,193,40
97,98,3,159.18,2,0.0,11,40
98,99,1,46.65,1,0.0,62,40
99,100,2,100.6,13,100.6,175,50
100,101,1,19.62,4,0.0,207,50
101,102,1,42.52,9,0.0,15,50
102,103,1,15.4,5,0.0,96,4
103,104,3,43.95,11,131.85,146,4
104,105,1,38.1,10,76.2,221,4
105,106,1,63.04,2,0.0,6,5
106,107,3,129.03,9,43.01,166,5
107,108,1,68.25,3,0.0,154,5
108,109,1,65.65,11,0.0,38,9
109,110,3,51.51,13,0.0,19,9
110,111,3,103.89,4,138.52,172,9
111,112,2,109.58,4,0.0,32,16
112,113,1,8.01,10,0.0,143,16
113,114,1,30.89,4,92.67,229,16
114,115,3,65.22,1,43.48,188,17
115,116,2,16.02,10,8.01,143,17
116,117,1,25.79,12,0.0,170,17
117,118,1,54.76,9,0.0,26,20
118,119,1,59.26,3,0.0,242,20
119,120,2,100.84,13,0.0,117,20
120,121,2,101.52,12,0.0,150,25
121,122,3,26.52,12,0.0,189,25
122,123,2,161.66,8,0.0,183,25
123,124,1,48.43,8,0.0,192,33
124,125,2,106.92,15,0.0,52,33
125,126,1,30.62,14,30.62,214,33
126,127,2,58.44,8,58.44,193,49
127,128,4,148.8,13,0.0,78,49
128,129,2,134.98,7,0.0,67,49
129,130,2,61.24,14,61.24,214,42
130,131,1,39.44,10,0.0,169,42
131,132,2,59.16,8,0.0,203,42
132,133,1,30.89,4,-585.07,229,46
133,134,4,58.56,7,29.28,83,46
134,135,1,50.56,9,0.0,114,46
135,136,4,108.68,2,54.34,66,5
136,137,2,156.9,3,0.0,217,5
137,138,1,11.07,9,11.07,164,5
138,139,2,128.12,15,0.0,97,6
139,140,3,147.81,12,0.0,206,6
140,141,4,32.04,10,24.03,143,6
141,142,3,24.54,6,0.0,53,7
142,143,1,8.28,10,49.68,29,7
143,144,1,58.09,13,0.0,122,7
144,145,3,87.12,9,29.04,249,12
145,146,1,17.44,2,0.0,153,12
146,147,2,103.22,5,0.0,84,12
147,148,4,152.4,10,114.3,221,18
148,149,2,43.48,1,108.7,188,18
149,150,3,26.52,12,26.52,189,18
150,151,4,139.8,12,0.0,41,21
151,152,1,83.64,13,0.0,162,21
152,153,2,109.58,4,109.58,32,21
153,154,2,53.52,7,-831.06,233,24
154,155,1,21.74,7,0.0,92,24
155,156,3,22.44,13,0.0,121,24
156,157,2,79.66,9,39.83,44,30
157,158,1,14.52,9,0.0,131,30
158,159,2,16.02,10,56.07,143,30
159,160,4,86.76,8,0.0,109,32
160,161,4,42.72,9,0.0,58,32
161,162,4,120.92,7,0.0,9,32
162,163,3,102.09,15,0.0,241,36
163,164,2,120.3,10,180.45,187,36
164,165,1,83.64,13,83.64,162,36
165,166,1,41.94,12,209.7,190,39
166,167,3,9.84,9,0.0,130,39
167,168,2,65.1,14,0.0,64,39
168,169,3,130.77,3,0.0,141,40
169,170,3,58.5,5,78.0,72,40
170,171,1,56.17,8,0.0,211,40
171,172,1,53.7,1,0.0,218,43
172,173,2,100.06,6,0.0,173,43
173,174,1,83.64,13,167.28,162,43
174,175,1,46.21,7,0.0,81,48
175,176,1,10.1,4,0.0,228,48
176,177,3,48.96,1,48.96,245,48
177,178,2,13.08,13,13.08,18,49
178,179,2,153.38,8,0.0,115,49
179,180,1,7.48,13,22.44,121,49
180,181,4,35.36,12,53.04,189,2
181,182,1,81.91,13,0.0,216,2
182,183,3,75.48,7,0.0,200,2
183,184,2,87.92,9,0.0,113,9
184,185,2,22.14,9,22.14,164,9
185,186,1,84.49,10,0.0,236,9
186,187,3,69.96,14,0.0,155,10
