,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,2,4.42,7,0.0,187,1
1,2,2,42.88,4,0.0,223,1
2,3,4,135.88,14,0.0,36,1
3,4,1,12.43,10,0.0,189,4
4,5,1,44.6,9,0.0,45,4
5,6,1,48.85,2,0.0,30,4
6,7,2,78.02,1,0.0,205,6
7,8,4,36.4,13,0.0,31,6
8,9,2,80.68,14,0.0,179,6
9,10,4,88.56,15,0.0,171,7
10,11,1,17.06,7,0.0,29,7
11,12,3,116.1,4,0.0,64,7
12,13,2,13.14,7,0.0,34,9
13,14,4,226.04,5,0.0,15,9
14,15,1,37.92,11,0.0,90,9
15,16,1,32.21,13,0.0,163,13
16,17,2,95.3,9,0.0,232,13
17,18,2,62.08,1,0.0,192,13
18,19,3,180.78,6,0.0,98,14
19,20,3,29.61,10,0.0,49,14
20,21,2,73.74,5,0.0,212,14
21,22,2,15.58,10,0.0,229,15
22,23,4,83.96,15,0.0,117,15
23,24,3,169.53,5,226.04,15,15
24,25,3,167.22,9,0.0,11,19
25,26,1,6.57,7,13.14,34,19
26,27,2,24.86,10,12.43,189,19
27,28,1,35.97,5,0.0,147,21
28,29,2,64.42,13,32.21,163,21
29,30,1,5.62,11,0.0,215,21
30,31,3,65.79,8,0.0,115,22
31,32,2,120.52,6,180.78,98,22
32,33,2,126.26,12,0.0,231,22
33,34,2,69.52,9,0.0,96,23
34,35,3,130.41,9,0.0,57,23
35,36,4,104.28,11,0.0,42,23
36,37,1,12.29,5,0.0,152,24
37,38,1,54.89,6,0.0,176,24
38,39,1,52.83,12,0.0,165,24
39,40,4,112.12,5,0.0,130,26
40,41,3,9.84,4,0.0,158,26
41,42,2,68.38,15,0.0,190,26
42,43,1,51.32,9,0.0,196,28
43,44,1,56.43,15,0.0,139,28
44,45,3,119.19,15,0.0,142,28
45,46,2,10.94,6,0.0,211,29
46,47,3,14.34,1,0.0,73,29
47,48,1,37.89,2,0.0,249,29
48,49,3,29.94,12,0.0,17,30
49,50,3,45.27,9,0.0,71,30
50,51,4,90.0,11,0.0,208,30
51,52,3,160.32,4,0.0,186,33
52,53,2,36.94,3,0.0,141,33
53,54,3,90.72,12,0.0,203,33
54,55,4,104.28,11,104.28,42,34
55,56,2,75.84,11,37.92,90,34
56,57,1,49.4,1,0.0,48,34
57,58,2,53.32,14,0.0,218,35
58,59,3,10.65,12,0.0,133,35
59,60,2,95.3,9,95.3,232,35
60,61,2,44.4,10,0.0,206,36
61,62,2,117.26,3,0.0,55,36
62,63,3,64.32,4,42.88,223,36
63,64,2,117.52,2,0.0,94,37
64,65,1,3.56,10,0.0,44,37
65,66,4,87.68,4,0.0,52,37
66,67,2,3.7,12,0.0,38,38
67,68,1,39.73,15,119.19,142,38
68,69,1,36.87,5,73.74,212,38
69,70,3,158.73,8,0.0,210,39
70,71,3,16.08,12,0.0,217,39
71,72,3,107.37,12,0.0,51,39
72,73,4,15.76,14,0.0,247,41
73,74,2,40.22,10,0.0,99,41
74,75,2,68.44,5,0.0,84,41
75,76,1,26.27,9,0.0,1,42
76,77,1,30.06,12,0.0,199,42
77,78,3,66.66,2,0.0,235,42
78,79,2,44.44,2,66.66,235,43
79,80,1,33.97,14,135.88,36,43
80,81,2,7.36,2,0.0,41,43
81,82,4,78.56,4,0.0,250,47
82,83,4,66.72,7,0.0,9,47
83,84,1,12.58,11,0.0,65,47
84,85,3,165.48,1,0.0,219,48
85,86,2,91.34,7,0.0,224,48
86,87,1,19.64,4,78.56,250,48
87,88,4,7.4,12,3.7,38,1
88,89,2,102.6,4,0.0,134,1
89,90,2,68.44,5,68.44,84,1
90,91,4,39.56,15,0.0,102,2
91,92,2,62.28,10,0.0,246,2
92,93,2,6.5,5,0.0,83,2
93,94,1,2.73,12,0.0,33,3
94,95,4,127.96,12,0.0,20,3
95,96,3,33.39,1,0.0,7,3
96,97,1,25.82,8,0.0,47,5
97,98,1,62.19,8,0.0,128,5
98,99,1,48.36,7,0.0,138,5
99,100,4,35.84,2,0.0,160,31
100,101,3,99.33,11,0.0,116,31
101,102,3,116.37,1,0.0,37,31
102,103,2,43.86,8,65.79,115,35
103,104,4,99.28,3,0.0,82,35
104,105,2,10.76,15,0.0,14,35
105,106,2,63.54,2,0.0,81,38
106,107,2,111.48,9,167.22,11,38
107,108,1,42.8,14,0.0,89,38
108,109,3,82.05,14,0.0,124,41
109,110,4,31.52,12,0.0,26,41
110,111,2,38.14,6,0.0,113,41
111,112,2,95.68,3,0.0,56,42
112,113,1,20.11,10,40.22,99,42
113,114,2,78.02,1,78.02,205,42
114,115,1,52.4,12,0.0,198,45
115,116,4,52.48,6,0.0,178,45
116,117,1,58.75,9,0.0,119,45
117,118,1,27.14,14,0.0,59,46
118,119,4,19.76,13,0.0,146,46
119,120,4,21.44,12,16.08,217,46
120,121,1,22.14,15,-2278.61,171,47
121,122,3,36.87,5,12.29,152,47
