,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,35.47,26,526,24.46,12694.7,18657.2,5962.48,10
1,2,44.09,76,462,30.41,15509.1,20369.6,4860.48,1
2,3,19.42,81,970,13.39,13711.4,18837.4,5942.83,15
3,4,46.18,82,478,31.85,16275.3,22074.0,5798.69,11
4,5,64.99,39,292,44.82,13132.3,18977.1,5844.82,11
5,6,42.73,86,458,29.47,15147.6,19570.3,4422.76,5
6,7,43.49,29,466,29.99,14095.3,20266.3,6171.04,5
7,8,2.25,75,1308,1.55,2098.7,2943.0,844.3,14
8,9,29.04,55,673,20.03,13640.4,19543.9,5903.49,14
9,10,23.81,35,732,16.42,11641.8,17428.9,5787.14,8
10,11,22.27,41,810,15.36,12364.8,18038.7,5673.9,1
11,12,59.78,35,306,41.23,11956.7,18292.7,6335.98,7
12,13,63.44,52,261,43.75,12206.2,16557.8,4351.59,12
13,14,34.96,53,565,24.11,14345.5,19752.4,5406.95,2
14,15,55.77,91,379,38.46,17076.2,21136.8,4060.59,11
15,16,63.95,94,252,44.1,14332.5,16115.4,1782.9,8
16,17,27.78,71,689,19.16,13412.0,19140.4,5728.42,1
17,18,26.87,29,618,18.53,11284.8,16605.7,5320.89,8
18,19,37.38,40,513,25.78,12864.2,19175.9,6311.72,6
19,20,60.06,45,326,41.42,14041.4,19579.6,5538.18,13
20,21,48.72,104,387,33.6,15624.0,18854.6,3230.64,8
21,22,26.33,83,753,18.16,14001.4,19826.5,5825.13,11
22,23,36.0,37,627,24.83,15791.9,22572.0,6780.12,4
23,24,26.64,152,729,18.37,15485.9,19420.6,3934.65,13
24,25,55.16,48,325,38.04,12172.8,17927.0,5754.2,10
25,26,41.72,133,515,28.77,17463.4,21485.8,4022.41,1
26,27,42.21,34,627,29.11,18426.6,26465.7,8039.04,13
27,28,13.73,76,964,9.47,9564.7,13235.7,3671.02,5
