,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,32.97,129,607,25.36,18157.8,20012.8,1855.03,4
1,2,14.87,74,929,11.44,10765.0,13814.2,3049.19,2
2,3,53.03,102,369,40.79,16519.9,19568.1,3048.12,5
3,4,16.08,57,954,12.37,11912.3,15340.3,3428.01,5
4,5,34.2,127,590,26.31,17627.7,20178.0,2550.3,7
5,6,47.72,58,535,36.71,20814.6,25530.2,4715.63,3
6,7,34.52,156,675,26.55,20762.1,23301.0,2538.9,14
7,8,22.93,51,825,17.64,14658.8,18917.2,4258.41,3
8,9,5.79,83,1203,4.45,5566.95,6965.37,1398.42,8
9,10,18.03,108,930,13.87,13953.2,16767.9,2814.68,3
10,11,10.82,152,1100,8.32,10025.6,11902.0,1876.4,12
11,12,51.88,93,429,39.91,19476.1,22256.5,2780.44,7
12,13,44.46,44,556,34.2,18707.4,24719.8,6012.36,14
13,14,20.57,30,931,15.82,14427.8,19150.7,4722.83,14
14,15,61.74,57,313,47.49,15719.2,19324.6,3605.43,3
15,16,30.94,127,638,23.8,16826.6,19739.7,2913.12,14
16,17,50.86,42,461,39.12,18621.1,23446.5,4825.34,7
17,18,25.56,78,783,19.66,16258.8,20013.5,3754.66,5
18,19,51.4,85,381,39.54,16211.4,19583.4,3372.0,13
19,20,48.37,31,495,37.21,17712.0,23943.2,6231.19,14
20,21,2.44,35,1273,1.88,2374.44,3106.12,731.68,9
21,22,41.33,129,466,31.79,16912.3,19259.8,2347.5,8
22,23,29.28,30,669,22.52,14457.8,19588.3,5130.48,10
23,24,43.76,99,548,33.66,19556.5,23980.5,4424.02,8
24,25,9.59,23,1089,7.38,7859.7,10443.5,2583.81,1
25,26,22.17,39,839,17.05,14611.8,18600.6,3988.78,9
26,27,25.77,92,767,19.82,16311.9,19765.6,3453.73,10
27,28,41.02,65,573,31.55,18866.9,23504.5,4637.56,12
28,29,5.46,54,1180,4.2,4909.8,6442.8,1533.0,11
29,30,23.28,79,858,17.91,15545.9,19974.2,4428.36,2
30,31,51.51,61,454,39.62,18423.3,23385.5,4962.24,14
31,32,22.96,92,887,17.66,16441.5,20365.5,3924.06,11
32,33,41.91,76,556,32.24,18699.2,23302.0,4602.76,7
33,34,34.19,37,595,26.3,15648.5,20343.0,4694.55,14
34,35,18.98,34,906,14.6,12979.4,17195.9,4216.48,5
35,36,61.97,35,315,47.67,14015.0,19520.6,5505.57,8
36,37,25.39,77,752,19.53,15467.8,19093.3,3625.52,6
37,38,50.6,50,429,38.92,17591.8,21707.4,4115.56,2
38,39,58.07,144,316,44.67,18672.1,18350.1,-321.939,5
39,40,28.38,158,703,21.83,17289.4,19951.1,5674.32,10
40,41,21.42,29,940,16.48,15458.2,20134.8,4676.56,5
41,42,55.59,75,377,42.76,17830.9,20957.4,3126.51,4
42,43,55.26,45,419,42.51,18364.3,23153.9,4789.62,12
43,44,21.55,24,792,16.58,12866.1,17067.6,4201.52,12
44,45,56.15,48,343,43.19,15332.4,19259.5,3927.0,10
45,46,57.81,86,370,44.47,18588.5,21389.7,2801.24,8
46,47,52.81,83,360,40.62,16085.5,19011.6,2926.08,5
47,48,41.74,122,627,32.11,22444.9,26171.0,3726.09,12
48,49,48.13,58,481,37.02,18547.0,23150.5,4603.51,2
49,50,63.95,33,337,49.19,15691.6,21551.2,5859.54,9
50,51,13.43,60,960,10.33,10082.1,12892.8,2810.72,10
51,52,50.23,112,434,38.64,18779.0,21799.8,3020.78,8
52,53,4.89,43,1103,3.76,4049.52,5393.67,1344.15,15
53,54,65.06,50,280,50.05,13813.8,18216.8,4403.0,10
54,55,52.39,43,431,40.3,17611.1,22580.1,4968.99,12
55,56,8.65,24,1077,6.65,7055.65,9316.05,2260.4,8
56,57,24.87,95,760,19.13,15418.8,18901.2,4936.3,6
57,58,9.61,53,1065,7.39,8114.22,10234.6,2120.43,6
58,59,50.05,139,389,38.5,18749.5,19469.4,719.949,7
59,60,52.53,22,368,40.41,13739.4,19331.0,5591.64,6
60,61,1.89,58,1223,1.45,1777.7,2311.47,533.77,1
61,62,40.17,129,505,30.9,18941.7,20285.8,1344.15,13
62,63,25.26,36,730,19.43,13698.2,18439.8,4741.65,2
63,64,36.76,42,621,28.28,16854.9,22828.0,5973.08,4
64,65,22.39,59,891,17.22,15670.2,19949.5,4279.29,8
65,66,14.83,64,986,11.41,11238.9,14622.4,3383.53,4
66,67,9.52,62,1107,7.32,8169.12,10538.6,2369.52,11
67,68,63.1,50,359,48.54,17280.2,22652.9,5372.66,12
68,69,10.86,48,1066,8.35,8859.35,11576.8,2717.41,5
69,70,5.23,34,1176,4.02,4590.84,6150.48,1559.64,15
70,71,32.07,66,703,24.67,18033.8,22545.2,4511.44,1
71,72,46.27,106,492,35.59,19538.9,22764.8,3225.93,6
72,73,44.1,168,577,33.92,23574.4,25445.7,6891.46,3
73,74,53.57,51,375,41.21,14918.0,20088.8,5170.73,5
74,75,24.41,53,807,18.78,15117.9,19698.9,4580.97,14
75,76,4.73,63,1146,3.64,4153.24,5420.58,1267.34,7
76,77,40.29,30,540,30.99,16362.7,21756.6,5393.88,6
77,78,40.69,21,505,31.3,14585.8,20548.4,5962.65,9
78,79,53.72,129,326,41.32,16114.8,17512.7,1397.92,6
79,80,11.96,73,992,9.2,9577.2,11864.3,2287.12,15
80,81,43.69,113,527,33.61,19661.8,23024.6,3362.78,1
81,82,24.47,45,788,18.82,14961.9,19282.4,4320.46,9
82,83,5.04,64,1257,3.88,4927.6,6335.28,1407.68,5
83,84,55.3,90,412,42.54,19781.1,22783.6,3002.5,11
84,85,15.76,70,957,12.12,11744.3,15082.3,3338.04,4
85,86,17.62,112,976,13.55,13834.5,17197.1,3362.57,5
86,87,62.26,121,305,47.89,18677.1,18989.3,312.199,11
87,88,33.96,101,589,26.12,17239.2,20002.4,2763.24,14
88,89,43.63,37,564,33.56,18021.7,24607.3,6585.6,5
89,90,51.83,116,464,39.87,21370.3,24049.1,2678.8,10
90,91,31.01,76,667,23.85,16718.8,20683.7,3964.82,1
91,92,33.42,134,721,25.71,20208.1,24095.8,3887.76,7
92,93,25.75,60,758,19.81,14837.7,19518.5,4680.81,3
93,94,57.3,55,387,44.08,17940.6,22175.1,4234.54,5
94,95,5.4,73,1139,4.15,4892.85,6150.6,1257.75,12
95,96,61.83,47,391,47.56,19642.3,24175.5,4533.25,9
96,97,2.54,57,1171,1.95,2281.5,2974.34,692.84,12
97,98,24.21,46,774,18.62,14653.9,18738.5,4084.6,1
98,99,65.48,59,281,50.37,13801.4,18399.9,4598.5,5
99,100,20.89,64,830,16.07,13932.7,17338.7,3406.01,2
100,101,47.44,23,484,36.49,17734.1,22961.0,5226.82,10
101,102,59.62,146,323,45.86,20591.1,19257.3,-1333.88,9
102,103,15.57,36,871,11.98,10171.0,13561.5,3390.45,15
103,104,54.24,38,391,41.72,15102.6,21207.8,6105.2,7
104,105,20.61,95,817,15.85,13440.8,16838.4,3397.57,11
105,106,23.97,102,850,18.44,16927.9,20374.5,3446.58,6
106,107,49.11,113,485,37.78,21194.6,23818.3,2623.77,2
107,108,49.92,26,404,38.4,14822.4,20167.7,5345.28,13
108,109,62.78,61,394,48.29,20281.8,24735.3,4453.52,8
109,110,40.47,69,654,31.13,20794.8,26467.4,5672.54,15
110,111,32.47,35,634,24.98,15912.3,20586.0,4673.72,12
111,112,47.81,79,479,36.78,18537.1,22901.0,4363.87,6
112,113,49.63,77,438,38.18,17066.5,21737.9,4671.48,7
113,114,19.43,119,878,14.95,14292.2,17059.5,2767.34,6
114,115,6.06,95,1090,4.66,5298.42,6605.4,1306.98,14
115,116,45.47,68,514,34.98,18329.5,23371.6,5042.06,14
116,117,63.01,82,296,48.47,17013.0,18651.0,1637.99,1
117,118,13.38,59,1080,10.29,11082.3,14450.4,3368.07,15
118,119,3.02,112,1214,2.32,2951.04,3666.28,715.24,7
119,120,10.79,115,1042,8.3,9428.8,11243.2,1814.38,14
120,121,60.53,89,317,46.56,17180.6,19188.0,2007.37,2
121,122,44.58,44,487,34.29,16836.4,21710.5,4874.07,10
122,123,3.81,44,1260,2.93,3735.75,4800.6,1064.85,14
123,124,3.91,122,1102,3.01,3608.99,4308.82,699.83,13
124,125,10.28,94,1034,7.91,8629.81,10629.5,1999.71,9
125,126,11.23,153,1035,8.64,10013.8,11623.0,1609.29,1
126,127,1.77,44,1271,1.36,1748.96,2249.67,500.71,9
127,128,7.38,30,1096,5.68,6219.6,8088.48,1868.88,11
128,129,7.75,21,1184,5.96,6985.12,9176.0,2190.88,10
129,130,62.58,128,299,48.14,17619.2,18711.4,1092.18,5
130,131,15.67,36,955,12.05,11616.2,14964.8,3348.65,7
131,132,53.18,27,382,40.91,15586.7,20314.8,4728.05,3
132,133,1.44,22,1338,1.11,1440.78,1926.72,485.94,3
133,134,24.84,73,780,19.11,15842.2,19375.2,3533.01,14
134,135,6.28,67,1165,4.83,5781.51,7316.2,1534.69,1
135,136,62.7,87,297,48.23,15337.1,18621.9,3284.76,1
136,137,58.21,111,349,44.78,18718.0,20315.3,1597.25,11
137,138,7.63,56,1180,5.87,6991.17,9003.4,2012.23,1
138,139,62.88,55,377,48.37,18332.2,23705.8,5373.53,14
139,140,43.95,78,538,33.81,19745.0,23645.1,3900.06,14
140,141,33.32,49,625,25.63,16326.3,20825.0,4498.69,5
141,142,62.27,48,306,47.9,15854.9,19054.6,3199.72,10
142,143,11.17,30,1051,8.59,9028.09,11739.7,2711.58,3
143,144,48.15,40,432,37.04,15593.8,20800.8,5206.96,12
144,145,23.76,45,809,18.28,14752.0,19221.8,4469.88,13
145,146,63.09,44,326,48.53,15626.7,20567.3,4940.68,15
146,147,38.16,71,612,29.35,18607.9,23353.9,4746.02,12
147,148,44.36,23,440,34.12,14466.9,19518.4,5051.52,11
148,149,35.33,97,544,27.18,15981.8,19219.5,3237.68,4
149,150,11.79,21,1003,9.07,8707.2,11825.4,3118.17,8
150,151,27.17,87,748,20.9,16552.8,20323.2,3770.36,6
151,152,43.16,48,513,33.2,16434.0,22141.1,5707.08,13
152,153,14.53,91,978,11.18,11571.3,14210.3,2639.04,7
153,154,65.61,43,337,50.47,15746.6,22110.6,6363.93,8
154,155,37.21,101,606,28.62,19318.5,22549.3,5548.98,9
155,156,28.55,44,665,21.96,14691.2,18985.8,4953.31,2
156,157,53.59,32,368,41.22,13685.0,19721.1,6036.08,15
157,158,34.91,135,624,26.85,19439.4,21783.8,2344.44,14
158,159,15.8,31,981,12.15,11493.9,15499.8,4005.9,13
159,160,39.52,101,631,30.4,21492.8,24937.1,3444.32,1
160,161,63.02,73,306,48.48,15756.0,19284.1,3528.12,13
161,162,24.01,26,780,18.47,13649.3,18727.8,5078.47,13
162,163,56.13,32,362,43.18,14422.1,20319.1,5896.94,6
163,164,61.27,66,269,47.13,14233.3,16481.6,2248.37,7
164,165,29.97,67,717,23.05,17448.8,21488.5,4039.64,12
165,166,51.55,147,397,39.65,19785.3,20465.3,680.0,12
166,167,17.56,45,960,13.51,12780.5,16857.6,4077.14,2
167,168,15.87,66,886,12.21,10805.8,14060.8,3254.97,3
168,169,5.12,43,1109,3.94,4302.48,5678.08,1375.6,14
169,170,20.45,64,791,15.73,12694.1,16176.0,3481.84,5
170,171,37.63,36,579,28.95,17167.4,21787.8,4620.42,8
171,172,57.99,52,359,44.61,15256.6,20818.4,5561.79,14
172,173,60.02,55,321,46.17,14174.2,19266.4,5092.23,4
173,174,10.31,132,1022,7.93,8635.77,10536.8,1901.05,12
174,175,20.1,102,908,15.46,15212.6,18250.8,3038.16,3
175,176,57.06,63,354,43.89,16414.9,20199.2,3784.38,12
176,177,34.06,26,692,26.2,17554.0,23569.5,6015.52,1
177,178,57.97,28,337,44.59,13377.0,19535.9,6158.89,8
178,179,11.62,26,1133,8.94,9896.58,13165.5,3268.88,13
179,180,21.03,35,797,16.18,12620.4,16760.9,4140.51,3
180,181,49.83,140,443,38.33,21388.1,22074.7,686.551,13
181,182,10.47,48,1034,8.05,8283.45,10826.0,2542.53,5
182,183,15.72,36,869,12.09,10385.3,13660.7,3275.37,5
183,184,51.23,70,460,39.41,19626.2,23565.8,3939.62,4
184,185,64.56,127,310,49.66,20211.6,20013.6,-198.021,3
185,186,12.6,61,901,9.69,8740.38,11352.6,2612.22,12
186,187,33.58,112,640,25.83,18416.8,21491.2,3074.41,11
187,188,22.97,92,846,17.67,15602.6,19432.6,3830.01,8
188,189,28.51,101,752,21.93,18158.0,21439.5,3281.48,10
189,190,26.2,46,715,20.15,14467.7,18733.0,4265.3,9
190,191,5.55,78,1272,4.27,5491.22,7059.6,1568.38,10
191,192,18.41,42,970,14.16,13975.9,17857.7,3881.78,8
192,193,36.23,107,545,27.87,16861.4,19745.3,2884.0,11
193,194,56.37,85,379,43.36,18428.0,21364.2,2936.23,15
194,195,52.12,77,411,40.09,18240.9,21421.3,3180.37,7
195,196,57.68,75,318,44.37,14863.9,18342.2,3478.29,11
196,197,35.4,106,615,27.23,18897.6,21771.0,2873.38,1
197,198,22.22,116,841,17.09,15705.7,18687.0,2981.31,2
198,199,4.42,154,1100,3.4,4168.4,4862.0,693.6,14
199,200,59.93,50,373,46.1,18209.5,22353.9,4144.39,8
200,201,59.29,73,358,45.61,17195.0,21225.8,4030.85,9
201,202,53.94,89,432,41.49,19624.8,23302.1,3677.31,7
202,203,46.66,58,454,35.89,17119.5,21183.6,4064.11,1
203,204,34.93,54,652,26.87,17358.0,22774.4,5416.34,7
204,205,47.23,66,426,36.33,16893.5,20120.0,3226.53,2
205,206,9.11,104,1127,7.01,8383.96,10267.0,1883.01,1
