,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,3,98.22,14,0.0,22,1
1,2,4,227.68,14,0.0,11,1
2,3,3,14.79,2,0.0,10,1
3,4,3,30.24,3,0.0,15,3
4,5,1,37.88,7,0.0,59,3
5,6,1,15.25,10,0.0,74,3
6,7,1,31.43,4,0.0,165,7
7,8,1,37.21,15,0.0,154,7
8,9,2,22.84,13,0.0,31,7
9,10,3,206.25,2,0.0,202,8
10,11,1,17.39,2,0.0,8,8
11,12,1,54.09,2,0.0,113,8
12,13,1,53.02,14,0.0,28,12
13,14,1,49.83,10,0.0,138,12
14,15,3,19.8,9,0.0,231,12
15,16,1,71.55,8,0.0,125,15
16,17,3,142.29,14,0.0,75,15
17,18,2,30.4,11,0.0,178,15
18,19,2,47.2,1,0.0,196,22
19,20,3,151.98,15,0.0,133,22
20,21,4,22.84,1,0.0,218,22
21,22,1,39.95,7,0.0,201,23
22,23,2,10.0,14,0.0,152,23
23,24,1,13.01,1,0.0,242,23
24,25,1,79.54,6,0.0,142,24
25,26,2,34.78,2,17.39,8,24
26,27,1,49.42,3,0.0,192,24
27,28,1,3.4,13,0.0,222,29
28,29,1,24.14,12,0.0,200,29
29,30,3,136.62,8,0.0,221,29
30,31,3,74.37,3,0.0,16,30
31,32,2,53.86,3,0.0,63,30
32,33,3,162.27,2,54.09,113,30
33,34,3,135.96,1,0.0,13,31
34,35,3,49.89,1,0.0,36,31
35,36,2,62.02,10,0.0,212,31
36,37,3,46.98,11,0.0,215,32
37,38,1,34.56,1,0.0,78,32
38,39,3,39.03,1,13.01,242,32
39,40,1,29.39,13,0.0,44,33
40,41,2,145.22,9,0.0,234,33
41,42,4,39.64,14,0.0,130,33
42,43,2,92.3,2,0.0,21,40
43,44,2,71.16,15,0.0,110,40
44,45,4,7.8,9,0.0,145,40
45,46,2,96.96,3,0.0,115,47
46,47,1,1.95,9,7.8,145,47
47,48,1,83.33,13,0.0,111,47
48,49,1,74.51,1,0.0,3,50
49,50,2,11.42,1,22.84,218,50
50,51,2,69.3,6,0.0,35,50
51,52,1,50.51,1,0.0,102,5
52,53,3,47.85,14,0.0,134,5
53,54,2,78.44,15,0.0,147,5
54,55,1,7.28,7,0.0,65,11
55,56,2,155.18,3,0.0,238,11
56,57,1,10.85,13,0.0,77,11
57,58,4,182.16,8,136.62,221,12
58,59,2,7.76,11,0.0,225,12
59,60,1,49.05,5,0.0,39,12
60,61,1,7.77,13,0.0,119,18
61,62,3,207.21,9,0.0,99,18
62,63,1,67.46,14,0.0,47,18
63,64,2,98.1,5,-2316.65,39,19
64,65,1,3.88,11,7.76,225,19
65,66,3,209.4,13,0.0,155,19
66,67,2,32.84,3,0.0,217,21
67,68,4,66.04,3,0.0,30,21
68,69,3,103.26,5,0.0,245,21
69,70,2,9.86,2,14.79,10,23
70,71,2,71.16,15,71.16,110,23
71,72,3,111.63,15,37.21,154,23
72,73,3,49.26,3,32.84,217,27
73,74,3,74.37,3,74.37,16,27
74,75,3,17.79,2,0.0,228,27
75,76,3,119.49,1,0.0,194,35
76,77,2,95.06,6,0.0,50,35
77,78,1,78.8,14,0.0,6,35
78,79,2,67.62,3,0.0,156,36
79,80,1,9.21,15,0.0,151,36
80,81,4,125.72,4,31.43,165,36
81,82,2,31.32,11,46.98,215,37
82,83,1,18.99,15,0.0,144,37
83,84,1,75.82,7,0.0,43,37
84,85,3,15.0,14,10.0,152,46
85,86,2,22.24,14,0.0,33,46
86,87,4,75.96,15,18.99,144,46
87,88,1,56.29,6,0.0,72,3
88,89,2,127.16,12,0.0,182,3
89,90,1,16.05,10,0.0,38,3
90,91,2,111.62,4,0.0,235,6
91,92,2,141.24,13,0.0,29,6
92,93,4,40.32,3,30.24,15,6
93,94,2,98.12,13,0.0,149,9
94,95,2,22.24,14,22.24,33,9
95,96,1,69.14,13,0.0,85,9
96,97,1,6.27,15,0.0,247,25
97,98,3,140.97,10,0.0,114,25
98,99,1,37.21,6,0.0,161,25
99,100,2,33.72,11,0.0,1,39
100,101,2,127.16,12,127.16,182,39
101,102,1,42.04,7,0.0,26,39
102,103,3,35.64,2,0.0,76,44
103,104,3,155.82,6,0.0,55,44
104,105,2,33.02,3,66.04,30,44
105,106,1,63.58,12,254.32,182,45
106,107,1,83.71,3,0.0,160,45
107,108,4,66.52,1,49.89,36,45
108,109,2,80.64,4,0.0,219,10
109,110,1,80.56,4,0.0,214,10
110,111,1,15.42,12,0.0,71,10
111,112,1,16.51,3,99.06,30,12
112,113,2,21.92,9,0.0,244,12
113,114,1,12.1,1,0.0,83,12
114,115,3,98.22,14,98.22,22,20
115,116,3,75.03,8,0.0,162,20
116,117,1,4.93,2,24.65,10,20
117,118,3,19.47,7,0.0,87,25
118,119,1,54.03,6,0.0,9,25
119,120,1,25.01,8,75.03,162,25
120,121,1,47.53,6,95.06,50,25
121,122,1,6.27,15,6.27,247,25
122,123,4,26.4,9,19.8,231,25
123,124,1,79.05,14,0.0,166,27
124,125,1,71.84,6,0.0,177,27
125,126,1,46.15,2,92.3,21,27
126,127,1,46.09,5,0.0,25,29
127,128,1,60.13,4,0.0,191,29
128,129,3,119.49,1,119.49,194,29
129,130,1,77.59,3,155.18,238,34
130,131,1,27.01,10,0.0,203,34
131,132,1,34.17,14,0.0,129,34
132,133,2,6.8,13,3.4,222,38
133,134,1,85.22,7,0.0,48,38
134,135,1,32.05,6,0.0,84,38
135,136,1,3.88,11,11.64,225,43
136,137,3,140.04,14,0.0,208,43
137,138,1,44.05,1,0.0,46,43
138,139,3,88.17,13,29.39,44,2
139,140,3,46.2,3,0.0,224,2
140,141,1,2.24,8,0.0,61,2
141,142,1,11.88,2,35.64,76,5
142,143,3,23.31,13,7.77,119,5
143,144,1,63.58,12,317.9,182,5
144,145,2,118.94,10,0.0,123,26
145,146,2,94.86,14,142.29,75,26
146,147,2,12.54,15,12.54,247,26
147,148,1,46.68,14,140.04,208,40
148,149,1,9.11,1,0.0,2,40
149,150,2,159.08,6,79.54,142,40
150,151,3,58.74,8,0.0,237,2
151,152,1,18.99,15,94.95,144,2
152,153,2,98.84,3,49.42,192,2
153,154,3,134.58,4,0.0,53,3
154,155,2,70.44,5,0.0,124,3
155,156,3,50.55,12,0.0,233,3
156,157,3,39.03,1,52.04,242,5
157,158,3,50.55,12,50.55,233,5
158,159,3,103.95,6,69.3,35,5
159,160,3,61.35,13,0.0,179,6
160,161,2,11.62,4,0.0,181,6
161,162,3,99.81,5,0.0,93,6
162,163,1,83.33,13,83.33,111,12
163,164,1,74.82,9,0.0,210,12
164,165,2,41.88,1,0.0,143,12
165,166,4,139.76,1,0.0,132,17
166,167,1,56.92,14,-3656.0,11,17
167,168,2,60.82,6,0.0,241,17
168,169,3,160.05,12,0.0,159,18
169,170,1,3.4,13,10.2,222,18
170,171,2,114.72,2,0.0,186,18
171,172,1,63.58,12,381.48,182,21
172,173,2,22.24,14,44.48,33,21
173,174,3,45.6,11,30.4,178,21
174,175,3,170.76,14,-3599.08,11,25
175,176,3,99.69,1,0.0,91,25
176,177,1,33.93,4,0.0,211,25
177,178,2,71.16,15,142.32,110,26
178,179,2,155.54,15,0.0,121,26
179,180,2,67.62,3,67.62,156,26
180,181,4,43.84,9,21.92,244,27
181,182,1,80.19,10,0.0,98,27
182,183,3,20.85,5,0.0,81,27
183,184,2,66.46,1,99.69,91,29
184,185,3,144.48,13,0.0,198,29
185,186,1,34.44,8,0.0,100,29
186,187,4,31.08,13,31.08,119,31
187,188,3,14.43,10,0.0,69,31
188,189,1,34.44,8,34.44,100,31
189,190,1,49.45,13,0.0,12,32
190,191,1,69.14,13,69.14,85,32
191,192,1,55.93,10,0.0,52,32
192,193,1,39.83,1,238.98,194,35
193,194,3,38.85,10,0.0,141,35
194,195,2,57.42,13,0.0,64,35
195,196,3,162.09,6,-4458.73,9,38
196,197,1,12.05,2,0.0,223,38
197,198,1,5.0,14,25.0,152,38
198,199,1,37.21,6,37.21,161,43
199,200,2,70.18,12,0.0,172,43
200,201,1,37.38,13,0.0,167,43
201,202,1,75.96,5,0.0,227,44
202,203,2,84.28,1,0.0,68,44
203,204,3,21.84,7,7.28,65,44
204,205,1,59.47,10,118.94,123,45
205,206,2,7.28,8,0.0,117,45
206,207,1,35.94,8,0.0,60,45
207,208,4,55.68,15,0.0,229,46
208,209,4,158.92,13,0.0,168,46
209,210,4,36.44,1,9.11,2,46
210,211,1,15.42,12,15.42,71,48
211,212,2,7.76,11,15.52,225,48
212,213,3,41.76,15,55.68,229,48
213,214,4,24.88,7,0.0,82,8
214,215,1,84.71,3,0.0,226,8
215,216,3,147.75,5,0.0,164,8
216,217,1,9.21,15,9.21,151,10
217,218,4,66.52,1,116.41,36,10
218,219,1,12.05,2,12.05,223,10
219,220,2,141.24,13,141.24,29,11
220,221,1,6.27,15,25.08,247,11
