,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,3,104.91,9,0.0,185,1
1,2,2,7.46,3,0.0,120,1
2,3,1,38.56,12,0.0,215,1
3,4,1,2.94,14,0.0,196,2
4,5,3,43.59,3,0.0,34,2
5,6,3,6.09,10,0.0,154,2
6,7,1,27.16,5,0.0,113,4
7,8,1,21.69,13,0.0,150,4
8,9,3,149.61,15,0.0,94,4
9,10,4,125.12,11,0.0,70,5
10,11,2,93.14,10,0.0,204,5
11,12,1,38.34,6,0.0,135,5
12,13,2,83.54,5,0.0,219,7
13,14,3,115.68,12,38.56,215,7
14,15,1,15.15,8,0.0,39,7
15,16,4,43.12,5,0.0,214,9
16,17,1,49.05,1,0.0,131,9
17,18,2,105.56,2,0.0,67,9
18,19,1,46.44,13,0.0,210,10
19,20,3,20.04,14,0.0,11,10
20,21,4,83.36,1,0.0,17,10
21,22,3,75.03,9,0.0,36,13
22,23,2,93.46,11,0.0,250,13
23,24,3,196.02,3,0.0,37,13
24,25,3,53.31,13,0.0,46,14
25,26,2,134.64,10,0.0,28,14
26,27,2,40.9,11,0.0,58,14
27,28,2,35.22,13,0.0,38,16
28,29,3,100.44,1,0.0,205,16
29,30,3,20.82,15,0.0,145,16
30,31,2,45.24,12,0.0,74,18
31,32,1,33.48,1,100.44,205,18
32,33,4,36.88,4,0.0,188,18
33,34,1,9.37,8,0.0,247,23
34,35,4,174.12,10,0.0,4,23
35,36,2,74.44,8,0.0,15,23
36,37,1,56.5,10,0.0,59,24
37,38,4,35.76,3,0.0,158,24
38,39,2,57.76,6,0.0,243,24
39,40,2,19.76,8,0.0,52,26
40,41,1,49.22,6,0.0,186,26
41,42,3,45.63,9,0.0,242,26
42,43,1,66.86,13,0.0,21,27
43,44,3,28.32,2,0.0,8,27
44,45,2,92.1,5,0.0,156,27
45,46,1,43.75,11,0.0,99,29
46,47,3,78.84,12,0.0,176,29
47,48,3,147.66,6,49.22,186,29
48,49,3,53.31,13,53.31,46,30
49,50,4,36.88,4,36.88,188,30
50,51,2,8.94,8,0.0,220,30
51,52,1,31.17,10,0.0,19,31
