,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,43.25,10,0.0,194,1
1,2,1,22.62,8,0.0,156,1
2,3,3,95.01,12,0.0,233,1
3,4,4,221.76,1,0.0,110,4
4,5,2,62.52,14,0.0,244,4
5,6,2,77.62,9,0.0,142,4
6,7,1,6.64,9,0.0,78,8
7,8,3,67.86,8,22.62,156,8
8,9,2,117.38,8,0.0,199,8
9,10,4,193.12,10,0.0,16,11
10,11,4,203.64,4,0.0,243,11
11,12,1,2.1,11,0.0,42,11
12,13,1,20.16,5,0.0,59,14
13,14,2,27.0,10,0.0,169,14
14,15,1,51.74,5,0.0,81,14
15,16,3,4.47,6,0.0,180,15
16,17,1,38.81,9,77.62,142,15
17,18,1,30.69,15,0.0,119,15
18,19,1,53.93,9,0.0,105,17
19,20,2,31.68,10,0.0,74,17
20,21,4,169.64,2,0.0,128,17
21,22,4,72.84,6,0.0,34,18
22,23,2,124.22,15,0.0,7,18
23,24,3,32.97,5,0.0,18,18
24,25,1,3.27,6,0.0,95,19
25,26,1,13.99,10,0.0,163,19
26,27,2,103.22,2,0.0,8,19
27,28,3,140.07,8,0.0,91,20
28,29,3,152.73,4,203.64,243,20
29,30,2,12.88,1,0.0,49,20
30,31,3,27.36,10,0.0,186,21
31,32,1,1.62,12,0.0,209,21
32,33,3,156.99,6,0.0,39,21
33,34,3,111.3,6,0.0,179,26
34,35,1,4.37,3,0.0,13,26
35,36,3,70.08,15,0.0,2,26
36,37,1,38.82,10,0.0,217,28
37,38,3,107.52,9,0.0,183,28
38,39,3,62.85,5,0.0,131,28
39,40,1,42.53,4,0.0,210,29
40,41,2,77.14,9,0.0,239,29
41,42,2,126.96,9,0.0,62,29
42,43,1,2.1,11,2.1,42,30
43,44,1,55.89,4,0.0,195,30
44,45,2,83.96,12,0.0,93,30
45,46,1,23.07,5,0.0,230,33
46,47,3,15.69,13,0.0,159,33
47,48,4,224.12,2,0.0,124,33
48,49,4,14.84,5,0.0,22,34
49,50,1,62.46,5,0.0,66,34
50,51,1,55.44,1,221.76,110,34
51,52,4,85.96,8,0.0,184,35
52,53,4,124.8,14,0.0,236,35
53,54,1,26.6,10,0.0,135,35
54,55,2,22.36,13,0.0,192,39
55,56,3,189.57,3,0.0,143,39
56,57,1,66.06,14,0.0,182,39
57,58,1,70.33,8,0.0,47,40
58,59,2,61.46,2,0.0,99,40
59,60,2,81.46,4,0.0,185,40
60,61,4,26.56,9,6.64,78,41
61,62,3,152.73,4,356.37,243,41
62,63,1,2.89,12,0.0,175,41
63,64,2,123.02,6,0.0,174,42
64,65,2,77.62,9,116.43,142,42
65,66,1,3.64,3,0.0,33,42
66,67,1,26.94,7,0.0,225,43
67,68,3,107.52,9,107.52,183,43
68,69,4,35.68,8,0.0,86,43
69,70,2,112.06,2,224.12,124,47
70,71,2,12.88,1,12.88,49,47
71,72,2,7.42,5,14.84,22,47
72,73,1,67.17,11,0.0,17,50
73,74,2,101.2,4,0.0,168,50
74,75,2,64.42,9,0.0,87,50
75,76,2,34.1,7,0.0,146,9
76,77,1,45.42,14,0.0,235,9
77,78,4,90.48,8,90.48,156,9
78,79,2,124.22,15,124.22,7,12
79,80,2,13.26,2,0.0,67,12
80,81,1,17.07,5,0.0,3,12
81,82,3,70.08,15,70.08,2,13
82,83,4,92.28,5,23.07,230,13
83,84,3,66.72,9,0.0,46,13
84,85,1,15.65,12,0.0,189,14
85,86,2,113.14,13,0.0,26,14
86,87,1,5.78,2,0.0,64,14
87,88,1,46.69,8,140.07,91,18
88,89,4,83.8,5,62.85,131,18
89,90,2,53.2,10,26.6,135,18
90,91,1,20.83,8,0.0,136,23
91,92,3,38.1,7,0.0,98,23
92,93,2,14.02,8,0.0,178,23
93,94,3,66.72,9,66.72,46,25
94,95,3,192.75,8,0.0,215,25
95,96,1,23.07,5,115.35,230,25
96,97,1,72.81,3,0.0,115,31
97,98,4,35.68,8,35.68,86,31
98,99,1,62.11,15,248.44,7,31
99,100,4,92.28,5,138.42,230,32
100,101,1,30.48,14,0.0,107,32
101,102,3,32.94,12,0.0,96,32
102,103,2,14.52,7,0.0,172,36
103,104,1,73.23,5,0.0,211,36
104,105,1,29.93,2,0.0,220,36
105,106,4,197.4,1,0.0,29,37
106,107,3,15.69,13,15.69,159,37
107,108,2,46.14,5,230.7,230,37
108,109,2,21.96,12,32.94,96,42
109,110,1,55.89,4,55.89,195,42
110,111,4,32.12,7,0.0,80,42
111,112,4,71.76,1,0.0,208,2
112,113,3,107.67,11,0.0,129,2
113,114,2,146.84,2,0.0,176,2
114,115,1,30.09,5,0.0,45,3
115,116,4,62.6,12,15.65,189,3
116,117,1,50.6,4,101.2,168,3
117,118,1,25.46,11,0.0,149,5
118,119,3,140.07,8,186.76,91,5
119,120,2,54.92,14,0.0,14,5
120,121,1,55.44,1,277.2,110,15
121,122,1,43.57,4,0.0,102,15
122,123,2,100.34,6,0.0,70,15
123,124,2,99.36,1,0.0,214,19
124,125,1,36.65,3,0.0,193,19
125,126,1,47.13,8,0.0,72,19
126,127,4,226.28,13,113.14,26,24
127,128,3,14.94,4,0.0,206,24
128,129,2,5.4,2,0.0,160,24
129,130,3,87.57,6,0.0,127,27
130,131,4,143.36,9,215.04,183,27
131,132,1,62.11,15,310.55,7,27
132,133,3,87.57,6,87.57,127,32
133,134,1,21.49,8,85.96,184,32
134,135,1,42.41,2,169.64,128,32
135,136,1,54.12,12,0.0,43,34
136,137,4,80.84,13,0.0,234,34
137,138,2,140.22,11,0.0,36,34
138,139,4,14.2,12,0.0,167,24
139,140,1,8.92,8,71.36,86,24
140,141,2,41.0,8,0.0,71,24
141,142,2,12.76,11,0.0,237,28
142,143,1,45.27,10,0.0,4,28
143,144,2,23.74,2,0.0,152,28
144,145,2,13.26,2,13.26,67,31
145,146,2,47.34,6,0.0,104,31
146,147,1,42.41,2,212.05,128,31
147,148,4,26.56,9,33.2,78,44
148,149,3,96.27,10,0.0,53,44
149,150,1,6.38,11,12.76,237,44
150,151,4,122.76,15,30.69,119,49
151,152,1,4.37,3,4.37,13,49
152,153,1,55.44,1,332.64,110,49
153,154,4,155.28,10,38.82,217,44
154,155,2,7.42,5,22.26,22,44
155,156,4,14.56,3,3.64,33,44
156,157,1,49.35,1,197.4,29,46
157,158,1,52.53,6,0.0,57,46
158,159,4,142.84,11,0.0,44,46
159,160,4,155.24,9,194.05,142,6
160,161,3,4.47,6,4.47,180,6
161,162,2,55.72,3,0.0,126,6
162,163,1,61.51,6,123.02,174,10
163,164,1,64.36,11,0.0,132,10
164,165,1,9.08,11,0.0,161,10
165,166,1,15.84,10,31.68,74,16
166,167,3,19.89,2,26.52,67,16
167,168,4,185.24,1,0.0,202,16
168,169,2,40.42,13,80.84,234,22
169,170,1,9.08,11,9.08,161,22
170,171,2,9.08,8,0.0,56,22
171,172,2,113.32,6,0.0,157,43
172,173,2,37.08,14,0.0,133,43
173,174,4,42.4,11,0.0,30,43
174,175,1,20.5,8,41.0,71,48
175,176,3,53.82,1,71.76,208,48
176,177,1,40.14,5,0.0,21,48
177,178,3,163.11,11,0.0,109,2
178,179,1,53.64,8,0.0,154,2
179,180,3,33.54,13,22.36,192,2
180,181,3,77.31,10,0.0,120,3
181,182,1,48.4,15,0.0,224,3
182,183,1,32.7,7,0.0,245,3
183,184,2,49.78,6,0.0,116,4
184,185,2,109.82,12,0.0,111,4
185,186,4,137.6,10,0.0,51,4
186,187,1,31.2,14,124.8,236,5
187,188,3,26.76,8,80.28,86,5
188,189,3,27.36,10,27.36,186,5
189,190,2,71.78,11,107.67,129,8
190,191,3,107.52,9,358.4,183,8
191,192,1,21.65,7,0.0,170,8
192,193,3,200.22,2,0.0,100,11
193,194,3,198.18,14,66.06,182,11
