,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,21.6,109,836,13.25,11938.2,18057.6,6119.35,10
1,2,28.79,60,677,17.66,12203.1,19490.8,7287.77,2
2,3,2.49,139,1205,1.53,1966.05,3000.45,1034.4,11
3,4,8.1,22,1059,4.97,5193.65,8577.9,3384.25,3
4,5,59.17,44,323,36.3,11833.8,19111.9,7278.11,15
5,6,8.28,35,1185,5.08,6004.56,9811.8,3807.24,2
6,7,54.98,151,390,33.73,17067.4,21442.2,4374.82,12
7,8,58.84,109,323,36.1,13573.6,19005.3,5431.72,4
8,9,34.98,57,617,21.46,13326.7,21582.7,8256.0,5
9,10,38.47,109,504,23.6,13570.0,19388.9,5818.88,3
10,11,67.63,105,283,41.49,15268.3,19139.3,3870.97,1
11,12,83.06,71,165,50.96,9376.64,13704.9,4328.26,1
12,13,20.72,26,784,12.71,9837.54,16244.5,6406.94,1
13,14,83.11,112,182,50.99,13308.4,15126.0,1817.63,6
14,15,19.49,150,841,11.96,11134.8,16391.1,5256.33,12
15,16,22.33,81,761,13.7,11138.1,16993.1,5855.03,7
16,17,76.43,95,190,46.89,11816.3,14521.7,2705.42,12
17,18,35.93,39,540,22.04,11549.0,19402.2,7853.24,9
18,19,4.94,98,1054,3.03,3345.12,5206.76,1861.64,10
19,20,47.71,45,376,29.27,10595.7,17939.0,7343.22,11
20,21,53.35,106,376,32.73,14270.3,20059.6,5789.32,8
21,22,14.7,79,939,9.02,8947.84,13803.3,4855.46,8
22,23,75.29,74,212,46.19,11270.4,15961.5,4691.12,12
23,24,37.72,97,536,23.14,13490.6,20217.9,6727.3,1
24,25,51.67,90,385,31.7,13060.4,19892.9,6832.55,3
25,26,28.69,31,723,17.6,12056.0,20742.9,8686.87,5
26,27,71.51,38,266,43.87,10484.9,19021.7,8536.73,2
27,28,70.63,31,249,43.33,9315.95,17586.9,8270.92,2
28,29,64.92,121,340,39.83,17445.5,22072.8,4627.26,11
29,30,70.86,95,272,43.47,14910.2,19273.9,4363.71,1
30,31,82.09,131,192,50.36,14352.6,15761.3,1408.68,4
31,32,36.5,156,624,22.39,16747.7,22776.0,6028.28,10
32,33,40.55,23,555,24.88,12813.2,22505.2,9692.05,2
33,34,27.47,73,663,16.85,11980.3,18212.6,6232.26,9
