,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,86.49,79,91,26.21,3433.51,7870.59,4437.08,5
1,2,99.1,77,81,30.03,2942.94,8027.1,5084.16,9
2,3,145.83,117,45,44.19,5037.66,6562.35,1524.69,1
3,4,36.3,128,384,11.0,5170.0,13939.2,8769.2,8
4,5,16.3,100,518,4.94,2820.74,8443.4,5622.66,14
5,6,17.65,64,610,5.35,3365.15,10766.5,7401.35,11
6,7,51.71,95,242,15.67,4544.3,12513.8,7969.52,13
7,8,37.59,58,356,11.39,4339.59,13382.0,9042.45,10
8,9,118.07,86,48,35.78,3255.98,5667.36,2411.38,11
9,10,67.55,80,159,20.47,4094.0,10740.5,6646.45,7
10,11,164.47,36,25,49.84,0.0,4111.75,4111.75,2
11,12,50.69,54,300,15.36,4761.6,15207.0,10445.4,9
12,13,88.37,35,104,26.78,2088.84,9190.48,7101.64,11
13,14,58.84,135,233,17.83,5669.94,13709.7,8039.78,3
14,15,121.67,120,46,36.87,4498.14,5596.82,1098.68,6
15,16,126.75,130,57,38.41,5607.86,7224.75,1616.89,13
16,17,42.6,96,319,12.91,4479.77,13589.4,9109.63,9
17,18,110.65,101,57,33.53,4593.61,6307.05,1713.44,11
18,19,36.23,103,390,10.98,4754.34,14129.7,9375.36,3
19,20,87.19,42,124,26.42,2747.68,10811.6,8063.88,14
20,21,137.97,42,28,41.81,1003.44,3863.16,2859.72,2
21,22,121.87,81,52,36.93,4062.3,6337.24,2274.94,5
22,23,56.23,107,219,17.04,4617.84,12314.4,7696.53,2
23,24,119.66,23,35,36.26,1087.8,4188.1,3100.3,1
24,25,112.69,82,61,34.15,3585.75,6874.09,3288.34,5
25,26,99.16,42,70,30.05,1803.0,6941.2,5138.2,7
26,27,74.84,70,139,22.68,3651.48,10402.8,6751.28,9
27,28,41.55,62,318,12.59,4318.37,13212.9,8894.53,4
28,29,72.14,100,178,21.86,5202.68,12840.9,7638.24,9
29,30,153.91,73,23,46.64,2938.32,3539.93,601.61,10
30,31,8.61,25,605,2.61,1503.36,5209.05,3705.69,1
31,32,162.0,132,31,49.09,6676.24,5022.0,-1654.24,14
32,33,88.27,31,93,26.75,2407.5,8209.11,5801.61,1
33,34,123.88,63,48,37.54,3228.44,5946.24,2717.8,2
34,35,64.81,101,156,19.64,4026.2,10110.4,6084.16,1
35,36,41.41,25,290,12.55,3200.25,12008.9,8808.65,6
36,37,131.8,32,51,39.94,1597.6,6721.8,5124.2,7
37,38,119.79,130,28,36.3,4138.2,3354.12,-784.08,1
38,39,79.73,66,109,24.16,3406.56,8690.57,5284.01,10
39,40,71.18,59,139,21.57,2825.67,9894.02,7068.35,15
40,41,121.11,76,42,36.7,2715.8,5086.62,2370.82,13
41,42,148.24,158,22,44.92,6603.24,3261.28,-3341.96,6
42,43,24.39,138,545,7.39,4855.23,13292.5,8437.32,3
43,44,116.06,89,59,35.17,2778.43,6847.54,4069.11,5
44,45,32.34,74,374,9.8,3949.4,12095.2,8145.76,13
45,46,98.8,100,76,29.94,3952.08,7508.8,3556.72,13
46,47,13.5,60,612,4.09,2511.26,8262.0,5750.74,4
47,48,139.52,35,34,42.28,0.0,4743.68,4743.68,8
48,49,27.69,51,492,8.39,4211.78,13623.5,9411.7,9
49,50,115.76,126,56,35.08,4805.96,6482.56,1676.6,13
50,51,27.52,23,459,8.34,3502.8,12631.7,9128.88,9
51,52,131.54,22,36,39.86,0.0,4735.44,4735.44,13
52,53,122.66,97,38,37.17,3902.85,4661.08,758.23,3
53,54,23.66,48,504,7.17,3785.76,11924.6,8138.88,5
54,55,107.38,44,56,32.54,2277.8,6013.28,3735.48,9
55,56,119.29,131,54,36.15,5061.0,6441.66,1380.66,11
56,57,88.11,78,118,26.7,3390.9,10397.0,7006.08,4
57,58,30.46,33,411,9.23,3645.85,12519.1,8873.21,7
58,59,106.39,104,54,32.24,4126.72,5745.06,1618.34,14
59,60,125.04,77,53,37.89,3978.45,6627.12,2648.67,3
60,61,7.09,127,790,2.15,1829.65,5601.1,3771.45,13
61,62,148.27,42,21,44.93,0.0,3113.67,3113.67,15
62,63,127.02,28,43,38.49,1616.58,5461.86,3845.28,2
63,64,126.39,29,37,38.3,0.0,4676.43,4676.43,14
64,65,14.49,29,617,4.39,2721.8,8940.33,6218.53,7
65,66,163.91,38,27,49.67,0.0,4425.57,4425.57,13
66,67,17.69,101,598,5.36,3392.88,10578.6,7185.74,12
67,68,16.24,91,550,4.92,3001.2,8932.0,5930.8,9
68,69,25.97,103,421,7.87,3667.42,10933.4,7265.95,3
69,70,126.69,23,32,38.39,0.0,4054.08,4054.08,9
70,71,22.54,104,423,6.83,3134.97,9534.42,6399.45,8
71,72,108.04,130,67,32.74,4878.26,7238.68,2360.42,12
72,73,155.23,99,29,47.04,4374.72,4501.67,126.95,14
73,74,113.02,83,66,34.25,2979.75,7459.32,4479.57,10
74,75,69.99,47,205,21.21,4751.04,14347.9,9596.91,8
75,76,132.63,62,61,40.19,2451.59,8090.43,5638.84,14
76,77,128.3,165,47,38.88,5676.48,6030.1,6030.1,4
77,78,36.47,51,334,11.05,4000.1,12181.0,8180.88,12
78,79,139.95,29,41,42.41,2078.09,5737.95,3659.86,14
79,80,108.54,63,60,32.89,3025.88,6512.4,3486.52,5
80,81,43.53,23,342,13.19,4418.65,14887.3,10468.6,15
81,82,26.57,133,407,8.05,4153.8,10814.0,6660.19,14
82,83,119.39,96,46,36.18,4305.42,5491.94,1186.52,4
83,84,108.87,62,80,32.99,3233.02,8709.6,5476.58,1
84,85,94.41,69,77,28.61,3547.64,7269.57,3721.93,5
85,86,138.53,44,45,41.98,2350.88,6233.85,3882.97,12
86,87,14.06,35,567,4.26,2458.02,7972.02,5514.0,4
87,88,51.88,89,251,15.72,4385.88,13021.9,8636.0,4
88,89,137.87,25,42,41.78,0.0,5790.54,5790.54,10
89,90,142.23,148,44,43.1,6163.3,6258.12,94.8198,4
90,91,56.63,110,227,17.16,4907.76,12855.0,7947.25,13
91,92,119.86,78,50,36.32,2324.48,5993.0,3668.52,6
92,93,96.39,77,82,29.21,3096.26,7903.98,4807.72,12
93,94,108.67,66,62,32.93,2864.91,6737.54,3872.63,14
94,95,161.5,55,22,48.94,2349.12,3553.0,1203.88,5
95,96,99.26,131,64,30.08,3850.24,6352.64,2502.4,9
96,97,88.51,39,105,26.82,2574.72,9293.55,6718.83,3
97,98,129.39,23,46,39.21,1921.29,5951.94,4030.65,5
98,99,162.29,120,15,49.18,5655.7,2434.35,-3221.35,8
99,100,115.43,59,45,34.98,2133.78,5194.35,3060.57,4
100,101,39.07,90,376,11.84,5043.84,14690.3,9646.48,2
