,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,24.17,65,782,11.51,8966.29,18900.9,9934.65,10
1,2,27.91,66,679,13.29,9595.38,18950.9,9355.51,5
2,3,103.47,21,137,49.27,6700.72,14175.4,7474.67,14
3,4,53.42,81,381,25.44,10735.7,20353.0,9617.34,5
4,5,35.62,57,526,16.96,9005.76,18736.1,9730.36,14
5,6,18.94,123,845,9.02,8406.64,16004.3,7597.66,14
6,7,6.38,67,979,3.04,3018.72,6246.02,3227.3,15
7,8,91.45,44,146,43.55,5313.1,13351.7,8038.6,4
8,9,47.88,55,453,22.8,10921.2,21689.6,10768.4,2
9,10,7.29,107,965,3.47,3643.5,7034.85,3391.35,1
10,11,2.77,124,1068,1.32,1521.96,2958.36,1436.4,11
11,12,53.05,93,333,25.26,9194.64,17665.7,8471.01,10
12,13,39.52,83,476,18.82,9842.86,18811.5,8968.66,7
13,14,52.96,46,413,25.22,10113.2,21872.5,11759.3,4
14,15,19.32,27,873,9.2,7838.4,16866.4,9027.96,8
15,16,76.27,34,221,36.32,8063.04,16855.7,8792.63,6
16,17,15.27,40,903,7.27,6419.41,13788.8,7369.4,15
17,18,23.12,50,689,11.01,7740.03,15929.7,8189.65,1
18,19,100.42,32,104,47.82,4351.62,10443.7,6092.06,9
19,20,98.91,42,107,47.1,4615.8,10583.4,5967.57,1
20,21,94.08,47,132,44.8,5600.0,12418.6,6818.56,6
21,22,72.3,84,217,34.43,9158.38,15689.1,6530.72,13
22,23,87.0,151,175,41.43,11227.5,15225.0,3997.47,14
23,24,45.63,21,425,21.73,8952.76,19392.8,10440.0,13
24,25,13.12,110,893,6.25,6100.0,11716.2,5616.16,5
25,26,32.99,38,655,15.71,10462.9,21608.5,11145.6,6
26,27,52.0,51,447,24.76,11315.3,23244.0,11928.7,11
27,28,32.45,57,677,15.45,10845.9,21968.7,11122.8,5
28,29,98.7,58,121,47.0,6298.0,11942.7,5644.7,15
29,30,30.66,50,628,14.6,9300.2,19254.5,9954.28,13
30,31,62.81,22,270,29.91,7417.68,16958.7,9541.02,9
31,32,65.29,38,229,31.09,6715.44,14951.4,8235.97,6
32,33,76.29,56,208,36.33,7302.33,15868.3,8565.99,5
33,34,67.81,62,211,32.29,6587.16,14307.9,7720.75,5
34,35,11.99,50,1025,5.71,5801.36,12289.8,6488.39,6
35,36,41.22,33,457,19.63,8774.61,18837.5,10062.9,13
36,37,37.11,134,513,17.67,10990.7,19037.4,8046.69,6
37,38,4.87,36,1125,2.32,2556.64,5478.75,2922.11,12
38,39,83.66,95,192,39.84,9960.0,16062.7,6102.72,15
39,40,75.33,51,230,35.87,8393.58,17325.9,8932.32,8
40,41,51.98,70,410,24.75,11385.0,21311.8,9926.8,14
41,42,79.95,109,196,38.07,10012.4,15670.2,5657.79,15
42,43,62.22,71,313,29.63,9926.05,19474.9,9548.81,4
43,44,58.34,93,360,27.78,11639.8,21002.4,9362.58,4
44,45,63.84,123,250,30.4,9576.0,15960.0,6384.0,15
45,46,6.78,57,970,3.23,3194.47,6576.6,3382.13,8
46,47,93.47,79,143,44.51,7210.62,13366.2,6155.59,3
47,48,39.14,151,645,18.64,13924.1,25245.3,11321.2,8
