,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,99.18,61,71,29.17,3033.68,7041.78,4008.1,10
1,2,72.83,85,156,21.42,4519.62,11361.5,6841.86,9
2,3,160.75,30,31,47.28,0.0,4983.25,4983.25,13
3,4,162.49,143,22,47.79,6403.86,3574.78,-2829.08,1
4,5,80.89,31,100,23.79,1498.77,8089.0,6590.23,9
5,6,16.39,56,514,4.82,2482.3,8424.46,5942.16,7
6,7,130.12,123,44,38.27,4936.83,5725.28,788.45,11
7,8,136.34,74,38,40.1,3488.7,5180.92,1692.22,13
8,9,3.91,70,765,1.15,936.1,2991.15,2055.05,15
9,10,86.97,32,92,25.58,2123.14,8001.24,5878.1,11
10,11,58.48,49,249,17.2,4472.0,14561.5,10089.5,1
11,12,43.25,65,347,12.72,4515.6,15007.8,10492.2,15
12,13,97.07,129,94,28.55,5652.9,9124.58,3471.68,4
13,14,11.42,131,597,3.36,2251.2,6817.74,4566.54,4
14,15,5.81,80,598,1.71,1109.79,3474.38,2364.59,12
15,16,115.53,25,40,33.98,0.0,4621.2,4621.2,6
16,17,7.65,117,686,2.25,1739.25,5247.9,3508.65,7
17,18,97.82,66,86,28.77,2502.99,8412.52,5909.53,11
18,19,51.58,67,238,15.17,3974.54,12276.0,8301.5,2
19,20,108.63,99,58,31.95,2875.5,6300.54,3425.04,14
20,21,42.74,36,315,12.57,3946.98,13463.1,9516.12,6
21,22,80.95,71,144,23.81,4142.94,11656.8,7513.86,15
22,23,66.71,36,153,19.62,2491.74,10206.6,7714.89,1
23,24,86.9,87,87,25.56,3782.88,7560.3,5489.94,1
24,25,153.61,22,26,45.18,0.0,3993.86,3993.86,3
25,26,128.62,64,51,37.83,2837.25,6559.62,3722.37,8
26,27,22.44,83,468,6.6,3293.4,10501.9,7208.52,4
27,28,77.11,38,139,22.68,3379.32,10718.3,7338.97,15
28,29,35.73,97,378,10.51,4603.38,13505.9,9743.36,3
29,30,20.88,57,516,6.14,3100.7,10774.1,7673.38,5
30,31,107.44,56,80,31.6,3033.6,8595.2,5561.6,6
31,32,95.51,59,81,28.09,2303.38,7736.31,5432.93,15
32,33,164.63,60,27,48.42,3244.14,4445.01,1200.87,14
33,34,98.02,91,90,28.83,3632.58,8821.8,5189.22,8
34,35,99.93,33,79,29.39,2527.54,7894.47,5366.93,9
35,36,156.54,25,36,46.04,0.0,5635.44,5635.44,2
36,37,94.15,35,108,27.69,2769.0,10168.2,7399.2,2
37,38,78.51,60,142,23.09,3786.76,11148.4,7361.66,1
38,39,156.67,36,26,46.08,0.0,4073.42,4073.42,5
39,40,166.29,22,23,48.91,0.0,3824.67,3824.67,5
40,41,67.97,61,175,19.99,3598.2,11894.8,8296.55,5
41,42,41.85,112,366,12.31,5071.72,15317.1,10245.4,1
42,43,43.38,57,336,12.76,4147.0,14575.7,10900.8,2
43,44,44.51,101,294,13.09,4908.75,13085.9,8177.19,15
44,45,154.16,110,31,45.34,4397.98,4778.96,380.98,11
45,46,125.6,71,44,36.94,2585.8,5526.4,2940.6,6
46,47,40.49,34,331,11.91,3656.37,13402.2,9745.82,8
47,48,113.46,21,47,33.37,0.0,5332.62,5332.62,10
48,49,128.45,119,52,37.78,4798.06,6679.4,1881.34,5
49,50,154.94,46,19,45.57,0.0,2943.86,2943.86,11
50,51,96.66,62,99,28.43,3809.62,9569.34,5759.72,6
51,52,126.14,139,40,37.1,5156.9,5045.6,-111.3,7
52,53,139.6,53,31,41.06,1642.4,4327.6,2685.2,15
53,54,113.19,148,58,33.29,4727.18,6565.02,1837.84,8
54,55,163.81,58,35,48.18,3517.14,5733.35,2216.21,5
