,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,73.57,8,0.0,180,2
1,2,4,55.96,6,0.0,65,2
2,3,1,28.87,10,0.0,210,2
3,4,1,66.82,1,0.0,50,3
4,5,1,54.31,14,0.0,164,3
5,6,4,192.16,3,0.0,203,3
6,7,1,74.92,8,0.0,104,7
7,8,2,27.98,6,55.96,65,7
8,9,4,105.96,15,0.0,209,7
9,10,4,51.04,1,0.0,15,14
10,11,1,76.95,11,0.0,19,14
11,12,1,67.94,10,0.0,157,14
12,13,4,66.44,12,0.0,171,17
13,14,2,11.36,13,0.0,236,17
14,15,3,167.58,9,0.0,40,17
15,16,4,179.92,10,0.0,170,18
16,17,1,28.21,7,0.0,243,18
17,18,2,92.1,1,0.0,120,18
18,19,1,8.08,8,0.0,140,20
19,20,3,82.02,12,0.0,103,20
20,21,4,294.0,15,0.0,67,20
21,22,4,47.56,13,0.0,57,23
22,23,3,166.98,1,0.0,214,23
23,24,3,57.66,12,0.0,75,23
24,25,3,193.95,15,0.0,51,24
25,26,1,15.59,11,0.0,158,24
26,27,1,14.29,14,0.0,226,24
27,28,3,124.68,1,0.0,169,26
28,29,4,97.68,1,0.0,7,26
29,30,2,86.82,1,0.0,25,26
30,31,3,222.15,4,0.0,37,28
31,32,2,12.86,5,0.0,30,28
32,33,3,67.83,5,0.0,91,28
33,34,2,120.82,8,0.0,228,29
34,35,1,15.97,4,0.0,242,29
35,36,4,72.32,14,0.0,221,29
36,37,3,81.93,12,0.0,234,31
37,38,1,55.7,15,0.0,206,31
38,39,1,41.22,3,0.0,225,31
39,40,3,262.68,13,0.0,149,32
40,41,3,76.26,1,0.0,71,32
41,42,4,33.52,2,0.0,238,32
42,43,2,14.38,13,0.0,34,33
43,44,2,133.64,1,66.82,50,33
44,45,2,63.84,14,0.0,16,33
45,46,4,16.08,14,0.0,193,35
46,47,4,193.04,1,0.0,207,35
47,48,3,73.26,1,97.68,7,35
48,49,2,27.56,3,0.0,144,36
49,50,3,116.64,8,0.0,45,36
50,51,1,55.7,15,55.7,206,36
51,52,2,47.84,14,0.0,27,39
52,53,1,22.62,2,0.0,1,39
53,54,4,173.64,1,86.82,25,39
54,55,3,48.33,3,0.0,177,40
55,56,4,109.24,13,0.0,205,40
56,57,3,218.4,9,0.0,49,40
57,58,2,149.8,13,0.0,60,44
58,59,2,56.1,15,0.0,208,44
59,60,1,55.86,9,167.58,40,44
60,61,1,72.75,5,0.0,9,47
61,62,2,28.12,7,0.0,191,47
62,63,1,80.76,2,0.0,86,47
63,64,1,76.95,11,76.95,19,49
64,65,4,91.92,3,0.0,150,49
65,66,2,31.18,11,15.59,158,49
66,67,3,46.77,11,46.77,158,6
67,68,4,63.88,4,15.97,242,6
68,69,1,40.66,2,0.0,83,6
69,70,3,48.33,3,48.33,177,12
70,71,2,108.9,10,0.0,68,12
71,72,1,70.19,7,0.0,159,12
72,73,1,64.53,1,0.0,195,13
73,74,3,81.93,12,81.93,234,13
74,75,2,122.28,10,0.0,250,13
75,76,1,47.53,9,0.0,165,19
76,77,3,13.5,4,0.0,160,19
77,78,1,55.7,15,111.4,206,19
78,79,3,81.93,12,163.86,234,34
79,80,1,11.89,13,47.56,57,34
80,81,4,71.48,12,0.0,136,34
81,82,4,155.16,1,0.0,62,41
82,83,4,28.76,13,14.38,34,41
83,84,3,42.12,11,0.0,201,41
84,85,3,24.24,8,8.08,140,42
85,86,2,149.84,8,74.92,104,42
86,87,1,83.25,4,0.0,232,42
87,88,4,33.52,2,33.52,238,45
88,89,2,81.32,2,40.66,83,45
89,90,2,108.9,10,108.9,68,45
90,91,2,9.72,10,0.0,101,48
91,92,3,117.81,14,0.0,80,48
92,93,1,49.84,5,0.0,21,48
93,94,1,15.5,5,0.0,87,50
94,95,4,155.84,6,0.0,48,50
95,96,1,24.56,7,0.0,113,50
96,97,2,120.82,8,120.82,228,4
97,98,3,13.89,12,0.0,79,4
98,99,1,43.95,5,0.0,174,4
99,100,2,49.48,1,0.0,17,8
100,101,2,18.16,1,0.0,96,8
101,102,1,90.46,12,0.0,108,8
102,103,1,73.57,8,73.57,180,21
103,104,1,32.25,4,0.0,24,21
104,105,1,87.43,4,0.0,32,21
105,106,4,32.32,8,32.32,140,27
106,107,2,89.96,10,179.92,170,27
107,108,4,59.08,11,0.0,35,27
108,109,4,62.0,5,15.5,87,30
109,110,4,95.68,14,47.84,27,30
110,111,1,50.02,2,0.0,2,30
111,112,2,3.78,3,0.0,190,41
112,113,2,133.72,4,0.0,197,41
113,114,1,11.89,13,59.45,57,41
114,115,2,28.12,7,28.12,191,50
115,116,2,109.8,9,0.0,167,50
116,117,1,7.19,13,43.14,34,50
117,118,1,47.35,12,0.0,117,9
118,119,4,56.16,11,42.12,201,9
119,120,2,64.58,9,0.0,199,9
120,121,1,1.89,15,0.0,222,16
121,122,3,113.85,8,0.0,132,16
122,123,1,79.69,13,0.0,38,16
123,124,2,34.78,11,0.0,125,37
124,125,2,123.96,1,0.0,163,37
125,126,4,60.88,12,0.0,200,37
126,127,3,43.47,7,0.0,59,15
127,128,4,32.96,12,0.0,172,15
128,129,4,16.08,14,16.08,193,15
129,130,4,22.72,13,11.36,236,24
130,131,1,19.22,12,57.66,75,24
131,132,2,28.52,2,0.0,186,24
132,133,1,17.16,6,0.0,154,25
133,134,3,140.49,12,0.0,179,25
134,135,1,48.59,2,0.0,23,25
135,136,1,27.31,13,109.24,205,43
136,137,1,66.82,1,200.46,50,43
137,138,4,90.44,5,67.83,91,43
