,idDepartamento,depVendas,depCusto,depGanho,depLucro,Loja_idLoja
0,1,10076,211193.0,341905.0,130712.0,1
1,2,10402,155431.0,258405.0,102974.0,1
2,3,6526,157256.0,263311.0,106056.0,1
3,4,6959,122634.0,198022.0,75388.2,1
4,5,10483,226230.0,372404.0,146174.0,1
5,6,9165,184830.0,314576.0,129746.0,1
6,7,12271,217239.0,360119.0,142880.0,1
7,8,13258,277044.0,458054.0,181009.0,1
8,9,11348,139203.0,232630.0,93427.8,1
9,10,6103,123199.0,203081.0,79882.0,1
10,11,5371,118533.0,186697.0,68164.4,1
11,12,12735,249408.0,416533.0,167125.0,1
12,13,10004,135565.0,220933.0,85367.6,1
13,14,5738,111623.0,174300.0,62677.3,1
14,15,9348,153507.0,240885.0,87378.0,1
