,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,16.37,62,915,12.89,12310.0,14978.6,2668.6,7
1,2,52.55,40,427,41.38,18041.7,22438.8,4397.17,15
2,3,41.54,57,460,32.71,14948.5,19108.4,4159.93,5
3,4,18.68,26,879,14.71,12474.1,16419.7,3945.64,9
4,5,53.82,123,387,42.38,20342.4,20828.3,485.939,4
5,6,60.91,98,306,47.96,16546.2,18638.5,2092.26,12
6,7,50.6,152,384,39.84,19920.0,19430.4,-489.602,8
7,8,34.38,33,626,27.07,17270.7,21521.9,4251.22,14
8,9,29.82,147,654,23.48,17868.3,19502.3,1634.0,11
9,10,32.87,22,610,25.88,15657.4,20050.7,4393.3,6
10,11,3.07,45,1197,2.42,2853.18,3674.79,821.61,10
11,12,28.77,22,747,22.65,16058.8,21491.2,5432.34,15
12,13,38.39,65,547,30.23,17140.4,20999.3,3858.92,11
13,14,41.33,109,494,32.54,18970.8,20417.0,1446.2,11
14,15,15.8,56,976,12.44,12129.0,15420.8,3291.8,4
15,16,12.01,44,977,9.46,9460.0,11733.8,2273.77,7
16,17,34.15,85,640,26.89,18231.4,21856.0,3624.58,14
17,18,26.48,63,704,20.85,15241.4,18641.9,3400.57,1
18,19,7.66,115,993,6.03,6355.62,7606.38,1250.76,2
19,20,2.57,53,1319,2.02,2648.22,3389.83,741.61,7
20,21,11.72,79,967,9.23,9257.69,11333.2,2075.55,7
21,22,39.22,33,544,30.88,15841.4,21335.7,5494.24,2
22,23,27.72,22,690,21.83,14255.0,19126.8,4871.81,6
23,24,62.75,91,282,49.41,16898.2,17695.5,797.279,1
24,25,22.12,44,712,17.42,12734.0,15749.4,3015.42,5
25,26,32.41,34,632,25.52,16179.7,20483.1,4303.44,5
26,27,38.3,111,501,30.16,16467.4,19188.3,2720.94,5
27,28,27.85,104,660,21.93,16008.9,18381.0,2372.1,15
28,29,13.18,23,984,10.38,10193.2,12969.1,2775.96,6
29,30,53.21,31,380,41.9,15084.0,20219.8,5135.8,13
30,31,62.34,40,287,49.09,13696.1,17891.6,4195.47,3
31,32,57.67,39,333,45.41,14712.8,19204.1,4491.27,14
32,33,17.32,43,819,13.64,10939.3,14185.1,3245.8,5
33,34,57.79,56,351,45.5,17517.5,20284.3,2766.79,1
34,35,35.36,123,582,27.84,17761.9,20579.5,2817.6,15
35,36,11.47,25,1036,9.03,9210.6,11882.9,2672.32,13
36,37,45.67,38,517,35.96,18950.9,23611.4,4660.47,11
37,38,8.75,72,1205,6.89,8336.9,10543.8,2206.85,15
38,39,11.4,106,1025,8.98,9842.08,11685.0,1842.92,11
39,40,33.25,45,584,26.18,14975.0,19418.0,4443.04,7
40,41,20.64,78,853,16.25,14576.2,17605.9,3029.67,7
41,42,18.53,73,842,14.59,12868.4,15602.3,2733.88,11
42,43,10.68,85,951,8.41,8157.7,10156.7,1998.98,10
43,44,27.72,89,678,21.83,16197.9,18794.2,2596.3,8
44,45,19.66,94,832,15.48,13668.8,16357.1,2688.28,3
45,46,46.79,112,392,36.84,16799.0,18341.7,1542.64,7
46,47,59.42,121,292,46.79,16704.0,17350.6,646.607,4
47,48,31.27,59,612,24.62,15362.9,19137.2,3774.36,14
48,49,53.95,54,362,42.48,15887.5,19529.9,3642.38,2
49,50,64.14,34,272,50.5,14241.0,17446.1,3205.08,8
50,51,57.24,51,311,45.07,13475.9,17801.6,4325.71,1
51,52,63.63,138,318,50.1,21342.6,20234.3,-1108.26,2
52,53,20.35,47,771,16.02,12383.5,15689.9,3306.39,6
53,54,53.48,27,327,42.11,12801.4,17488.0,4686.52,3
54,55,9.75,126,1039,7.68,8509.44,10130.2,1620.81,15
55,56,39.26,109,598,30.91,20369.7,23477.5,3107.79,1
56,57,51.6,62,400,40.63,16658.3,20640.0,3981.7,8
57,58,25.36,39,701,19.97,13939.1,17777.4,3838.3,12
58,59,59.52,116,287,46.87,16404.5,17082.2,677.74,9
59,60,56.69,75,302,44.64,15356.2,17120.4,1764.22,4
60,61,38.56,42,503,30.36,14542.4,19395.7,4853.24,9
61,62,33.63,47,588,26.48,15331.9,19774.4,4442.52,11
62,63,46.13,98,407,36.32,17578.9,18774.9,1196.03,9
63,64,34.29,58,518,27.0,13932.0,17762.2,3830.22,10
64,65,62.93,88,267,49.55,15013.6,16802.3,1788.66,9
65,66,56.2,136,363,44.25,20487.8,20400.6,-87.1504,9
66,67,54.75,65,381,43.11,16252.5,20859.8,4607.28,8
67,68,31.15,122,642,24.53,17956.0,19998.3,2042.34,9
68,69,31.51,107,594,24.81,16374.6,18716.9,2342.34,7
69,70,38.68,77,497,30.46,16478.9,19224.0,2745.1,2
70,71,25.29,70,732,19.91,15191.3,18512.3,3320.95,10
71,72,2.67,37,1250,2.1,2641.8,3337.5,695.7,8
72,73,12.62,33,960,9.94,9611.98,12115.2,2503.22,9
73,74,37.07,98,556,29.19,17368.1,20610.9,3242.87,5
74,75,25.69,117,751,20.23,16184.0,19293.2,3109.19,5
75,76,50.85,133,408,40.04,19539.5,20746.8,1207.28,2
76,77,52.18,64,336,41.09,15408.8,17532.5,2123.73,9
77,78,37.21,103,637,29.3,20920.2,23702.8,2782.57,5
78,79,54.34,78,326,42.79,15661.1,17714.8,2053.7,6
79,80,27.17,42,650,21.39,13839.3,17660.5,3821.17,10
80,81,1.28,36,1164,1.01,1159.48,1489.92,330.44,15
81,82,24.35,102,750,19.17,15911.1,18262.5,2351.4,14
82,83,37.47,49,573,29.5,16962.5,21470.3,4507.81,3
83,84,5.93,36,1042,4.67,4735.38,6179.06,1443.68,8
84,85,41.59,36,463,32.75,15654.5,19256.2,3601.67,8
85,86,5.85,58,1088,4.61,5163.2,6364.8,1201.6,13
86,87,23.38,64,797,18.41,14820.1,18633.9,3813.81,4
87,88,55.88,57,350,44.0,15224.0,19558.0,4334.0,3
88,89,63.8,65,316,50.24,17282.6,20160.8,2878.24,12
89,90,34.15,105,688,26.89,19575.9,23495.2,3919.28,8
90,91,13.98,75,1009,11.01,11549.5,14105.8,2556.33,6
91,92,50.69,39,358,39.91,14766.7,18147.0,3380.32,6
92,93,44.81,45,476,35.28,17534.2,21329.6,3795.4,6
93,94,35.38,34,598,27.86,16660.3,21157.2,4496.96,13
94,95,59.09,104,316,46.53,17216.1,18672.4,1456.34,8
95,96,61.13,158,327,48.13,20407.1,19989.5,-417.611,5
96,97,18.03,65,834,14.2,12055.8,15037.0,2981.22,1
97,98,46.96,23,399,36.98,14348.2,18737.0,4388.8,3
98,99,17.18,21,772,13.53,10188.1,13263.0,3074.87,9
99,100,50.27,23,371,39.58,14723.8,18650.2,3926.41,2
100,101,17.11,85,888,13.47,12769.6,15193.7,2424.12,1
101,102,40.81,41,568,32.13,18346.2,23180.1,4833.85,11
102,103,6.34,136,1234,4.99,6686.6,7823.56,1136.96,10
103,104,23.46,58,779,18.47,14203.4,18275.3,4071.91,3
104,105,40.01,53,540,31.5,17293.5,21605.4,5351.4,2
105,106,46.22,135,474,36.39,21215.4,21908.3,692.912,2
106,107,55.3,67,306,43.54,14455.3,16921.8,2466.52,11
107,108,34.29,125,609,27.0,18009.0,20882.6,2873.61,12
108,109,10.85,85,1048,8.54,9462.32,11370.8,1908.48,3
109,110,59.96,33,314,47.21,15343.2,18827.4,3484.19,3
110,111,33.64,68,550,26.49,14569.5,18502.0,3932.5,5
111,112,43.85,43,482,34.53,17230.5,21135.7,3905.23,13
112,113,33.05,67,642,26.02,17693.6,21218.1,3524.5,10
113,114,45.91,46,378,36.15,14170.8,17354.0,3183.18,15
114,115,2.58,146,1229,2.03,2744.56,3170.82,426.26,9
115,116,19.58,89,817,15.42,13338.3,15996.9,2658.56,3
