,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,2,126.8,8,0.0,16,4
1,2,1,22.39,15,0.0,169,4
2,3,1,62.46,14,0.0,66,4
3,4,2,59.84,2,0.0,241,5
4,5,2,28.38,13,0.0,140,5
5,6,2,160.32,1,0.0,70,5
6,7,1,72.36,15,0.0,244,6
7,8,3,23.07,15,0.0,155,6
8,9,2,44.78,15,22.39,169,6
9,10,2,28.86,12,0.0,171,11
10,11,2,64.62,5,0.0,29,11
11,12,1,3.38,4,0.0,39,11
12,13,2,82.46,15,0.0,62,16
13,14,2,173.44,10,0.0,202,16
14,15,1,64.82,12,0.0,12,16
15,16,3,121.41,3,0.0,197,17
16,17,2,133.76,7,0.0,13,17
17,18,4,85.92,11,0.0,196,17
18,19,4,37.44,1,0.0,210,18
19,20,4,224.36,10,0.0,50,18
20,21,1,2.91,13,0.0,157,18
21,22,1,82.92,3,0.0,162,19
22,23,3,190.2,8,126.8,16,19
23,24,1,79.98,15,0.0,74,19
24,25,1,88.17,3,0.0,150,20
25,26,2,118.04,11,0.0,137,20
26,27,1,67.31,4,0.0,154,20
27,28,1,56.6,7,0.0,68,23
28,29,2,90.28,9,0.0,243,23
29,30,1,51.53,1,0.0,58,23
30,31,2,135.56,12,0.0,72,25
31,32,4,157.2,5,0.0,212,25
32,33,1,40.91,1,0.0,96,25
33,34,1,2.43,14,0.0,11,28
34,35,1,50.34,1,0.0,201,28
35,36,1,66.39,9,0.0,182,28
36,37,2,28.86,12,28.86,171,30
37,38,2,155.48,7,0.0,125,30
38,39,4,76.44,14,0.0,31,30
39,40,4,99.64,10,0.0,55,35
40,41,1,76.6,10,0.0,236,35
41,42,2,28.48,11,0.0,240,35
42,43,3,50.43,1,0.0,63,36
43,44,3,152.76,14,0.0,104,36
44,45,3,113.91,1,0.0,69,36
45,46,1,3.19,8,0.0,2,37
46,47,1,23.26,11,0.0,21,37
47,48,3,248.76,3,82.92,162,37
48,49,1,53.2,2,0.0,149,40
