,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,4,215.08,5,0.0,99,3
1,2,1,5.55,4,0.0,193,3
2,3,1,67.42,15,0.0,152,3
3,4,2,47.98,6,0.0,112,4
4,5,2,36.36,5,0.0,65,4
5,6,4,140.68,6,0.0,204,4
6,7,1,20.36,1,0.0,162,7
7,8,2,45.62,8,0.0,56,7
8,9,2,30.22,14,0.0,21,7
9,10,1,24.15,5,0.0,90,8
10,11,2,110.44,10,0.0,44,8
11,12,4,56.72,7,0.0,153,8
12,13,3,207.6,15,0.0,125,9
13,14,3,138.21,4,0.0,61,9
14,15,4,24.44,9,0.0,183,9
15,16,2,79.18,2,0.0,182,10
16,17,3,77.19,7,0.0,7,10
17,18,1,49.96,13,0.0,67,10
18,19,2,110.44,10,110.44,44,11
19,20,4,74.24,4,0.0,201,11
20,21,2,98.54,7,0.0,172,11
21,22,3,47.73,14,0.0,195,12
22,23,1,43.4,7,0.0,224,12
23,24,2,57.92,10,0.0,55,12
24,25,3,136.44,6,0.0,202,13
25,26,4,197.08,7,98.54,172,13
26,27,1,8.7,3,0.0,245,13
27,28,1,16.14,7,0.0,96,15
28,29,1,63.66,1,0.0,100,15
29,30,2,32.58,11,0.0,159,15
30,31,3,27.3,3,0.0,131,19
31,32,1,8.7,3,8.7,245,19
32,33,2,110.44,10,220.88,44,19
33,34,3,15.66,13,0.0,24,21
34,35,2,98.86,12,0.0,126,21
35,36,4,186.72,8,0.0,226,21
36,37,3,109.56,5,0.0,128,22
37,38,1,45.35,10,0.0,145,22
38,39,3,173.97,6,0.0,234,22
39,40,2,70.12,5,0.0,97,23
40,41,2,99.02,7,0.0,6,23
41,42,4,91.24,8,45.62,56,23
42,43,4,20.88,13,15.66,24,24
43,44,3,51.57,2,0.0,214,24
44,45,3,52.08,11,0.0,1,24
45,46,1,54.76,10,0.0,4,26
46,47,1,30.78,15,0.0,91,26
47,48,1,67.38,12,0.0,37,26
48,49,2,9.92,2,0.0,194,27
49,50,2,49.54,9,0.0,95,27
50,51,4,32.4,15,0.0,98,27
51,52,1,32.76,4,0.0,57,28
52,53,1,16.08,14,0.0,102,28
53,54,2,90.58,5,0.0,75,28
54,55,1,21.62,15,0.0,86,31
55,56,2,32.58,11,32.58,159,31
56,57,4,184.56,15,0.0,111,31
57,58,4,146.08,5,109.56,128,32
58,59,3,43.08,8,0.0,219,32
59,60,3,130.2,7,43.4,224,32
60,61,4,75.84,13,0.0,104,34
61,62,3,63.72,11,0.0,33,34
62,63,1,24.77,9,49.54,95,34
63,64,4,111.08,11,0.0,31,36
64,65,3,79.32,10,0.0,147,36
65,66,4,218.72,12,0.0,109,36
66,67,2,70.12,5,70.12,97,37
67,68,3,106.17,3,0.0,107,37
68,69,4,55.2,13,0.0,239,37
69,70,4,259.6,11,0.0,207,38
70,71,1,47.55,13,0.0,62,38
71,72,4,91.24,8,136.86,56,38
72,73,4,195.8,15,0.0,42,39
73,74,3,7.8,3,0.0,28,39
74,75,2,99.68,15,0.0,187,39
75,76,2,10.22,6,0.0,93,40
76,77,1,8.27,1,0.0,228,40
77,78,3,18.69,2,0.0,16,40
78,79,1,29.84,9,0.0,196,43
79,80,1,62.27,8,0.0,120,43
80,81,3,190.98,1,63.66,100,43
81,82,2,101.24,8,0.0,248,46
82,83,1,62.27,8,62.27,120,46
83,84,1,66.71,10,0.0,163,46
84,85,4,88.12,13,0.0,199,47
85,86,2,90.96,6,136.44,202,47
86,87,2,40.72,1,20.36,162,47
87,88,1,31.69,7,0.0,110,5
88,89,1,5.15,8,0.0,232,5
89,90,2,121.8,2,0.0,123,5
90,91,1,55.01,5,0.0,168,17
91,92,3,45.33,14,30.22,21,17
92,93,1,3.49,13,0.0,154,17
93,94,4,138.52,4,0.0,132,26
94,95,3,72.45,5,24.15,90,26
95,96,4,51.56,5,0.0,209,26
96,97,3,72.45,5,-1507.73,90,30
97,98,1,4.96,2,9.92,194,30
98,99,4,17.16,12,0.0,88,30
99,100,4,52.56,1,0.0,206,40
100,101,2,86.52,7,0.0,47,40
101,102,3,83.31,11,111.08,31,40
102,103,4,24.92,2,18.69,16,41
103,104,4,181.4,10,45.35,145,41
104,105,2,53.6,10,0.0,79,41
105,106,2,80.88,3,0.0,173,44
106,107,3,74.85,13,0.0,116,44
107,108,2,70.72,1,0.0,8,44
108,109,2,88.56,1,0.0,203,45
109,110,1,8.1,15,32.4,98,45
110,111,3,24.51,8,0.0,69,45
111,112,2,21.46,3,0.0,139,14
112,113,1,43.4,7,173.6,224,14
113,114,1,15.55,15,0.0,118,14
114,115,2,12.22,9,24.44,183,18
115,116,1,52.02,14,0.0,101,18
116,117,4,76.32,14,0.0,179,18
117,118,1,37.5,9,0.0,218,29
118,119,2,47.04,6,0.0,222,29
119,120,1,51.81,14,0.0,39,29
120,121,4,33.6,10,0.0,77,37
121,122,4,22.2,4,5.55,193,37
122,123,4,58.84,6,0.0,190,37
123,124,3,165.03,5,55.01,168,42
124,125,1,4.23,12,0.0,59,42
125,126,1,23.92,4,0.0,82,42
126,127,2,37.92,13,75.84,104,46
127,128,1,21.85,5,0.0,2,46
128,129,2,51.46,8,0.0,156,46
129,130,2,98.86,12,98.86,126,49
130,131,2,5.24,4,0.0,150,49
131,132,1,6.85,7,0.0,178,49
132,133,2,80.94,1,0.0,43,2
133,134,2,47.7,1,0.0,165,2
134,135,1,60.64,5,0.0,92,2
135,136,2,42.48,11,63.72,33,12
136,137,3,25.2,10,33.6,77,12
137,138,2,59.68,9,29.84,196,12
138,139,4,9.92,13,0.0,171,19
139,140,1,17.36,11,52.08,1,19
140,141,3,93.42,2,0.0,250,19
141,142,3,196.17,4,0.0,135,20
142,143,1,66.71,10,66.71,163,20
143,144,1,11.86,14,0.0,5,20
144,145,4,25.2,1,0.0,181,30
145,146,3,85.56,12,0.0,231,30
146,147,1,10.85,3,0.0,247,30
147,148,3,100.29,8,0.0,136,33
148,149,1,5.55,4,27.75,193,33
149,150,4,10.48,4,5.24,150,33
150,151,2,75.0,9,37.5,218,35
151,152,2,45.64,6,0.0,223,35
152,153,1,43.92,8,0.0,58,35
153,154,3,183.72,4,0.0,53,48
154,155,1,53.77,5,215.08,99,48
155,156,2,51.46,8,51.46,156,48
156,157,2,26.28,1,52.56,206,49
157,158,2,38.14,11,0.0,192,49
158,159,1,32.76,4,32.76,57,49
159,160,2,69.26,4,138.52,132,1
160,161,3,70.56,6,47.04,222,1
161,162,1,56.76,2,0.0,41,1
162,163,4,91.24,8,228.1,56,3
163,164,2,42.64,13,0.0,169,3
164,165,1,4.29,12,17.16,88,3
165,166,1,46.24,12,0.0,45,6
166,167,4,24.44,9,36.66,183,6
167,168,4,68.76,2,51.57,214,6
168,169,2,75.0,9,112.5,218,15
169,170,1,28.52,12,85.56,231,15
170,171,1,52.02,14,52.02,101,15
171,172,3,86.88,10,57.92,55,16
172,173,1,67.05,9,0.0,211,16
173,174,2,63.38,7,-2836.43,110,16
174,175,2,108.24,9,0.0,40,24
175,176,2,38.64,12,0.0,38,24
176,177,3,13.44,15,0.0,157,24
177,178,4,140.44,2,0.0,121,28
178,179,2,99.68,15,99.68,187,28
179,180,4,5.8,2,0.0,68,28
180,181,1,3.49,13,3.49,154,32
181,182,1,36.51,11,0.0,83,32
182,183,1,24.15,5,-1435.28,90,32
183,184,2,99.1,1,0.0,36,3
184,185,2,73.04,5,255.64,128,3
185,186,3,16.23,11,0.0,177,3
186,187,1,19.32,12,38.64,38,4
187,188,2,126.5,15,0.0,221,4
188,189,2,33.82,5,0.0,241,4
189,190,3,39.42,1,78.84,206,9
190,191,3,7.44,13,9.92,171,9
191,192,2,125.16,13,0.0,197,9
192,193,1,54.68,12,218.72,109,10
193,194,2,43.24,15,21.62,86,10
194,195,1,39.59,2,79.18,182,10
195,196,1,36.73,9,0.0,80,11
196,197,1,67.4,3,0.0,149,11
197,198,1,3.64,9,0.0,186,11
198,199,4,235.76,2,0.0,78,12
199,200,1,2.48,13,17.36,171,12
200,201,3,54.54,5,36.36,65,12
201,202,1,46.73,11,0.0,133,13
202,203,1,46.68,8,186.72,226,13
203,204,3,54.54,5,90.9,65,13
204,205,1,30.29,15,0.0,35,16
205,206,4,151.08,7,0.0,119,16
206,207,2,40.72,1,61.08,162,16
207,208,2,99.92,13,49.96,67,18
208,209,1,4.96,2,14.88,194,18
209,210,1,67.42,15,67.42,152,18
210,211,4,19.84,2,19.84,194,19
211,212,1,46.14,15,184.56,111,19
212,213,2,18.24,4,0.0,174,19
213,214,3,24.3,15,40.5,98,21
214,215,4,251.36,5,0.0,29,21
215,216,1,43.92,8,43.92,58,21
216,217,2,73.46,9,36.73,80,23
217,218,4,102.16,9,0.0,200,23
218,219,2,8.96,15,13.44,157,23
219,220,4,227.04,2,56.76,41,24
220,221,1,19.07,11,38.14,192,24
221,222,2,7.28,9,3.64,186,24
222,223,1,21.62,15,64.86,86,25
223,224,1,21.85,5,21.85,2,25
224,225,2,69.44,12,0.0,138,25
225,226,4,77.28,12,-858.54,38,26
226,227,1,3.47,13,0.0,46,26
227,228,3,155.43,14,51.81,39,26
228,229,4,22.2,4,33.3,193,29
229,230,2,68.36,2,0.0,3,29
230,231,1,69.2,15,207.6,125,29
231,232,3,7.86,4,15.72,150,30
232,233,3,198.18,7,0.0,17,30
233,234,4,126.76,7,-2773.05,110,30
234,235,4,126.04,14,0.0,170,31
235,236,4,68.76,2,120.33,214,31
236,237,3,109.53,11,36.51,83,31
237,238,3,113.31,7,151.08,119,32
238,239,1,35.15,1,0.0,72,32
239,240,4,115.84,10,144.8,55,32
240,241,2,73.46,9,110.19,80,33
241,242,2,57.04,12,114.08,231,33
242,243,3,11.97,4,0.0,63,33
243,244,4,146.92,9,183.65,80,36
244,245,4,127.8,9,0.0,81,36
245,246,2,2.9,2,5.8,68,36
246,247,2,65.52,4,65.52,57,37
247,248,2,121.98,10,0.0,180,37
248,249,2,16.54,1,8.27,228,37
249,250,4,102.16,9,102.16,200,38
250,251,2,68.72,8,0.0,23,38
251,252,3,181.92,5,60.64,92,38
252,253,3,45.33,14,75.55,21,39
253,254,2,51.08,9,204.32,200,39
254,255,4,177.12,1,88.56,203,39
255,256,3,101.85,15,0.0,12,40
256,257,2,126.86,14,0.0,140,40
257,258,3,70.56,6,117.6,222,40
258,259,3,130.2,7,217.0,224,41
259,260,3,160.17,12,0.0,54,41
260,261,1,47.55,13,47.55,62,41
261,262,1,22.3,10,0.0,115,43
262,263,3,45.33,14,120.88,21,43
263,264,3,86.88,10,260.64,55,43
264,265,2,111.62,6,0.0,242,44
265,266,2,124.54,8,124.54,120,44
266,267,2,112.42,4,0.0,176,44
267,268,1,35.39,3,106.17,107,46
268,269,4,198.2,1,99.1,36,46
269,270,1,14.18,7,56.72,153,46
270,271,1,58.8,7,0.0,184,47
271,272,4,223.24,6,111.62,242,47
272,273,2,16.8,10,-750.36,77,47
273,274,4,20.88,13,36.54,24,1
274,275,1,14.36,8,43.08,219,1
275,276,3,91.89,7,0.0,175,1
276,277,1,2.6,3,7.8,28,2
277,278,4,124.56,2,93.42,250,2
278,279,4,84.96,11,106.2,33,2
279,280,2,70.22,2,140.44,121,13
280,281,1,34.63,4,207.78,132,13
281,282,1,67.42,15,134.84,152,13
282,283,1,25.73,8,102.92,156,15
283,284,2,15.48,9,0.0,19,15
284,285,2,4.96,13,19.84,171,15
285,286,4,169.32,15,0.0,106,20
286,287,2,86.26,1,0.0,227,20
287,288,4,64.32,14,16.08,102,20
288,289,2,84.66,15,169.32,106,23
289,290,1,3.49,13,6.98,154,23
290,291,4,92.08,14,0.0,246,23
291,292,4,52.56,1,118.26,206,28
292,293,2,126.86,14,126.86,140,28
293,294,4,16.92,12,4.23,59,28
294,295,4,18.24,2,0.0,188,34
295,296,1,55.01,5,-904.16,168,34
296,297,2,75.54,7,264.39,119,34
297,298,2,66.86,8,100.29,136,35
298,299,1,53.06,11,0.0,51,35
299,300,1,6.23,2,43.61,16,35
300,301,2,30.9,7,0.0,34,36
301,302,2,6.94,13,3.47,46,36
302,303,2,15.48,9,15.48,19,36
303,304,3,80.4,10,53.6,79,37
304,305,1,36.51,11,146.04,83,37
305,306,1,30.29,15,30.29,35,37
306,307,3,105.45,1,35.15,72,42
307,308,4,33.6,10,-733.56,77,42
308,309,1,53.39,12,160.17,54,42
309,310,1,3.71,2,0.0,235,14
310,311,3,113.31,7,339.93,119,14
311,312,2,40.72,1,101.8,162,14
312,313,3,98.28,4,131.04,57,15
313,314,1,26.44,10,79.32,147,15
314,315,1,22.45,15,0.0,167,15
315,316,3,23.22,9,30.96,19,20
316,317,1,17.19,2,189.09,214,20
317,318,1,34.87,7,0.0,160,20
318,319,4,68.32,2,0.0,15,22
319,320,3,146.85,15,195.8,42,22
320,321,2,117.92,15,0.0,210,22
321,322,3,12.69,12,21.15,59,39
322,323,2,26.28,1,170.82,206,39
323,324,1,30.63,7,91.89,175,39
324,325,1,16.29,11,65.16,159,46
325,326,2,21.46,3,21.46,139,46
326,327,2,97.16,3,0.0,94,46
327,328,1,26.44,10,105.76,147,47
328,329,4,16.92,12,33.84,59,47
329,330,3,24.81,1,24.81,228,47
330,331,2,16.8,10,-699.96,77,48
331,332,4,22.2,4,55.5,193,48
332,333,4,124.56,2,217.98,250,48
333,334,4,81.44,1,142.52,162,5
334,335,3,7.86,4,23.58,150,5
335,336,3,93.42,2,342.54,250,5
336,337,1,12.89,5,51.56,209,8
337,338,4,80.16,6,0.0,30,8
338,339,1,3.64,9,10.92,186,8
339,340,2,18.24,4,18.24,174,19
340,341,1,4.48,15,22.4,157,19
341,342,3,46.35,7,30.9,34,19
342,343,2,34.38,2,206.28,214,26
343,344,2,51.08,9,255.4,200,26
344,345,2,74.78,7,0.0,225,26
345,346,4,19.84,2,39.68,194,40
346,347,3,42.54,7,70.9,153,40
347,348,2,16.34,8,24.51,69,40
348,349,1,16.08,14,80.4,102,48
349,350,2,5.24,4,31.44,150,48
350,351,1,58.96,15,117.92,210,48
351,352,2,44.06,13,88.12,199,3
352,353,1,5.89,4,0.0,191,3
353,354,3,149.52,15,199.36,187,3
354,355,2,25.78,5,64.45,209,6
355,356,1,3.47,13,10.41,46,6
356,357,1,63.03,14,0.0,11,6
357,358,4,19.8,6,0.0,213,9
358,359,3,140.19,11,46.73,133,9
359,360,1,60.9,2,121.8,123,9
360,361,4,91.28,6,45.64,223,11
361,362,1,13.14,1,197.1,206,11
362,363,1,62.58,13,125.16,197,11
363,364,2,19.46,3,0.0,129,36
364,365,1,67.16,10,0.0,212,36
365,366,1,24.51,2,0.0,134,36
366,367,1,3.47,13,13.88,46,49
367,368,1,67.38,12,67.38,37,49
368,369,1,67.42,15,202.26,152,49
369,370,1,30.29,15,60.58,35,50
370,371,4,47.44,14,11.86,5,50
371,372,3,45.33,14,166.21,21,50
372,373,1,36.73,9,330.57,80,1
373,374,4,5.8,2,8.7,68,1
374,375,3,15.45,8,5.15,232,1
375,376,1,15.91,14,47.73,195,3
376,377,1,13.8,13,55.2,239,3
377,378,3,135.87,5,90.58,75,3
378,379,2,72.04,2,0.0,205,5
379,380,3,105.45,1,140.6,72,5
380,381,3,43.23,2,0.0,233,5
381,382,2,10.44,13,-262.62,24,8
382,383,1,18.89,15,0.0,13,8
383,384,2,51.08,9,306.48,200,8
384,385,4,188.52,9,0.0,137,9
385,386,1,60.23,11,0.0,26,9
386,387,3,26.1,3,17.4,245,9
387,388,2,86.26,1,86.26,227,10
388,389,2,80.88,3,80.88,173,10
389,390,2,65.52,4,229.32,57,10
390,391,4,19.8,6,19.8,213,13
391,392,4,259.6,11,259.6,207,13
392,393,1,25.73,8,128.65,156,13
393,394,1,6.23,2,49.84,16,14
394,395,1,6.85,7,6.85,178,14
395,396,3,66.9,10,22.3,115,14
396,397,3,130.2,7,347.2,224,16
397,398,1,12.89,5,90.23,209,16
398,399,1,34.72,12,-2236.5,138,16
399,400,1,61.2,7,0.0,10,20
400,401,1,20.36,1,223.96,162,20
401,402,4,177.12,1,265.68,203,20
402,403,1,54.57,9,0.0,49,21
403,404,4,96.6,5,-1411.13,90,21
404,405,2,88.84,9,0.0,243,21
405,406,4,178.2,8,0.0,249,22
406,407,1,40.44,3,161.76,173,22
407,408,1,34.18,2,68.36,3,22
408,409,1,19.08,14,76.32,179,23
409,410,2,89.1,8,178.2,249,23
410,411,1,50.62,8,101.24,248,23
411,412,4,21.64,11,16.23,177,26
412,413,3,146.85,15,342.65,42,26
413,414,4,139.68,14,0.0,52,26
414,415,2,137.02,5,0.0,146,28
415,416,1,36.51,11,182.55,83,28
416,417,3,161.31,5,268.85,99,28
417,418,1,13.14,1,210.24,206,30
418,419,1,6.23,2,56.07,16,30
419,420,4,252.12,14,63.03,11,30
420,421,2,132.12,7,198.18,17,31
421,422,1,24.77,9,74.31,95,31
422,423,2,34.6,2,0.0,143,31
423,424,4,161.76,3,202.2,173,32
424,425,2,99.92,13,149.88,67,32
425,426,3,55.68,4,74.24,201,32
426,427,4,51.56,5,103.12,209,36
427,428,2,49.9,13,74.85,116,36
428,429,2,98.86,12,197.72,126,36
429,430,1,23.99,6,47.98,112,37
430,431,2,12.6,1,25.2,181,37
431,432,2,125.68,5,251.36,29,37
432,433,4,98.04,2,24.51,134,39
433,434,1,41.94,7,0.0,127,39
434,435,2,42.64,13,42.64,169,39
435,436,3,140.04,8,233.4,226,40
436,437,3,11.13,2,3.71,235,40
437,438,4,17.92,15,26.88,157,40
438,439,3,83.31,11,194.39,31,42
439,440,4,69.2,2,34.6,143,42
440,441,1,18.56,4,129.92,201,42
441,442,4,146.92,9,367.3,80,43
442,443,4,51.68,12,0.0,84,43
443,444,4,14.84,2,14.84,235,43
444,445,4,20.88,13,-252.18,24,45
445,446,1,36.51,11,219.06,83,45
446,447,1,50.62,8,151.86,248,45
447,448,3,201.48,10,67.16,212,46
448,449,3,68.85,2,0.0,22,46
449,450,2,51.4,5,0.0,230,46
450,451,1,31.69,7,-2646.29,110,48
451,452,2,99.92,13,249.8,67,48
452,453,1,18.96,13,113.76,104,48
453,454,3,16.23,11,37.87,177,2
454,455,2,18.2,3,27.3,131,2
455,456,1,5.22,13,-231.3,24,2
456,457,4,34.8,3,43.5,245,4
457,458,1,49.55,1,297.3,36,4
458,459,2,52.88,10,132.2,147,4
459,460,1,53.06,11,53.06,51,11
460,461,2,124.54,8,249.08,120,11
461,462,2,18.24,4,36.48,174,11
462,463,3,18.33,9,61.1,183,17
463,464,1,60.23,11,60.23,26,17
464,465,3,14.88,2,59.52,194,17
465,466,3,77.19,7,77.19,7,18
466,467,2,31.82,14,63.64,195,18
467,468,3,56.67,15,18.89,13,18
468,469,2,137.82,4,0.0,113,19
469,470,4,20.88,13,-226.08,24,19
470,471,4,33.08,1,49.62,228,19
471,472,3,149.52,15,348.88,187,23
472,473,2,27.04,5,0.0,114,23
473,474,1,24.77,9,99.08,95,23
