,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,8.01,41,1209,7.22,8620.68,9684.09,1063.41,8
1,2,47.85,120,510,43.11,26167.8,24403.5,-1764.27,9
2,3,55.0,65,458,49.55,23684.9,25190.0,1505.1,10
3,4,3.46,84,1278,3.12,4124.64,4421.88,297.24,8
4,5,48.63,44,512,43.81,21992.6,24898.6,2905.94,3
5,6,21.2,92,910,19.1,17954.0,19292.0,1338.0,9
6,7,44.67,43,561,40.24,22453.9,25059.9,2605.95,1
7,8,15.48,56,1095,13.95,15275.3,16950.6,1675.35,9
8,9,10.76,125,1133,9.69,11715.2,12191.1,475.871,5
9,10,46.35,33,541,41.76,21882.2,25075.3,3193.11,2
10,11,3.94,40,1399,3.55,4909.65,5512.06,602.41,15
11,12,12.28,61,1144,11.06,13095.0,14048.3,953.278,14
12,13,3.56,77,1350,3.21,4439.43,4806.0,366.57,13
13,14,30.06,62,740,27.08,20689.1,22244.4,1555.28,11
14,15,53.46,73,452,48.16,22057.3,24163.9,2106.64,15
15,16,29.19,26,825,26.3,21566.0,24081.8,2515.75,10
16,17,56.23,40,477,50.66,24418.1,26821.7,2403.59,4
17,18,53.2,33,542,47.93,24923.6,28834.4,3910.8,11
18,19,2.24,83,1357,2.02,2825.98,3039.68,213.7,7
19,20,51.17,40,447,46.1,21021.6,22873.0,1851.39,12
20,21,24.01,21,996,21.63,21089.2,23914.0,2824.71,13
21,22,50.63,81,522,45.61,26499.4,26428.9,-70.5508,5
22,23,55.93,48,402,50.39,20407.9,22483.9,2075.91,9
23,24,11.56,56,1161,10.41,11992.3,13421.2,1428.84,9
24,25,37.0,56,720,33.33,25097.5,26640.0,1542.51,8
25,26,34.17,85,711,30.78,23300.5,24294.9,994.408,6
26,27,8.21,31,1159,7.4,8376.8,9515.39,1138.59,13
27,28,13.91,48,1119,12.53,14209.0,15565.3,1356.27,12
28,29,16.27,99,1069,14.66,16697.7,17392.6,694.891,12
29,30,37.4,141,623,33.69,24930.6,23300.2,-1630.4,12
30,31,46.58,36,519,41.96,21105.9,24175.0,3069.14,14
31,32,23.02,69,894,20.74,18894.1,20579.9,1685.74,11
32,33,19.47,50,1084,17.54,19101.1,21105.5,2004.42,3
33,34,15.94,41,1026,14.36,14934.4,16354.4,1420.04,14
34,35,53.02,137,506,47.77,29760.7,26828.1,-2932.59,9
35,36,24.86,49,883,22.4,20182.4,21951.4,1768.98,4
36,37,5.35,101,1305,4.82,6661.24,6981.75,320.51,3
37,38,16.18,38,1229,14.58,17831.3,19885.2,2053.88,5
38,39,25.39,45,862,22.87,19279.4,21886.2,2606.77,5
39,40,34.65,30,670,31.22,20917.4,23215.5,2298.1,11
40,41,33.79,25,725,30.44,20851.4,24497.8,3646.35,5
41,42,45.24,44,536,40.76,22581.0,24248.6,1667.6,5
42,43,2.13,30,1442,1.92,2757.12,3071.46,314.341,8
43,44,13.8,157,1050,12.43,14679.8,14490.0,1513.08,2
44,45,6.27,102,1288,5.65,7672.7,8075.76,403.06,14
45,46,51.9,67,497,46.76,25156.9,25794.3,637.422,1
46,47,46.36,55,472,41.77,19924.3,21881.9,1957.63,15
47,48,34.73,49,626,31.29,20463.7,21741.0,1277.32,2
48,49,28.49,118,747,25.67,21306.1,21282.0,-24.0723,14
49,50,34.57,62,613,31.14,20085.3,21191.4,1106.11,11
50,51,37.65,85,682,33.92,24456.3,25677.3,1220.98,8
51,52,2.59,123,1496,2.33,3644.12,3874.64,230.52,3
52,53,36.09,52,670,32.51,21619.1,24180.3,2561.15,8
53,54,9.97,41,1207,8.98,10910.7,12033.8,1123.09,12
