,idVenda,Quantidade,vendaValor,Departamento,prodLucro,Produto_idProduto,Cliente_idCliente
0,1,1,2.59,8,0.0,145,3
1,2,4,188.2,2,0.0,222,3
2,3,3,8.73,6,0.0,191,3
3,4,3,104.22,14,0.0,147,4
4,5,2,55.96,9,0.0,105,4
5,6,3,124.56,9,0.0,117,4
6,7,2,148.58,14,0.0,203,6
7,8,3,7.77,8,2.59,145,6
8,9,1,73.85,13,0.0,217,6
9,10,1,77.28,11,0.0,164,7
10,11,1,12.23,5,0.0,18,7
11,12,1,19.56,13,0.0,76,7
12,13,3,131.52,8,0.0,124,9
13,14,3,118.44,8,0.0,186,9
14,15,3,11.7,10,0.0,146,9
15,16,3,59.91,14,0.0,178,11
16,17,1,65.22,11,0.0,195,11
17,18,2,69.48,14,104.22,147,11
18,19,3,129.84,2,0.0,44,15
19,20,2,39.54,15,0.0,197,15
20,21,3,141.15,2,188.2,222,15
21,22,2,38.72,6,0.0,198,16
22,23,2,5.94,12,0.0,204,16
23,24,4,51.12,4,0.0,99,16
24,25,1,5.12,6,0.0,207,19
25,26,1,77.91,10,0.0,229,19
26,27,3,40.77,3,0.0,165,19
27,28,3,10.95,14,0.0,1,20
28,29,2,143.6,5,0.0,248,20
29,30,1,48.87,13,0.0,32,20
30,31,1,46.36,7,0.0,182,27
31,32,1,41.66,3,0.0,50,27
32,33,2,51.48,1,0.0,77,27
33,34,3,202.53,7,0.0,177,30
34,35,2,54.54,3,0.0,226,30
35,36,2,47.28,12,0.0,98,30
36,37,2,38.72,6,38.72,198,31
37,38,2,35.1,1,0.0,88,31
38,39,2,77.68,12,0.0,116,31
39,40,3,55.83,8,0.0,28,33
40,41,4,254.2,7,0.0,100,33
41,42,2,55.96,9,55.96,105,33
42,43,2,112.4,5,0.0,183,35
43,44,1,6.0,9,0.0,154,35
44,45,4,59.6,8,0.0,68,35
45,46,2,35.1,1,35.1,88,37
46,47,4,138.96,14,173.7,147,37
47,48,2,38.26,9,0.0,211,37
48,49,1,2.59,8,10.36,145,38
49,50,2,142.76,8,0.0,89,38
50,51,2,39.12,13,19.56,76,38
51,52,4,252.48,13,0.0,180,42
52,53,2,18.32,11,0.0,133,42
53,54,1,5.13,7,0.0,201,42
54,55,3,124.98,3,41.66,50,43
55,56,1,2.97,12,5.94,204,43
56,57,4,145.68,2,0.0,41,43
57,58,3,83.94,9,111.92,105,46
58,59,3,218.31,11,0.0,2,46
59,60,3,33.09,8,0.0,168,46
60,61,1,5.12,6,5.12,207,48
61,62,1,74.09,1,0.0,46,48
62,63,4,299.24,1,0.0,169,48
63,64,2,123.5,4,0.0,163,49
64,65,1,68.84,15,0.0,93,49
65,66,2,64.52,6,0.0,109,49
66,67,2,114.1,8,0.0,209,5
67,68,1,80.55,10,0.0,152,5
68,69,1,19.56,13,58.68,76,5
69,70,1,20.05,11,0.0,239,7
70,71,2,87.84,11,0.0,82,7
71,72,4,14.4,2,0.0,80,7
72,73,2,112.4,5,112.4,183,8
73,74,1,7.66,14,0.0,237,8
74,75,4,51.12,4,51.12,99,8
75,76,1,72.77,11,218.31,2,10
76,77,1,32.56,4,0.0,16,10
77,78,2,134.56,4,0.0,227,10
78,79,3,131.52,8,131.52,124,13
79,80,1,18.61,8,55.83,28,13
80,81,1,34.13,2,0.0,62,13
81,82,3,75.57,2,0.0,49,17
82,83,2,142.7,8,0.0,24,17
83,84,1,36.86,1,0.0,176,17
84,85,3,33.09,8,33.09,168,18
85,86,2,37.6,14,0.0,179,18
86,87,1,73.85,13,73.85,217,18
87,88,1,76.58,15,0.0,228,22
88,89,4,226.32,6,0.0,106,22
89,90,2,83.78,9,0.0,138,22
90,91,1,49.85,7,0.0,85,24
91,92,1,12.78,4,102.24,99,24
92,93,3,40.77,3,40.77,165,24
93,94,1,22.48,11,0.0,121,25
94,95,1,69.71,14,0.0,47,25
95,96,2,62.88,11,0.0,19,25
96,97,3,94.47,9,0.0,174,28
97,98,3,75.57,2,75.57,49,28
98,99,1,7.66,14,7.66,237,28
99,100,1,19.32,2,0.0,218,32
100,101,1,43.62,4,0.0,8,32
101,102,4,199.4,7,49.85,85,32
102,103,1,32.14,15,0.0,238,35
103,104,4,79.88,14,59.91,178,35
104,105,1,39.26,14,0.0,122,35
105,106,1,25.75,15,0.0,119,40
106,107,4,125.76,11,62.88,19,40
107,108,3,180.6,14,0.0,193,40
108,109,2,102.44,6,0.0,233,44
109,110,3,22.32,9,0.0,132,44
110,111,4,138.96,14,312.66,147,44
111,112,4,112.32,1,0.0,51,3
112,113,1,72.57,11,0.0,104,3
113,114,4,14.6,14,10.95,1,3
114,115,1,19.77,15,39.54,197,5
115,116,1,74.81,12,0.0,216,5
116,117,3,93.99,4,0.0,167,5
117,118,4,25.04,1,0.0,81,11
118,119,1,22.8,10,0.0,221,11
119,120,4,79.88,14,139.79,178,11
120,121,3,68.01,7,0.0,219,23
121,122,1,9.92,2,0.0,21,23
122,123,2,33.72,12,0.0,91,23
123,124,2,120.02,10,0.0,202,24
124,125,1,3.9,10,11.7,146,24
125,126,2,31.44,1,0.0,190,24
126,127,1,30.29,10,0.0,131,28
127,128,1,31.44,11,188.64,19,28
128,129,1,16.97,5,0.0,137,28
129,130,1,6.46,14,0.0,12,41
130,131,2,18.32,11,18.32,133,41
131,132,3,83.94,9,195.86,105,41
132,133,1,23.64,12,47.28,98,1
133,134,2,62.1,9,0.0,220,1
134,135,1,13.59,3,81.54,165,1
135,136,1,19.13,9,38.26,211,14
136,137,1,16.65,10,0.0,232,14
137,138,1,77.04,11,0.0,128,14
138,139,2,74.22,13,0.0,161,29
139,140,1,74.29,14,148.58,203,29
140,141,1,18.2,13,0.0,52,29
141,142,3,32.76,15,0.0,38,36
142,143,1,55.3,15,0.0,107,36
143,144,2,7.3,14,25.55,1,36
144,145,1,58.27,9,0.0,3,39
145,146,1,28.25,12,0.0,25,39
146,147,3,29.82,8,0.0,155,39
147,148,1,18.8,14,-878.7,179,45
148,149,2,33.72,12,33.72,91,45
149,150,2,19.56,7,0.0,212,45
150,151,2,62.98,9,94.47,174,10
151,152,2,12.0,9,6.0,154,10
152,153,4,20.52,7,5.13,201,10
153,154,2,17.7,11,0.0,148,11
154,155,3,15.39,7,25.65,201,11
155,156,2,7.02,2,0.0,23,11
156,157,2,76.66,3,0.0,130,20
157,158,2,12.6,10,0.0,72,20
158,159,1,74.81,12,74.81,216,20
159,160,4,176.12,3,0.0,158,21
160,161,4,110.28,8,0.0,126,21
161,162,3,113.43,10,0.0,55,21
162,163,3,90.87,10,30.29,131,47
163,164,2,16.28,7,0.0,234,47
164,165,1,12.48,9,0.0,144,47
165,166,1,19.13,9,57.39,211,1
166,167,1,14.9,8,59.6,68,1
167,168,2,106.58,4,0.0,84,1
168,169,1,30.94,12,0.0,13,3
169,170,4,269.12,4,134.56,227,3
170,171,2,68.26,2,34.13,62,3
171,172,3,203.01,4,0.0,40,4
172,173,1,63.56,15,0.0,142,4
173,174,1,18.8,14,-859.9,179,4
174,175,1,16.65,10,16.65,232,6
175,176,2,55.96,9,279.8,105,6
176,177,1,39.48,8,118.44,186,6
177,178,3,162.87,7,0.0,151,7
178,179,2,75.78,15,0.0,139,7
179,180,2,10.26,7,41.04,201,7
180,181,1,46.67,8,0.0,94,8
181,182,1,12.96,8,0.0,231,8
182,183,2,12.92,14,6.46,12,8
183,184,4,125.96,9,157.45,174,10
184,185,1,58.49,14,0.0,30,10
185,186,2,157.52,6,0.0,57,10
186,187,2,29.8,8,74.5,68,13
187,188,3,18.0,9,18.0,154,13
188,189,3,70.92,12,70.92,98,13
189,190,3,198.45,13,0.0,187,15
190,191,4,8.4,9,0.0,242,15
191,192,2,135.5,11,0.0,235,15
192,193,3,151.41,6,0.0,61,17
193,194,3,68.4,10,22.8,221,17
194,195,1,40.64,12,0.0,156,17
195,196,1,36.53,5,0.0,6,19
196,197,1,31.79,9,0.0,213,19
197,198,2,98.6,11,0.0,66,19
198,199,3,149.55,7,249.25,85,20
199,200,4,43.04,10,0.0,143,20
200,201,4,7.84,6,0.0,7,20
201,202,4,131.88,5,0.0,11,21
202,203,4,125.52,3,0.0,34,21
203,204,3,130.68,2,0.0,215,21
204,205,2,33.3,10,33.3,232,25
205,206,2,21.84,15,32.76,38,25
206,207,3,29.34,7,19.56,212,25
207,208,2,12.3,4,0.0,214,27
