,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,67.62,129,271,49.0,17395.0,18325.0,930.021,10
1,2,21.14,25,807,15.32,11689.2,17060.0,5370.82,14
2,3,70.1,136,225,50.8,15138.4,15772.5,634.101,13
3,4,43.53,51,529,31.54,17252.4,23027.4,5774.99,10
4,5,57.45,127,391,41.63,18691.9,22463.0,3771.08,13
5,6,22.44,51,780,16.26,12910.4,17503.2,4592.76,8
6,7,16.55,78,841,11.99,10779.0,13918.5,3139.54,2
7,8,9.44,29,1085,6.84,7400.88,10242.4,2841.52,2
8,9,38.41,24,542,27.83,14109.8,20818.2,6708.41,4
9,10,4.48,132,1234,3.25,4371.25,5528.32,1157.07,5
10,11,6.68,62,1077,4.84,5183.64,7194.36,2010.72,14
11,12,24.22,95,800,17.55,14619.1,19376.0,4756.85,12
12,13,17.66,49,864,12.8,11404.8,15258.2,3853.44,8
13,14,46.88,98,458,33.97,17630.4,21471.0,3840.61,3
14,15,37.22,24,553,26.97,14779.6,20582.7,5803.1,8
15,16,14.08,127,879,10.2,9669.6,12376.3,2706.72,13
16,17,20.84,66,866,15.1,13635.3,18047.4,4412.14,1
17,18,58.82,107,311,42.62,16451.3,18293.0,1841.7,5
18,19,31.17,43,589,22.59,13666.9,18359.1,4692.18,10
19,20,19.15,128,974,13.88,14837.7,18652.1,3814.38,9
20,21,66.86,82,273,48.45,15067.9,18252.8,3184.83,13
21,22,53.86,55,410,39.03,17368.3,22082.6,4714.25,12
22,23,41.63,27,503,30.17,14964.3,20939.9,5975.57,14
23,24,61.02,108,306,44.22,16405.6,18672.1,2266.5,9
24,25,12.39,152,905,8.98,8917.14,11213.0,2295.81,11
25,26,1.61,39,1166,1.17,1345.5,1877.26,531.76,12
26,27,20.37,32,983,14.76,14538.6,20023.7,5485.11,2
27,28,67.32,69,282,48.78,14292.5,18984.2,4691.7,10
28,29,20.63,91,855,14.95,13798.8,17638.6,3839.8,5
29,30,35.42,37,613,25.67,15299.3,21712.5,6413.14,11
30,31,42.12,43,434,30.52,13947.6,18280.1,4332.44,6
31,32,51.76,112,430,37.51,18717.5,22256.8,3539.31,8
32,33,33.69,27,688,24.41,16403.5,23178.7,6775.2,2
33,34,14.53,34,984,10.53,10382.6,14297.5,3914.94,3
34,35,20.56,100,786,14.9,12769.3,16160.2,3390.86,14
35,36,25.01,32,746,18.12,13263.8,18657.5,5393.62,9
36,37,65.34,158,271,47.35,17898.3,17707.1,-191.16,3
37,38,17.61,70,967,12.76,12351.7,17028.9,4677.19,13
38,39,15.15,112,988,10.98,11825.5,14968.2,3142.74,8
39,40,28.12,83,751,20.38,16059.4,21118.1,5058.68,13
40,41,51.13,117,423,37.05,18969.6,21628.0,2658.39,4
41,42,26.98,122,791,19.55,17223.6,21341.2,4117.63,7
42,43,7.99,73,1068,5.79,6415.32,8533.32,2118.0,13
43,44,3.91,114,1144,2.83,3444.11,4473.04,1028.93,7
44,45,26.73,22,735,19.37,13888.3,19646.5,5758.26,2
45,46,17.77,119,931,12.88,12880.0,16543.9,3663.87,13
46,47,66.56,75,317,48.23,17218.1,21099.5,3881.41,7
47,48,67.77,37,249,49.11,11737.3,16874.7,5137.44,7
48,49,29.15,99,725,21.12,16790.4,21133.8,4343.35,11
49,50,22.11,133,898,16.02,15587.5,19854.8,4267.32,7
50,51,40.7,48,526,29.49,16190.0,21408.2,5218.19,5
51,52,9.88,19,1040,7.16,7339.0,10275.2,2936.2,8
52,53,1.39,124,1264,1.01,1372.59,1756.96,384.37,3
53,54,45.08,100,411,32.67,14440.1,18527.9,4087.74,12
54,55,61.66,26,303,44.68,12510.4,18683.0,6172.58,15
55,56,68.28,53,286,49.48,14250.2,19528.1,5277.84,3
56,57,36.54,86,639,26.48,18536.0,23349.1,4813.06,2
57,58,20.45,91,836,14.82,12863.8,17096.2,4232.44,11
58,59,56.5,26,370,40.94,13960.5,20905.0,6944.46,10
59,60,60.73,102,327,44.01,16459.7,19858.7,3398.97,4
60,61,55.81,86,342,40.44,16418.6,19087.0,2668.38,7
61,62,37.08,65,564,26.87,15396.5,20913.1,5516.61,1
62,63,65.77,72,274,47.66,15441.8,18021.0,2579.14,10
63,64,5.55,98,1169,4.02,4980.78,6487.95,1507.17,3
64,65,60.82,41,322,44.07,14763.5,19584.0,4820.59,12
65,66,69.07,36,250,50.05,12062.0,17267.5,5205.45,6
66,67,52.78,41,363,38.25,14229.0,19159.1,4930.14,2
67,68,24.67,38,775,17.88,13749.7,19119.2,5369.53,11
68,69,35.74,26,570,25.9,14374.5,20371.8,5997.3,13
69,70,31.28,69,641,22.67,15483.6,20050.5,4566.87,11
70,71,34.22,30,601,24.8,14632.0,20566.2,5934.22,1
71,72,3.48,34,1167,2.52,2870.28,4061.16,1190.88,6
72,73,9.47,153,1005,6.86,7696.92,9517.35,1820.43,8
73,74,22.62,30,768,16.39,12292.5,17372.2,5079.66,12
74,75,44.22,104,494,32.04,18038.5,21844.7,3806.16,10
75,76,18.82,93,793,13.64,11348.5,14924.3,3575.78,4
76,77,8.86,110,1069,6.42,7338.06,9471.34,2133.28,12
77,78,62.65,53,296,45.4,13393.0,18544.4,5151.4,3
78,79,11.77,45,922,8.53,7881.72,10851.9,2970.22,5
79,80,46.08,94,503,33.39,18230.9,23178.2,4947.3,11
80,81,14.31,130,1026,10.37,11448.5,14682.1,3233.58,6
81,82,41.44,168,559,30.03,20480.5,23165.0,2684.5,9
82,83,42.93,118,473,31.11,17421.6,20305.9,2884.29,10
83,84,56.18,61,363,40.71,15795.5,20393.3,4597.86,12
84,85,41.18,49,565,29.84,16620.9,23266.7,6645.82,7
85,86,69.29,81,250,50.21,14058.8,17322.5,3263.7,5
86,87,50.36,45,412,36.49,15289.3,20748.3,5459.01,1
87,88,33.55,85,590,24.31,15120.8,19794.5,4673.68,4
88,89,51.06,82,342,37.0,14652.0,17462.5,2810.52,8
89,90,32.91,120,602,23.85,15621.8,19811.8,4190.07,8
90,91,69.12,144,235,50.09,16078.9,16243.2,164.311,14
91,92,63.91,34,274,46.31,12318.5,17511.3,5192.88,4
92,93,67.65,68,245,49.02,14264.8,16574.2,2309.43,12
93,94,49.87,42,397,36.14,13516.4,19798.4,6282.03,15
