,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,60.82,68,303,36.42,12091.4,18428.5,6337.02,1
1,2,45.72,38,445,27.38,11499.6,20345.4,8845.8,11
2,3,59.0,68,266,35.33,10634.3,15694.0,5059.67,8
3,4,47.85,25,413,28.65,11660.5,19762.0,8101.5,3
4,5,40.06,57,546,23.99,13962.2,21872.8,7910.58,6
5,6,8.97,70,1014,5.37,5466.66,9095.58,3628.92,10
6,7,32.62,49,556,19.53,10565.7,18136.7,7570.99,11
7,8,22.73,94,738,13.61,10888.0,16774.7,5886.74,9
8,9,68.74,28,210,41.16,7079.52,14435.4,7355.88,6
9,10,65.97,133,271,39.5,14378.0,17877.9,7963.37,11
10,11,74.92,27,184,44.86,7132.74,13785.3,6652.54,4
11,12,63.09,46,289,37.78,10427.3,18233.0,7805.73,1
12,13,60.92,99,275,36.48,12220.8,16753.0,4532.2,11
13,14,19.66,59,768,11.77,9168.83,15098.9,5930.05,11
14,15,44.54,151,391,26.67,13121.6,17415.1,4293.5,7
15,16,29.51,115,636,17.67,12704.7,18768.4,6063.63,1
16,17,3.16,74,1094,1.89,2109.24,3457.04,1347.8,2
17,18,19.39,27,862,11.61,9787.23,16714.2,6926.95,7
18,19,5.34,66,1035,3.2,3350.4,5526.9,2176.5,6
19,20,56.3,80,339,33.71,13382.9,19085.7,5702.83,12
20,21,47.95,35,360,28.71,9589.14,17262.0,7672.86,13
21,22,3.16,64,1099,1.89,2088.45,3472.84,1384.39,2
22,23,32.18,56,641,19.27,12101.6,20627.4,8525.82,3
23,24,5.39,28,1021,3.23,3230.0,5503.19,2273.19,11
24,25,17.42,87,740,10.43,8093.68,12890.8,4797.12,13
25,26,70.14,94,236,42.0,12642.0,16553.0,3911.04,14
26,27,10.49,79,962,6.28,6229.76,10091.4,3861.62,6
27,28,30.13,46,675,18.04,12375.4,20337.8,7962.31,3
28,29,9.59,59,1091,5.74,6377.14,10462.7,4085.55,13
29,30,51.44,19,336,30.8,9055.2,17283.8,8228.64,11
30,31,29.49,64,687,17.66,12220.7,20259.6,8038.91,6
31,32,38.28,24,519,22.92,11093.3,19867.3,8774.04,14
32,33,81.18,36,171,48.61,8263.7,13881.8,5618.08,11
33,34,42.02,30,471,25.16,11900.7,19791.4,7890.74,13
34,35,27.87,83,657,16.69,11432.7,18310.6,6877.94,5
35,36,46.04,42,390,27.57,10145.8,17955.6,7809.84,5
36,37,34.54,37,570,20.68,11663.5,19687.8,8024.28,6
37,38,43.9,78,406,26.29,11646.5,17823.4,6176.93,7
38,39,12.11,72,983,7.25,7482.0,11904.1,4422.13,7
39,40,25.97,43,697,15.55,10962.7,18101.1,7138.34,14
40,41,43.92,29,499,26.3,12439.9,21916.1,9476.18,3
41,42,45.62,22,464,27.32,11392.4,21167.7,9775.24,11
42,43,25.05,95,677,15.0,10785.0,16958.8,6173.85,8
43,44,53.34,131,338,31.94,14149.4,18028.9,3879.5,9
44,45,70.52,73,236,42.23,11022.0,16642.7,5620.69,14
45,46,72.96,34,182,43.69,7733.13,13278.7,5545.59,10
46,47,66.05,112,223,39.55,11904.5,14729.2,2824.6,6
47,48,2.35,164,1122,1.41,1734.3,2636.7,1108.26,10
48,49,68.77,22,247,41.18,8318.36,16986.2,8667.83,6
49,50,82.88,117,165,49.63,11663.0,13675.2,2012.15,10
50,51,21.19,36,819,12.69,10367.7,17354.6,6986.88,4
51,52,72.7,40,194,43.53,8575.41,14103.8,5528.39,13
52,53,64.09,120,290,38.38,13701.7,18586.1,4884.44,15
53,54,52.87,122,364,31.66,13930.4,19244.7,5314.28,3
54,55,84.02,118,151,50.31,11269.4,12687.0,1417.58,13
55,56,20.64,59,803,12.36,9863.28,16573.9,6710.64,6
56,57,47.28,75,444,28.31,13702.0,20992.3,7290.28,8
57,58,40.05,75,521,23.98,13260.9,20866.0,7605.11,14
58,59,36.07,67,528,21.6,12268.8,19045.0,6776.16,6
59,60,68.3,76,232,40.9,10797.6,15845.6,5048.0,14
60,61,30.66,22,691,18.36,12356.3,21186.1,8829.78,14
61,62,37.22,69,542,22.29,12950.5,20173.2,7222.75,2
62,63,61.07,134,317,36.57,15249.7,19359.2,4109.5,15
63,64,14.41,43,887,8.63,7827.41,12781.7,4954.26,15
64,65,16.22,77,851,9.71,8729.29,13803.2,5073.93,14
65,66,59.47,38,327,35.61,11715.7,19446.7,7731.0,15
66,67,13.34,69,917,7.99,7638.44,12232.8,4594.34,14
67,68,23.51,57,784,14.08,11179.5,18431.8,7252.32,5
68,69,40.51,133,471,24.26,13512.8,19080.2,5567.39,8
69,70,48.53,43,403,29.06,11246.2,19557.6,8311.37,9
70,71,54.89,79,322,32.87,10978.6,17674.6,6696.0,2
71,72,67.32,63,267,40.31,12496.1,17974.4,5478.34,6
72,73,25.68,28,682,15.38,10273.8,17513.8,7239.92,11
73,74,57.25,140,311,34.28,14397.6,17804.8,3407.15,15
74,75,69.89,47,251,41.85,10253.2,17542.4,7289.14,15
75,76,65.26,54,231,39.08,8597.6,15075.1,6477.46,8
76,77,8.02,100,911,4.8,4569.6,7306.22,2736.62,3
77,78,10.44,82,996,6.25,6325.0,10398.2,4073.24,3
78,79,63.59,84,251,38.08,11690.6,15961.1,4270.53,9
79,80,41.05,24,503,24.58,11306.8,20648.2,9341.35,14
80,81,22.9,79,801,13.71,11722.0,18342.9,6620.85,1
81,82,80.24,132,173,48.05,12493.0,13881.5,1388.52,1
82,83,28.54,115,599,17.09,11194.0,17095.5,5901.51,11
83,84,46.46,95,388,27.82,12407.7,18026.5,5618.76,7
84,85,23.45,71,836,14.04,11948.0,19604.2,7656.16,14
85,86,17.5,77,810,10.48,8646.0,14175.0,6147.32,7
86,87,22.01,56,719,13.18,9753.2,15825.2,6071.99,3
87,88,47.26,71,403,28.3,12140.7,19045.8,6905.08,10
88,89,49.85,73,375,29.85,12059.4,18693.8,6634.35,1
89,90,40.76,88,484,24.41,12839.7,19727.8,6888.18,6
90,91,68.59,92,237,41.07,12238.9,16255.8,4016.97,5
91,92,51.79,106,320,31.01,12342.0,16572.8,4230.82,5
92,93,26.32,108,659,15.76,11032.0,17344.9,6312.88,5
93,94,35.55,39,588,21.29,12880.5,20903.4,8022.95,4
94,95,13.08,94,966,7.83,8049.24,12635.3,4586.04,10
95,96,6.3,126,1070,3.77,4252.56,6741.0,2488.44,14
96,97,60.04,51,298,35.95,10569.3,17891.9,7322.62,9
97,98,19.99,55,818,11.97,9707.67,16351.8,6644.15,9
98,99,23.55,140,719,14.1,11519.7,16932.4,5412.75,10
99,100,25.03,26,732,14.99,11062.6,18322.0,7259.34,7
100,101,60.74,100,258,36.37,11711.1,15670.9,3959.78,10
101,102,13.03,72,949,7.8,7456.8,12365.5,4908.67,15
102,103,9.62,135,979,5.76,6186.24,9417.98,3231.74,13
103,104,43.39,57,428,25.98,11483.2,18570.9,7087.76,11
104,105,11.37,111,931,6.81,6755.52,10585.5,3829.95,4
105,106,71.31,113,236,42.7,13023.5,16829.2,3805.66,5
106,107,83.02,29,141,49.71,7357.08,11705.8,4348.74,3
107,108,27.79,68,640,16.64,11365.1,17785.6,6420.48,14
108,109,16.18,28,980,9.69,9505.89,15856.4,6350.51,10
109,110,55.95,128,377,33.5,16180.5,21093.2,4912.65,4
110,111,42.23,39,520,25.29,13580.7,21959.6,8378.87,14
111,112,73.41,38,185,43.96,7561.12,13580.9,6019.73,4
112,113,45.14,81,460,27.03,13866.4,20764.4,6898.01,6
113,114,61.81,98,240,37.01,11510.1,14834.4,3324.29,11
114,115,72.19,112,219,43.23,13185.1,15809.6,2624.46,3
115,116,3.86,38,1101,2.31,2508.66,4249.86,1741.2,3
116,117,83.07,78,181,49.74,9500.34,15035.7,5535.33,2
117,118,44.67,23,485,26.75,12224.8,21664.9,9440.2,12
