,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,22.91,97,479,7.16,3887.88,10973.9,7086.01,8
1,2,93.28,66,89,29.15,3439.7,8301.92,4862.22,1
2,3,114.5,42,52,35.78,1896.34,5954.0,4057.66,12
3,4,115.2,94,51,36.0,3924.0,5875.2,1951.2,2
4,5,8.13,22,600,2.54,1435.1,4878.0,3442.9,3
5,6,132.06,55,27,41.27,1815.88,3565.62,1749.74,13
6,7,144.51,60,44,45.16,2619.28,6358.44,3739.16,7
7,8,20.16,135,509,6.3,3672.9,10261.4,6588.54,3
8,9,59.68,58,171,18.65,3039.95,10205.3,7165.33,15
9,10,110.66,96,64,34.58,3285.1,7082.24,3797.14,4
10,11,110.11,158,56,34.41,6469.08,6166.16,-302.92,12
11,12,112.26,47,49,35.08,1648.76,5500.74,3851.98,15
12,13,14.05,108,621,4.39,2936.91,8725.05,5788.14,11
13,14,92.16,33,96,28.8,3052.8,8847.36,5794.56,11
14,15,146.11,39,23,45.66,0.0,3360.53,3360.53,3
15,16,13.5,42,548,4.22,2329.44,7398.0,5068.56,11
16,17,17.89,32,528,5.59,2901.21,9445.92,6544.71,8
17,18,153.5,34,24,47.97,0.0,3684.0,3684.0,11
18,19,38.72,96,355,12.1,4670.6,13745.6,9075.0,15
19,20,85.63,100,94,26.76,3585.84,8049.22,4463.38,10
20,21,135.84,48,35,42.45,1698.0,4754.4,3056.4,9
21,22,104.61,87,74,32.69,3072.86,7741.14,4668.28,12
22,23,3.33,118,726,1.04,841.36,2417.58,1576.22,1
23,24,26.72,27,488,8.35,3732.45,13039.4,9306.91,8
24,25,137.18,118,36,42.87,5015.79,4938.48,-77.3105,13
25,26,77.06,40,111,24.08,2793.28,8553.66,5760.38,11
26,27,99.78,76,74,31.18,2525.58,7383.72,4858.14,12
27,28,140.7,143,28,43.97,5628.16,3939.6,-1688.56,8
28,29,99.58,66,78,31.12,3672.16,7767.24,4095.08,9
29,30,67.2,33,179,21.0,3234.0,12028.8,8794.8,7
30,31,122.37,81,45,38.24,3173.92,5506.65,2332.73,9
31,32,32.8,53,411,10.25,4520.25,13480.8,8960.55,1
32,33,155.14,32,17,48.48,0.0,2637.38,2637.38,6
33,34,71.87,49,129,22.46,3256.7,9271.23,6014.53,9
34,35,127.3,38,30,39.78,1352.52,3819.0,2466.48,2
35,36,40.96,105,322,12.8,5068.8,13189.1,8120.32,5
36,37,91.39,65,82,28.56,2541.84,7493.98,4952.14,7
37,38,112.29,38,57,35.09,1543.96,6400.53,4856.57,7
38,39,108.96,44,59,34.05,2587.8,6428.64,3840.84,9
39,40,79.94,36,113,24.98,2348.12,9033.22,6685.1,3
40,41,24.74,152,485,7.73,4576.16,11998.9,7422.74,1
41,42,109.6,31,45,34.25,1575.5,4932.0,3356.5,9
42,43,117.06,76,48,36.58,2487.44,5618.88,3131.44,6
43,44,5.63,25,680,1.76,1189.76,3828.4,2638.64,9
