,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,26.27,38,764,20.21,14834.1,20070.3,5236.14,9
1,2,59.29,39,362,45.61,17377.4,21463.0,4085.57,13
2,3,27.07,134,784,20.82,17759.5,21222.9,3463.42,12
3,4,20.25,58,873,15.58,13881.8,17678.2,3796.47,4
4,5,42.85,46,496,32.96,16249.3,21253.6,5004.32,6
5,6,52.35,27,390,40.27,14175.0,20416.5,6241.46,7
6,7,11.13,26,1054,8.56,8962.32,11731.0,2768.7,1
7,8,36.18,64,606,27.83,17059.8,21925.1,4865.29,8
8,9,16.68,82,1006,12.83,13125.1,16780.1,3654.99,7
9,10,8.24,86,1102,6.34,7208.58,9080.48,1871.9,10
10,11,55.74,78,337,42.88,15865.6,18784.4,2918.78,9
11,12,56.81,103,331,43.7,17043.0,18804.1,1761.11,1
12,13,31.92,40,552,24.55,13821.6,17619.8,3798.19,4
13,14,5.38,43,1151,4.14,4752.72,6192.38,1439.66,15
14,15,56.51,134,314,43.47,17518.4,17744.1,5181.31,5
15,16,14.39,120,859,11.07,10129.0,12361.0,2231.96,7
16,17,9.98,55,1078,7.68,8325.12,10758.4,2433.32,12
17,18,63.53,161,274,48.87,19499.1,17407.2,4798.76,1
18,19,36.66,88,577,28.2,17907.0,21152.8,3245.82,9
19,20,31.99,60,509,24.61,12329.6,16282.9,3953.3,12
20,21,57.72,76,335,44.4,15806.4,19336.2,3529.8,14
21,22,59.59,48,336,45.84,14531.3,20022.2,5490.96,8
22,23,21.24,29,851,16.34,13317.1,18075.2,4758.14,6
23,24,64.91,63,242,49.93,14180.1,15708.2,1528.1,8
24,25,2.16,127,1221,1.66,2182.9,2637.36,454.46,9
25,26,7.88,92,1168,6.06,7314.42,9203.84,1889.42,12
26,27,8.07,33,1027,6.21,6346.62,8287.89,1941.27,12
27,28,13.22,103,991,10.17,10678.5,13101.0,2422.52,11
28,29,17.06,90,957,13.12,13185.6,16326.4,4059.22,7
29,30,48.85,31,418,37.58,14806.5,20419.3,5612.78,2
30,31,9.1,35,1172,7.0,7966.0,10665.2,2699.2,13
31,32,57.84,41,292,44.49,13124.5,16889.3,3764.73,11
32,33,2.73,36,1195,2.1,2482.2,3262.35,780.15,12
33,34,6.57,44,1049,5.05,5277.25,6891.93,1614.68,7
34,35,63.67,41,319,48.98,16653.2,20310.7,3657.53,4
35,36,33.97,34,560,26.13,13953.4,19023.2,5069.78,14
36,37,38.79,60,499,29.84,15695.8,19356.2,3660.37,1
37,38,1.85,88,1219,1.42,1762.22,2255.15,492.93,12
38,39,59.7,54,308,45.92,13821.9,18387.6,4565.68,9
39,40,6.93,139,1087,5.33,6209.45,7532.91,1323.46,11
40,41,3.68,47,1233,2.83,3478.07,4537.44,1059.37,2
41,42,26.07,93,738,20.05,15458.5,19239.7,3781.11,11
42,43,39.98,144,479,30.75,17250.8,19150.4,1899.67,4
43,44,3.56,158,1262,2.74,3748.32,4492.72,744.399,10
44,45,44.6,59,473,34.31,16811.9,21095.8,4283.9,9
45,46,47.06,79,390,36.2,15529.8,18353.4,2823.6,12
46,47,25.82,29,817,19.86,16364.6,21094.9,4730.3,8
47,48,49.4,151,378,38.0,17784.0,18673.2,889.201,1
48,49,9.87,56,1122,7.59,8713.32,11074.1,2360.82,10
49,50,10.97,39,1045,8.44,8575.04,11463.7,2888.61,3
