,idProduto,prodValor,prodEstoque,prodVendas,prodCusto,prodCustoAcum,prodGanhoAcum,prodLucro,Departamento_idDepartamento
0,1,50.62,65,276,20.25,6216.75,13971.1,7754.37,3
1,2,88.95,111,114,35.58,7044.84,10140.3,3095.46,2
2,3,56.33,163,197,22.53,7096.95,11097.0,7221.85,7
3,4,28.62,116,471,11.45,6423.45,13480.0,7056.57,11
4,5,68.9,53,183,27.56,5952.96,12608.7,6655.74,6
5,6,79.38,50,160,31.75,4730.75,12700.8,7970.05,14
6,7,10.62,54,692,4.25,2987.75,7349.04,4361.29,6
7,8,8.45,52,823,3.38,2879.76,6954.35,4074.59,1
8,9,34.55,81,356,13.82,5141.04,12299.8,7158.76,10
9,10,50.55,43,238,20.22,5236.98,12030.9,6793.92,7
10,11,12.52,48,655,5.01,3276.54,8200.6,4924.06,4
11,12,113.7,42,62,45.48,2774.28,7049.4,4275.12,4
12,13,38.27,128,422,15.31,7501.9,16149.9,8648.04,7
13,14,16.32,92,714,6.53,4845.26,11652.5,6807.22,4
14,15,86.95,67,137,34.78,4973.54,11912.1,6938.61,12
15,16,44.4,38,374,17.76,6748.8,16605.6,9856.8,11
16,17,57.05,160,310,22.82,9287.74,17685.5,11592.6,2
17,18,63.43,65,232,25.37,5784.36,14715.8,8931.4,1
18,19,38.85,24,397,15.54,6091.68,15423.4,9331.77,14
19,20,42.7,81,450,17.08,8027.6,19215.0,11187.4,9
20,21,98.77,79,93,39.51,4701.69,9185.61,4483.92,6
21,22,29.45,104,520,11.78,6691.04,15314.0,8622.96,7
22,23,82.58,49,107,33.03,3633.3,8836.06,5202.76,6
23,24,11.73,55,750,4.69,3451.84,8797.5,5345.66,8
24,25,75.7,42,135,30.28,4239.2,10219.5,5980.3,2
25,26,112.9,66,74,45.16,4832.12,8354.6,3522.48,1
26,27,18.4,74,677,7.36,5019.52,12456.8,7437.28,4
27,28,77.88,92,151,31.15,6105.4,11759.9,5654.48,11
28,29,36.9,139,438,14.76,7527.6,16162.2,8634.6,8
29,30,115.4,126,50,46.16,4939.12,5770.0,830.88,13
30,31,59.2,60,232,23.68,5754.24,13734.4,7980.16,15
31,32,120.62,135,52,48.25,7189.25,6272.24,-917.01,4
32,33,112.55,24,71,45.02,2431.08,7991.05,5559.97,5
33,34,118.52,24,45,47.41,2228.27,5333.4,3105.13,1
34,35,68.0,70,183,27.2,5059.2,12444.0,7384.8,1
35,36,22.25,119,580,8.9,5954.1,12905.0,6950.9,14
36,37,62.9,23,206,25.16,4050.76,12957.4,8906.64,1
37,38,5.65,150,806,2.26,2092.76,4553.9,2461.14,14
